"Player","Rating","Games","1st","2nd","Lag"
5783315,1645.0020876299,33,6,7,11431
2593280,1644.91252146269,8,0,0,2783
9672128,1644.87376764786,10,0,0,22629
13581357,1644.79899120216,13,6,2,31762
9350560,1644.61199279094,22,4,3,15152
13437715,1644.60778876247,68,2,3,2423
13036140,1644.55751772169,48,4,6,48
12476276,1644.40838558897,81,3,6,923
19446346,1644.40044400231,7,0,0,5725
14433170,1644.2223649207,24,6,5,13276
7588992,1644.0791452023,156,7,11,77
3309066,1643.8038729015,15,1,2,14890
12620242,1643.71242729798,12,0,0,5201
12944109,1643.65760573539,75,4,13,4732
15342657,1643.64062439735,24,2,3,13920
13323630,1643.59553551504,8,0,2,2252
9783155,1643.39337279209,16,4,1,4740
19139750,1642.98855760918,8,6,1,9994
10845761,1642.86447729597,146,7,14,1220
13088265,1642.73259447816,18,1,0,7467
13843628,1642.37104676624,22,2,0,4070
652793,1642.21559577094,28,3,0,6988
15577031,1642.20548601303,35,0,2,2469
6938658,1642.19603607151,98,4,6,19
14146602,1642.14994558689,107,14,12,5213
25643883,1641.75342739228,18,9,5,9726
19890921,1641.6916125592,22,5,4,18798
6541627,1641.61294071962,16,0,0,4750
13063996,1641.58296742466,27,7,3,994
8420023,1641.36969287303,56,1,2,2346
13006267,1641.35718552448,18,2,3,20126
15216246,1641.32515485659,28,3,1,20214
7351448,1641.28079980324,40,0,2,4741
11698095,1640.97742371528,24,7,5,10432
11036442,1640.9602518205,9,0,3,1209
6904371,1640.89924690574,14,1,0,14132
10757301,1640.88742048909,6,1,2,888
19623071,1640.86436198801,45,6,4,22386
7807935,1640.65263093641,22,5,2,109
14795251,1640.61083414603,13,2,1,7863
17548061,1640.60749887931,8,5,1,27699
9827917,1640.49867270696,18,1,4,275
15991664,1640.41152092578,28,4,7,730
10927454,1640.28558475596,29,0,1,14415
21713253,1640.10618485909,18,8,2,3268
12368599,1640.03632678203,68,15,5,98
7477458,1639.69662627725,32,4,3,48
24004891,1639.36762762582,19,2,2,5043
6583413,1639.34091128708,17,0,0,7384
18217876,1639.21127776274,29,2,2,115
10527954,1639.12391521327,15,2,1,561
8529128,1638.9086947799,5,4,0,2075
23301694,1638.61264297109,12,1,0,184
2754924,1638.34586163238,38,8,5,1360
20124667,1638.29888258296,45,2,4,9326
12713821,1638.08565825114,113,0,3,417
8802914,1637.98026188073,21,2,1,366
10758866,1637.91600898954,40,0,3,1564
15753356,1637.69627608314,5,3,1,23945
10069909,1637.62014294907,29,0,0,1336
15695379,1637.40369488397,15,0,1,11935
2003917,1637.38143922897,13,0,1,455
7924600,1637.12123472967,22,3,0,7859
6646221,1637.05049502905,28,4,4,4993
15592469,1637.04790132514,21,1,2,5003
7525949,1636.56177099695,12,0,1,1625
13158972,1636.14272632044,13,2,3,13
29954613,1636.03500660516,71,17,20,4724
10978252,1635.97397567196,48,1,3,2411
10956448,1635.95469114576,188,13,18,286
11476143,1635.90803489282,25,1,1,2604
6765641,1635.62645490745,33,2,4,11775
17229617,1635.53927937796,24,3,2,1884
15802126,1635.46710333422,20,1,0,1742
18140322,1635.39384399319,67,5,4,31
28115998,1635.37057788924,11,4,3,6949
6700209,1635.29771592428,25,5,9,12709
4281350,1635.22939718543,47,7,10,19277
11676893,1635.08077525323,11,4,0,19801
15627043,1635.08004241096,26,3,3,115
10290641,1634.8135967772,259,6,11,417
10568168,1634.79353836162,11,1,1,2321
16348690,1634.64031427872,23,1,0,11845
13030453,1634.17958113718,41,15,14,3907
4609026,1633.93952432542,51,13,10,813
30156120,1633.90965116806,19,4,5,13654
8066515,1633.84576416744,9,0,0,1738
16661068,1633.80302106417,21,0,0,20235
2558163,1633.80038321115,38,2,2,141
11331829,1633.4322985665,23,5,1,11117
12028437,1633.34527989922,50,4,2,496
16419450,1633.33352710589,40,3,5,4305
3162076,1633.19760284379,5,2,0,1072
11599395,1633.17871532407,99,6,1,168
11804019,1633.16678219483,72,1,2,1220
6312141,1633.14638054706,13,0,1,529
18818123,1633.12321962287,35,0,0,12116
8862460,1633.04427914636,20,2,1,12165
3215487,1632.85266255841,38,0,0,496
10820190,1632.73606350377,27,1,2,4344
4739655,1632.48046829035,32,0,0,1250
11807760,1632.22647414464,18,3,2,21465
28006323,1632.0079668448,13,3,7,31762
13205755,1631.97909616266,156,33,23,1964
13959253,1631.88804844339,12,1,1,1449
12047944,1631.79186123849,7,3,1,345
4113311,1631.7500474859,41,1,0,773
11023139,1631.68482471743,36,2,6,2394
3191010,1631.64751194473,115,18,14,16665
15666887,1631.58100844507,235,42,44,132
10041480,1631.47752955718,49,6,3,2124
20080328,1631.47019367828,74,9,7,3732
20093291,1631.39458988181,25,5,3,6949
4783389,1631.39421326569,98,14,24,92
6411122,1631.27548138087,10,0,0,14313
7468818,1631.17551157498,29,12,9,3021
19699989,1630.87073778794,26,1,2,17991
17663011,1630.77542815479,16,5,3,329
10785605,1630.71321112654,10,3,5,3912
8004317,1630.62675379415,13,6,2,16271
18178958,1630.60422968792,6,4,1,1744
14945389,1630.56851039156,26,5,2,1505
6750946,1630.51612974258,68,5,2,1711
10935960,1630.49279138936,18,0,0,5201
10436444,1630.46870449364,32,3,4,363
10564012,1630.02228115505,36,2,1,4993
4207965,1629.88692222154,17,0,0,5203
16997804,1629.82539910426,56,10,10,4354
17501683,1629.78078794185,10,4,3,1909
2021758,1629.61824434428,6,2,0,4743
21180972,1629.57514023144,11,0,0,3134
2355080,1629.5156863298,77,7,6,748
12206784,1629.49027014157,122,12,17,141
19896590,1629.42706811002,10,3,3,3703
16381157,1629.42522111815,7,4,1,866
16748549,1629.3742026261,100,12,12,7454
12882341,1629.22926172875,8,1,0,25127
5479741,1629.13481952628,103,5,11,1429
9523358,1629.08070679114,32,5,4,1541
17234145,1629.02639080563,32,8,8,13026
14454744,1628.90528035899,116,8,8,132
11477921,1628.88715405376,32,8,8,1116
7611178,1628.86633602219,23,1,1,363
11395961,1628.86158795176,32,0,2,1559
13347734,1628.37284438984,114,5,9,56
9580863,1628.3395651124,30,7,1,8505
15955114,1628.32278593018,52,0,1,821
9074780,1628.3062771388,6,0,0,23012
19176750,1628.3010787803,11,0,3,14885
14783137,1628.12492344124,13,1,1,7905
12616850,1627.84735968358,46,2,2,86
6030596,1627.73188614835,15,0,0,22456
2214428,1627.6167609229,5,4,0,20630
10909049,1627.41863672246,22,3,6,1842
6790404,1627.33108611521,25,2,1,7899
4653583,1627.20196632795,20,3,2,918
12092544,1627.16862232884,33,5,5,2394
16339761,1627.09017231695,83,9,10,11322
12563284,1626.91631988421,34,4,5,1068
7627844,1626.91585065359,35,2,0,2391
24454271,1626.78484518207,188,23,28,37
19655898,1626.65775058949,75,9,2,427
17192419,1626.65107785042,147,8,11,1029
9074108,1626.5662892319,158,10,20,533
13484344,1626.35098876836,13,0,0,1429
28073213,1626.32005741289,7,5,0,9136
18889109,1626.19255042993,17,0,1,18622
2906436,1625.81682715697,14,1,3,888
12080544,1625.81106329249,41,1,1,6330
15904004,1625.66659686728,139,7,10,2074
14477332,1625.56547856682,14,1,1,359
8260206,1625.55632667631,13,2,1,21570
20802654,1625.26160459532,23,0,1,419
18525607,1625.22318688812,13,5,5,167
11955716,1624.86188613032,144,8,13,890
2012039,1624.73038215352,6,0,3,98
12637171,1624.67618036148,87,9,6,13531
5799627,1624.64305757262,19,5,5,3593
8923608,1624.54788456315,15,2,2,24757
10398422,1624.43327711745,35,1,1,2346
14780160,1624.3851147346,16,1,1,16384
6085753,1624.25279841537,9,0,1,1993
15213508,1624.19372297992,16,3,1,748
20918735,1624.18327667248,27,0,2,1752
9042918,1623.91450815693,41,5,4,362
5907911,1623.89786722422,20,2,1,17183
14260048,1623.76195970861,80,7,4,1116
6957298,1623.71394031798,52,6,2,2501
12710460,1623.32847049764,14,6,3,1219
19680480,1623.23666831592,73,14,13,3076
14970132,1623.22745582934,16,1,0,9730
16816141,1623.22054084599,28,1,6,2734
5427223,1623.03511864781,49,2,3,924
18089883,1622.96585450221,29,1,1,14644
5105759,1622.92550249215,25,13,6,19129
6906789,1622.81224759377,37,3,4,14313
10481416,1622.6697263397,11,7,2,15993
17993736,1622.66916378454,22,10,6,1768
13003552,1622.66271553977,14,5,4,1344
18690280,1622.40248783717,42,5,6,12360
7636779,1622.2060018204,31,5,2,7790
14453922,1622.121836728,32,1,0,141
9379821,1622.03989648884,26,0,0,21178
12968821,1621.99244634881,37,4,1,21113
7835954,1621.93004941691,40,8,5,502
11626378,1621.92367561654,4,4,0,13194
15803185,1621.74903263648,12,1,0,4993
18349586,1621.72755856406,41,5,3,660
11107847,1621.67662363378,9,3,2,17551
13097638,1621.31863507431,58,7,7,7095
13273886,1621.30553783272,104,3,5,4700
8607968,1621.19353421549,8,1,1,17881
6752116,1620.96344204586,6,0,0,10580
7358639,1620.76449084976,69,7,4,11689
12667143,1620.54112936185,31,2,6,2690
4520333,1620.4673057143,256,28,30,141
7849372,1620.29434061249,24,1,1,5201
13068732,1620.06800286861,16,5,2,11214
17176440,1619.89723804153,29,5,3,1171
13591425,1619.86411345539,27,2,3,37
12746887,1619.5775986236,16,2,3,11527
21848241,1619.30574024126,11,3,3,25115
7926716,1619.27646620235,15,2,1,21426
11799961,1619.08259777132,18,2,1,21549
14423163,1618.92463563422,102,6,12,740
13204938,1618.91635888438,48,2,1,115
5850031,1618.85512033701,136,5,3,38
10395167,1618.74985374807,17,0,2,1447
11465676,1618.69710742583,19,0,5,6558
11843859,1618.66786225409,19,0,1,22121
13841244,1618.63831824597,10,2,4,3703
14129921,1618.59840500679,129,7,5,157
12419257,1618.25093894111,18,0,0,4735
9140390,1618.23408487192,37,1,4,14927
10609949,1617.88332761478,25,1,0,447
10710046,1617.76676387083,35,0,3,407
10445274,1617.72039909093,10,4,2,7
9426809,1617.54070812792,22,0,0,5340
11659029,1617.53538369042,6,2,2,2934
7236082,1617.08301375085,30,0,0,19627
6402060,1616.84076077886,19,3,1,6589
9249873,1616.81795305968,8,5,0,26789
17206280,1616.6167723849,21,0,2,5322
11523326,1616.50257534903,24,5,7,24699
12926684,1616.41620940822,40,0,0,20235
20945150,1616.32426969734,12,1,4,11574
12017880,1616.27400162204,18,0,4,777
8181420,1616.2315014121,8,0,0,2336
11662013,1616.19661032894,10,6,1,1942
10653742,1616.09879648462,149,13,13,496
11119798,1616.06416618247,18,0,1,15084
9062416,1615.78811428791,12,2,2,11574
4861654,1615.63440598926,26,2,2,7939
28430206,1615.48144871444,17,0,3,9590
7919079,1615.39788404266,20,7,1,13876
1800408,1615.32612583138,49,0,1,2580
3786620,1615.29739979104,37,1,1,344
11516061,1615.16580418637,47,11,8,567
9512538,1615.16361344052,29,12,7,25571
13586618,1614.94051870868,27,0,0,9646
9632648,1614.8606955619,45,0,3,496
24655473,1614.83467515586,25,6,0,2385
11639346,1614.75923116601,34,0,0,19929
18443135,1614.74476565344,26,7,3,9990
13481418,1614.71123679055,16,7,3,16863
13027964,1614.69107113481,13,1,1,13308
11310423,1614.69003852842,10,1,1,25523
30070868,1614.68668162781,54,3,4,194
6801297,1614.62532945691,74,2,1,9494
5207790,1614.54881545929,5,3,1,11087
5751823,1614.51845691128,12,0,2,21
2391541,1614.45404130229,16,1,1,157
19641527,1614.13122746755,10,1,0,2162
17210624,1613.83947523392,10,2,1,7537
16420295,1613.83292555816,33,4,4,115
13400075,1613.72055607254,35,7,5,21113
7047332,1613.54714996174,13,0,0,2371
27831688,1613.51196673713,10,1,0,2373
194294,1613.32052380073,32,2,2,7895
13888092,1613.20744993393,6,0,1,5446
19353903,1613.12853240126,34,4,0,4261
5247450,1612.93970717938,75,19,10,476
16750823,1612.65547021854,20,3,4,10801
10462385,1612.63452412707,53,2,1,1960
17707354,1612.58905594457,8,1,0,5445
18502299,1612.574939238,10,3,1,22766
14268035,1612.52659268172,8,6,0,13567
12958376,1612.29518642219,25,3,3,21390
9868108,1612.27102665782,19,2,0,1220
10526936,1612.13956547585,54,6,5,6134
12797297,1612.00450493415,9,0,0,22168
7127366,1611.93665489867,55,15,10,9761
12807858,1611.87650349039,24,12,5,4169
13618372,1611.82299193391,35,1,4,7887
10775859,1611.71851383294,9,2,1,4993
11210823,1611.70558140217,16,0,0,5253
14833732,1611.66550822168,24,2,2,4625
20488333,1611.61605409342,24,1,0,8467
4112304,1611.55041252903,5,0,0,14313
29785618,1611.43416676578,13,4,1,23196
11383358,1611.42981258864,53,9,6,1575
8960455,1610.87745190977,19,5,6,1141
16511599,1610.77843691831,15,1,0,11838
22329551,1610.74753713958,24,3,5,32
12058601,1610.58403830624,191,14,16,344
9003832,1610.5817056752,8,1,1,24021
2187073,1610.47128747522,6,3,1,21218
8102140,1610.14786961882,55,3,8,293
15696213,1609.97438455356,39,0,1,17511
8106988,1609.84410353827,16,3,2,396
16940378,1609.73673558071,12,5,4,14452
12315498,1609.62445714479,24,3,4,22476
8543021,1609.57265325037,76,1,2,180
19607236,1609.53313211836,11,5,0,2378
13267213,1609.53065672691,65,1,3,2421
18279657,1609.43533593075,12,4,3,5601
18704162,1609.30573726694,13,1,2,12314
9163985,1609.18940070092,32,4,6,2385
5120979,1609.08257115029,16,2,0,18478
12007955,1609.03695257744,12,0,1,187
13425662,1609.00304492745,9,1,2,23198
10781075,1608.9899734305,19,6,4,15916
3811831,1608.96234158905,31,6,2,5078
20704956,1608.91628056053,12,0,1,15084
1626983,1608.87996324611,25,1,0,186
15799171,1608.85653156759,120,11,14,48
11025519,1608.48115519717,17,0,0,5003
18359137,1608.47019876997,26,4,2,19485
6267340,1608.42092985155,24,1,0,78
3648459,1608.3260176036,58,2,3,98
12905443,1608.21621813885,72,10,12,14426
12832395,1608.20454984063,12,5,3,8221
20344592,1608.05830819734,18,0,1,221
1274798,1607.96717511797,640,84,86,213
7333471,1607.89890829917,5,0,2,1999
18897621,1607.74617051792,23,4,3,4788
10408325,1607.45437460029,207,14,31,5201
4423756,1607.31420448775,80,9,15,13
7449632,1607.22892189948,4,3,0,5686
11865009,1607.17122410602,43,6,4,18081
15389158,1606.78077727426,8,0,0,22629
14779276,1606.75830895161,5,2,3,12377
26677052,1606.70536126455,62,8,7,16518
19140641,1606.64043637858,11,4,0,8261
17929610,1606.48200318542,52,7,10,2036
10154981,1606.46736576198,91,13,14,7373
11073207,1606.4648553866,40,4,8,3732
18921697,1606.45510230159,43,3,1,2972
3339073,1606.02789308321,65,1,3,773
10976433,1605.79075124316,38,1,2,14450
9157643,1605.78141238203,16,7,2,14915
13527486,1605.77161716872,4,3,1,27391
23873502,1605.73936461435,4,3,1,13388
11461810,1605.57559241136,224,13,20,287
11948928,1605.46442237478,12,0,0,11521
11840611,1605.4538791857,16,4,2,3438
9047034,1605.2956613116,95,10,6,32
6407282,1605.23190743615,26,2,1,890
13977058,1605.05866569446,27,1,2,7555
9850616,1604.99196703616,5,4,0,16031
9318565,1604.87296047873,11,4,1,26467
23088748,1604.62243251591,13,1,3,23196
15867013,1604.58208191137,42,3,2,1816
7225922,1604.49942896728,21,4,3,15315
11847188,1604.41324168624,38,4,0,396
19671118,1604.36064296121,7,3,1,28841
9088637,1604.16094355252,8,0,2,1447
7563700,1603.99430015907,23,2,4,920
11562243,1603.93351856208,8,0,0,30899
19686199,1603.74067608705,33,0,2,351
641155,1603.36561322962,16,2,6,8613
9919528,1602.93921750551,84,8,17,8539
7772622,1602.69832869252,10,2,2,3735
17010453,1602.56620669211,49,7,4,17040
12407434,1602.5339270082,5,2,1,30553
6357267,1602.51606081569,7,3,2,7766
11538636,1602.4172990997,9,0,0,496
20606906,1602.38513715354,19,8,6,14452
6358249,1602.29073099383,9,0,0,2074
12908388,1602.2660085858,31,0,0,19929
14935208,1602.2343422961,6,3,1,20836
5963637,1602.22684599394,37,1,0,1979
18818598,1602.085544198,28,1,0,10261
10701875,1601.87599479324,58,8,3,4789
14191826,1601.81314138123,36,4,6,194
9569443,1601.65155256166,588,126,102,279
18716543,1601.56120697757,23,2,4,26976
15260267,1601.49317987265,43,5,4,7080
13972957,1601.166722138,48,4,4,1230
10754758,1601.15037226172,56,4,4,1640
24270105,1601.08280693719,135,14,15,248
23752656,1601.04303544969,7,1,0,16625
16391241,1600.83126165176,10,4,1,2224
8075782,1600.810962921,5,1,1,5334
4522293,1600.64490544504,38,12,13,17697
4686271,1600.51539832066,55,2,1,2452
3706039,1600.39539234429,9,0,0,6813
12329311,1600.33527829355,15,0,0,9638
18556773,1600.33449903864,12,4,6,5361
12547950,1600.30971073172,26,2,1,21645
15296550,1600.17949646758,19,1,0,1620
8334724,1600.16041161399,22,1,3,14140
15229290,1600.12447749522,47,9,13,17971
21352449,1600.01587943866,10,0,0,15372
10018405,1599.9270367544,14,0,1,16794
18701773,1599.89796268144,19,1,2,2363
10615367,1599.78017939148,15,2,0,4576
14222769,1599.6970978746,14,5,4,2501
3547310,1599.66491976569,16,1,1,21527
17031854,1599.65115671904,15,1,1,451
959763,1599.61651230279,23,2,2,9486
11522826,1599.55574210388,13,4,1,16579
10699801,1599.52240123385,14,4,1,32
6145000,1599.51631438755,47,7,11,159
9980266,1599.51615798586,19,3,2,21227
13714351,1599.45732779053,78,4,6,5201
18086859,1599.41059019316,18,0,0,22160
8961683,1599.35852766823,7,0,0,22629
17880075,1599.21066849535,136,13,11,21
1991253,1599.09666254075,11,1,2,24189
6077166,1599.00642779512,4,3,1,12770
14571048,1598.83155666845,23,0,2,4993
19607815,1598.65291014599,30,0,0,421
689997,1598.65143395227,9,0,0,24489
22570229,1598.53195094217,4,2,1,792
23180405,1598.51446340138,133,20,13,17395
8549010,1598.35980022396,107,2,6,1554
3816052,1598.33321143398,12,0,0,496
19428761,1598.28678767798,74,8,4,15351
17201303,1598.19467730411,13,1,0,1031
11037311,1598.13938119164,23,1,1,15084
21138904,1598.05163441022,48,1,3,2401
7291171,1597.9452220358,31,0,0,21176
9583290,1597.8316555276,22,4,0,2962
8699021,1597.592458417,4,3,0,31831
14658906,1597.5603351027,25,1,0,1545
4300192,1597.52385286121,11,0,0,21708
15611258,1597.52117024886,36,0,5,4477
2242883,1597.46182215415,17,1,1,23445
20963631,1597.06716812303,20,2,0,27375
11365631,1596.97078156832,244,38,36,380
4384795,1596.95804515845,17,0,0,4993
10391882,1596.94135618376,5,0,0,15084
13238121,1596.63185328378,46,0,4,1032
15124593,1596.5032785259,74,8,7,10028
6216284,1596.45586879937,19,0,0,10082
19887342,1596.05020858518,7,0,2,27977
14963905,1596.03439550514,24,2,3,8878
6602580,1595.99138992829,41,8,6,21679
8105138,1595.95583160943,11,4,4,7185
11959709,1595.7892188782,84,6,22,59
3958619,1595.73011056305,17,0,1,2782
12567023,1595.69598026809,31,1,1,1725
7887319,1595.65906985896,36,3,2,115
16186982,1595.55802082364,15,0,1,19188
12442240,1595.53622781913,40,2,3,6640
15012640,1595.39165850379,20,4,0,22446
13134331,1595.36798974717,20,4,3,14471
8316080,1595.32636654249,16,0,0,12939
10954912,1595.31088083576,45,2,4,2220
12294699,1595.1303259874,15,4,3,329
19709801,1594.93865774224,31,2,0,2614
16143170,1594.85843887267,6,2,3,17826
9285180,1594.84609775998,87,7,3,2916
6784764,1594.81677021267,39,0,2,14642
11034873,1594.7440776969,19,2,0,9394
6573938,1594.70073494248,9,3,1,11560
12152083,1594.66604746591,36,9,10,495
4529885,1594.49303671469,58,1,8,767
23512240,1594.36532346946,46,2,6,2791
11445862,1594.33178531861,6,1,3,10980
7361767,1594.1073330573,36,0,1,447
9743152,1594.08716984502,37,5,4,1247
10394866,1594.05561260548,15,4,4,10
9509358,1593.77365417434,12,2,1,17067
8276439,1593.75495621545,8,3,4,19204
13045647,1593.59678140691,25,0,0,351
14522031,1593.55223490543,21,1,1,24483
25486177,1593.54895665852,7,4,0,9306
20384257,1593.44321967738,10,1,1,9997
7943819,1593.36754155013,84,3,2,923
14480201,1593.31404203796,26,1,3,5463
5186239,1593.23854114384,22,2,1,115
10170657,1593.18177260854,12,1,1,21869
14272234,1593.12206650829,9,0,0,115
18327624,1592.97855676523,8,3,2,817
10749048,1592.97437841049,16,8,3,28946
11345690,1592.86983778347,34,0,1,447
15293336,1592.82147896106,49,16,12,11904
15603359,1592.18650499717,29,9,3,7488
11317547,1592.17632442116,25,6,6,1131
18946207,1592.10611990441,17,1,0,799
11391797,1592.05005871673,25,0,0,5253
17631181,1591.811721589,18,2,1,179
18182274,1591.79132367524,41,1,2,11709
13136475,1591.76414655345,9,4,3,321
15174655,1591.74637390681,18,1,2,2408
15841832,1591.7393005881,10,4,1,478
16665542,1591.63356210808,6,1,0,15398
6511254,1591.55922451246,41,11,12,823
16351091,1591.39243686618,34,5,7,1664
7680559,1591.38130040363,20,0,0,12697
11461426,1591.36490902786,57,1,0,10057
15816872,1591.35247859966,6,1,0,5043
14248337,1591.21659857563,32,3,2,65
13233840,1591.15212965712,6,0,1,4493
21709052,1591.13999482105,43,5,4,67
11713753,1591.11117481264,12,2,5,333
14942223,1591.02260351677,10,1,0,24801
25822905,1590.95915225363,10,0,1,2492
12749304,1590.92341480237,7,0,4,6965
8576252,1590.91622954983,11,0,0,5003
13923642,1590.64137971532,18,0,1,22168
8941856,1590.61015241896,4,1,0,29899
11334285,1590.44801402889,15,3,2,3879
17421393,1590.43356294837,19,2,1,22867
9474561,1590.39724959752,7,4,2,26364
4652236,1590.32543340286,15,0,0,22168
13923126,1590.25258239414,8,0,1,168
7417094,1590.17611113358,17,1,4,2949
9653938,1589.89009016273,13,0,0,1879
10852203,1589.79412342944,8,0,0,5003
2365927,1589.50475625802,13,0,2,11706
5069873,1589.43204877383,7,3,1,5605
27751151,1589.36218641904,171,11,16,56
11613306,1589.34581422051,46,5,2,345
19254428,1589.32271746101,9,0,0,30776
17054555,1589.21782255037,18,5,4,16014
12482253,1589.02824988717,54,9,5,10575
10304774,1589.00568947499,10,1,1,26844
9031943,1588.74052926875,12,2,2,5601
11642021,1588.52784716841,28,4,2,4235
14813129,1588.50976558011,9,0,1,1228
13802569,1588.49721968095,49,4,2,1327
10731451,1588.4685687554,5,4,1,467
11622287,1588.28359941951,5,4,0,6229
13310147,1588.14933203713,113,13,22,12144
12445254,1588.1364181213,7,4,2,30151
9184180,1587.86457399251,9,0,2,16571
16638509,1587.83263679093,12,0,0,20011
23266760,1587.59763165,3,3,0,17670
11766551,1587.57372139243,128,17,8,18
9229968,1587.45820309916,63,4,1,2233
17133127,1587.44049087449,42,0,0,2423
6433183,1587.31771033322,9,2,1,14132
12899970,1587.2482088518,31,12,1,27124
4384207,1587.11284681446,9,4,3,21403
7198979,1587.11077605552,10,0,2,1879
9449165,1587.05384561819,38,1,2,15053
8629193,1587.04200529173,71,3,1,1443
11844203,1587.01950520428,23,5,6,91
11339405,1586.99698559294,5,4,1,30893
9920144,1586.77009943325,6,2,1,8638
14364703,1586.76462297408,11,4,2,13533
5442931,1586.74903105509,91,1,5,2072
7334711,1586.59940335789,21,1,3,11719
8715808,1586.51854344814,5,4,1,8758
3938945,1586.40512323024,9,0,0,115
16031697,1586.36754543349,30,2,3,4087
15339747,1586.34007948163,9,2,0,27578
11142112,1586.30174384641,12,2,2,4493
4194445,1586.21317833953,12,4,2,9057
13701582,1585.91588747294,11,6,2,30645
12100938,1585.86942453255,10,0,0,22629
10590105,1585.84377072298,146,8,11,1422
11061359,1585.84212653764,7,1,3,8541
4468765,1585.78540141747,12,1,0,28407
19157442,1585.74293280973,5,4,1,29790
11854446,1585.71170495717,3,0,0,5010
21943128,1585.67419938874,4,2,1,14042
10902307,1585.51148347164,12,0,1,10028
16383481,1585.47150392428,19,0,0,168
17584785,1585.39957356219,24,2,2,14857
17405137,1585.37681395687,54,20,3,1775
18258880,1585.36034475748,35,9,4,14857
13294300,1585.16257596362,10,1,0,24660
9082096,1585.13814068293,10,1,0,28219
13072209,1585.02400535773,48,1,0,10619
10652929,1584.85927422743,17,0,1,12359
5392289,1584.74025638915,20,0,0,1266
8798774,1584.60539190813,22,1,3,7489
10691605,1584.58095602664,13,1,2,1328
11484485,1584.56967163063,5,3,1,28741
2763354,1584.33912451994,11,0,1,18622
13944382,1584.30153167721,20,3,5,13876
2128311,1584.29987722144,9,0,0,29657
13798356,1584.26513720961,36,4,0,496
15324900,1584.2389536712,21,6,4,3076
14172691,1584.04012898471,54,1,1,1105
18197620,1584.02663770134,8,4,2,21015
12045415,1583.86685710169,53,2,0,1176
10406127,1583.86593075238,40,4,7,393
16768757,1583.74872342104,60,5,4,180
6197484,1583.74037380359,27,1,1,11719
9469381,1583.71893471944,12,1,2,11574
9625245,1583.65586402747,19,4,5,7
13817523,1583.6163424989,40,0,3,6988
19061410,1583.5982132309,35,5,7,6193
7021053,1583.5049345889,25,3,3,19241
7361815,1583.45385666096,12,1,0,4218
4903197,1583.41474649413,10,5,2,18664
15567583,1583.32628110423,63,19,14,125
14462636,1583.3091249303,50,7,5,16514
4185400,1583.24361086876,7,0,0,2233
4839876,1582.91054521432,10,2,4,7039
15124931,1582.8914343193,22,1,1,817
26455511,1582.74167837396,7,3,0,19820
3812276,1582.72638228445,51,3,8,2149
8192004,1582.6107097923,7,1,0,2372
7205256,1582.59127167858,6,1,0,98
26461654,1582.59065493603,6,0,0,25135
9425864,1582.47053783795,114,16,16,563
14898728,1582.47053779774,21,0,2,7299
12671619,1582.44842284778,46,2,1,32
9683163,1582.34275619441,20,3,3,2124
15124626,1582.30706021867,13,5,4,30296
14388839,1582.30357442518,16,0,1,29939
12004023,1582.29343514896,12,0,0,14132
19433565,1582.28049078397,11,0,0,18622
12981253,1582.23273265441,18,2,4,345
4937932,1582.21288478429,82,5,6,3134
10613989,1582.1795578815,24,0,0,2233
19075364,1581.88683974893,112,12,10,1359
25619222,1581.80781987402,50,12,12,260
17396262,1581.78943097152,9,0,1,2072
4192805,1581.72478622693,6,3,1,9015
10831582,1581.72041246821,38,0,1,24503
18195842,1581.62460307435,41,2,1,959
7277919,1581.59780299032,5,0,0,23013
11170841,1581.52326201838,12,0,0,26400
5783061,1581.41102275731,23,1,1,3076
12961996,1581.36082188077,13,2,1,17579
14069730,1581.35121878958,168,21,18,35
15901426,1581.34245601057,10,1,0,3060
9124764,1581.23430336026,11,0,0,16384
5414124,1581.17511865954,12,0,1,10071
7511380,1581.03591490155,15,1,0,19614
3163106,1580.73690973956,44,1,3,6988
3388082,1580.54268240175,13,3,4,17881
8840398,1580.54139743081,51,8,6,16478
27921376,1580.30021561827,4,2,1,9990
16238252,1580.201271265,41,1,2,14054
19940169,1580.09573182114,9,0,1,27578
14370554,1580.04056886106,31,4,3,16665
13099371,1579.96693990795,9,0,0,1220
13126809,1579.84343836169,25,1,2,336
8831121,1579.74442778348,103,2,9,7150
16552799,1579.7380473616,29,8,8,298
29824237,1579.62440636306,14,2,0,4328
14277157,1579.42676261817,5,0,0,9767
26219372,1579.25492368806,29,0,1,1031
2705430,1579.24960626702,5,1,0,4893
5407837,1579.22354412096,10,0,0,9776
9903602,1579.06757568155,27,3,2,5130
3925586,1578.85935157436,4,0,1,27170
14469386,1578.75654417531,41,10,12,3739
18619681,1578.72736661496,5,0,0,22537
11068425,1578.70484258918,61,2,6,2348
12204360,1578.70129520034,44,4,6,14313
26996077,1578.59470612847,4,3,0,15475
12251702,1578.11401948545,20,3,5,6802
11921788,1578.07289674849,9,4,0,21116
14973729,1577.99638470483,4,3,0,24962
3808390,1577.84049061307,27,3,3,5135
11839754,1577.81502463532,25,0,1,447
6888206,1577.80596207755,58,3,9,1653
9843825,1577.77980963854,87,15,17,4477
18583447,1577.57668697434,13,2,0,1220
12115298,1577.49069509697,142,24,12,6
7764237,1577.35066051139,9,0,0,1993
15457184,1577.19777820514,15,0,0,7555
11491079,1577.15003826559,14,0,2,23769
7154358,1577.08626238287,15,1,2,412
