"Player","Rating","Games","1st","2nd","Lag"
2187073,1610.47128747522,6,3,1,10277
14172691,1610.42514143391,38,1,1,1193
15696213,1609.97438455356,39,0,1,6570
12442240,1609.94773507028,31,2,1,743
11766551,1609.84610759611,25,0,0,3140
8624512,1609.7925264762,16,8,4,4810
16816141,1609.78101551112,11,1,6,2098
16940378,1609.73673558071,12,5,4,3511
12315498,1609.62445714479,24,3,4,11535
20124667,1609.3203935353,42,2,2,468
18704162,1609.30573726694,13,1,2,1373
12404726,1609.23432026187,34,12,11,7599
13976710,1609.14436374918,11,0,0,4027
5120979,1609.08257115029,16,2,0,7537
13425662,1609.00304492745,9,1,2,12257
10781075,1608.9899734305,19,6,4,4975
20704956,1608.91628056053,12,0,1,4143
9101605,1608.7241666835,34,0,0,992
18359137,1608.47019876997,26,4,2,8544
12905443,1608.21621813885,72,10,12,3485
13072209,1608.05153724662,47,1,0,270
10636530,1607.94730503112,18,2,0,7
9184161,1607.52763078203,56,4,7,169
10361419,1607.20393877269,38,2,2,728
7468818,1607.19961299939,8,4,2,1840
11865009,1607.17122410602,43,6,4,7140
7153533,1607.11635805164,73,3,8,1019
4659319,1606.98379876707,9,1,1,865
15389158,1606.78077727426,8,0,0,11688
14779276,1606.75830895161,5,2,3,1436
26677052,1606.70536126455,62,8,7,5577
23241267,1606.69972519776,86,11,6,2122
11414644,1606.5658089464,52,1,3,856
251683,1606.55905477743,27,2,2,628
17902210,1605.99045215085,21,0,0,605
10976433,1605.79075124316,38,1,2,3509
9157643,1605.78141238203,16,7,2,3974
13527486,1605.77161716872,4,3,1,16450
3792472,1605.76189048867,14,1,0,70
23873502,1605.73936461435,4,3,1,2447
8204345,1605.53537064586,16,1,1,3455
11948928,1605.46442237478,12,0,0,580
4533507,1605.35082758237,140,4,8,7
15961009,1605.31479587755,47,3,1,290
6583413,1605.30438558798,14,0,0,895
7887319,1605.04995062125,27,3,2,3916
9098192,1604.99408527716,127,11,8,580
9850616,1604.99196703616,5,4,0,5090
10961512,1604.87434291171,16,1,2,10323
9318565,1604.87296047873,11,4,1,15526
11396041,1604.68525908497,26,2,0,266
23088748,1604.62243251591,13,1,3,12255
12878295,1604.58962979014,15,6,7,666
7225922,1604.49942896728,21,4,3,4374
2536580,1604.46007156333,14,7,4,9889
11393715,1604.40621343721,82,11,9,1267
19671118,1604.36064296121,7,3,1,17900
11562243,1603.93351856208,8,0,0,19958
17958319,1603.67649087845,26,1,2,7118
11293699,1603.37776798547,8,2,3,13694
16031697,1603.19078073572,29,2,3,13187
7943819,1603.16097405761,80,3,2,1173
16765319,1602.86748515328,24,0,0,6570
12728145,1602.83696809079,86,3,2,7
11574286,1602.81627455917,22,0,2,57
11847188,1602.72755869386,26,3,0,169
17010453,1602.56620669211,49,7,4,6099
12407434,1602.5339270082,5,2,1,19612
14783137,1602.4856286843,12,1,1,972
1788022,1602.41277007235,41,3,3,904
20606906,1602.38513715354,19,8,6,3511
12908388,1602.2660085858,31,0,0,8988
14935208,1602.2343422961,6,3,1,9895
4334103,1601.98846888196,11,1,0,553
8215374,1601.98443955274,22,5,2,1203
7714136,1601.63608968161,14,1,0,580
18716543,1601.56120697757,23,2,4,16035
2522197,1601.26224501034,16,0,0,653
23752656,1601.04303544969,7,1,0,5684
4522293,1600.64490544504,38,12,13,6756
15567583,1600.5849484615,55,18,13,1772
5799627,1600.55410600956,10,1,3,4754
23512240,1600.39458912826,10,1,0,1883
12547950,1600.30971073172,26,2,1,10704
8334724,1600.16041161399,22,1,3,3199
15229290,1600.12447749522,47,9,13,7030
12835025,1600.11469030834,15,2,1,1213
21352449,1600.01587943866,10,0,0,4431
10018405,1599.9270367544,14,0,1,5853
10041480,1599.84379292794,33,6,1,5296
3547310,1599.66491976569,16,1,1,10586
11522826,1599.55574210388,13,4,1,5638
9980266,1599.51615798586,19,3,2,10286
18086859,1599.41059019316,18,0,0,11219
8961683,1599.35852766823,7,0,0,11688
23730433,1599.33651238377,28,15,10,8056
1991253,1599.09666254075,11,1,2,13248
9783155,1599.0812914128,8,4,1,3221
6077166,1599.00642779512,4,3,1,1829
20488333,1598.97304533288,21,1,0,6619
689997,1598.65143395227,9,0,0,13548
18983,1598.52820361107,14,4,0,1092
23180405,1598.51446340138,133,20,13,6454
19428761,1598.28678767798,74,8,4,4410
11037311,1598.13938119164,23,1,1,4143
7291171,1597.9452220358,31,0,0,10235
13925698,1597.69469179543,12,0,0,2027
3215487,1597.64382715566,9,0,0,1092
8699021,1597.592458417,4,3,0,20890
4300192,1597.52385286121,11,0,0,10767
2242883,1597.46182215415,17,1,1,12504
7849372,1597.38370346454,15,1,1,1029
21031454,1597.25009825264,44,13,8,4845
6111086,1597.07639648684,4,1,2,1193
20963631,1597.06716812303,20,2,0,16434
15841832,1597.06110379687,6,4,1,5515
15867013,1596.97971639338,37,3,0,2953
10391882,1596.94135618376,5,0,0,4143
7385724,1596.41136748911,25,3,2,8508
9927583,1596.36574897625,122,13,13,647
12211248,1596.20262069566,19,0,1,1092
14571048,1596.13574841933,20,0,2,5630
19887342,1596.05020858518,7,0,2,17036
6602580,1595.99138992829,41,8,6,10738
7080240,1595.76887792703,4,3,1,19066
11613306,1595.71162357578,39,5,2,1207
16186982,1595.55802082364,15,0,1,8247
15012640,1595.39165850379,20,4,0,11505
14053835,1595.37815670613,24,1,3,7117
13134331,1595.36798974717,20,4,3,3530
8316080,1595.32636654249,16,0,0,1998
6934358,1595.30359373098,17,3,2,1949
2629617,1595.23121805076,6,0,0,870
16143170,1594.85843887267,6,2,3,6885
6784764,1594.81677021267,39,0,2,3701
6573938,1594.70073494248,9,3,1,619
10423227,1594.50277975321,66,13,15,858
10882967,1594.49675727885,20,2,5,626
194294,1594.48354767399,27,2,2,7
10912560,1594.47616297315,20,6,1,346
11445862,1594.33178531861,6,1,3,39
12482253,1594.29333923637,52,9,5,3568
3648459,1594.29251644019,20,0,0,580
9192260,1594.11971897971,26,6,4,3221
18312525,1593.93231602342,12,1,3,349
11944118,1593.77654030001,7,1,1,1543
9509358,1593.77365417434,12,2,1,6126
8276439,1593.75495621545,8,3,4,8263
5366933,1593.7489415719,16,4,3,67
13821438,1593.70815522008,20,5,1,1187
14522031,1593.55223490543,21,1,1,13542
2800253,1593.38972612873,147,18,36,124
10743435,1593.36433755923,14,2,3,5689
9936804,1593.34407688311,7,1,0,1126
11698095,1593.34171241034,21,6,3,62
8151359,1593.32436587385,47,2,0,1640
10401195,1593.24829355635,38,0,1,3140
10170657,1593.18177260854,12,1,1,10928
29878163,1593.10553614471,17,7,4,12221
4113311,1593.0613067694,28,1,0,7
3218675,1593.00118225002,57,0,5,752
10749048,1592.97437841049,16,8,3,18005
12620242,1592.86482429369,5,0,0,1029
15293336,1592.82147896106,49,16,12,963
6646221,1592.78704325652,23,4,4,1029
15213139,1592.67919411572,82,1,0,1182
20217887,1592.66795974956,36,0,0,784
17157790,1592.65243733949,9,4,3,1272
10247076,1592.58433835089,9,0,2,580
8742486,1592.41726360071,12,1,0,816
10408325,1592.30639742888,179,14,31,124
10710046,1592.23767561879,31,0,3,580
13344402,1592.22777887639,45,1,7,6126
4192805,1592.20784091746,5,3,1,75
15406353,1592.04468622362,50,11,7,9481
14551370,1591.82711813305,30,1,0,651
18182274,1591.79132367524,41,1,2,768
8811633,1591.73409864315,40,7,6,150
16665542,1591.63356210808,6,1,0,4457
6854920,1591.56282031741,14,7,3,822
7680559,1591.38130040363,20,0,0,1756
13619656,1591.29053546289,29,2,4,299
14942223,1591.02260351677,10,1,0,13860
11113661,1590.99347330412,38,2,0,1858
10954912,1590.91943201185,32,2,3,3916
15592469,1590.74639796683,14,1,2,3852
13923642,1590.64137971532,18,0,1,11227
8941856,1590.61015241896,4,1,0,18958
13196066,1590.60254494366,37,2,1,778
17421393,1590.43356294837,19,2,1,11926
9474561,1590.39724959752,7,4,2,15423
21092516,1590.38571966581,94,22,21,307
6591496,1590.37456241131,20,0,0,3890
4652236,1590.32543340286,15,0,0,11227
10996409,1589.77661236141,38,0,0,1719
579370,1589.68990380134,14,2,1,1051
11718072,1589.63855473105,123,12,9,1267
2365927,1589.50475625802,13,0,2,765
19254428,1589.32271746101,9,0,0,19835
19061410,1589.23192924472,23,2,4,63
17054555,1589.21782255037,18,5,4,5073
12728507,1589.16684336185,6,2,2,2062
10021819,1589.1441993423,12,0,0,299
10304774,1589.00568947499,10,1,1,15903
10609949,1588.49883124849,10,0,0,580
24840779,1588.34481593761,70,9,5,299
13310147,1588.14933203713,113,13,22,1203
12445254,1588.1364181213,7,4,2,19210
284905,1587.92332610665,4,0,0,3191
21138904,1587.89075598174,38,1,2,675
9184180,1587.86457399251,9,0,2,5630
16638509,1587.83263679093,12,0,0,9070
12849730,1587.75798090168,38,5,1,1513
23266760,1587.59763165,3,3,0,6729
22710559,1587.48074734764,84,2,0,1061
6433183,1587.31771033322,9,2,1,3191
12899970,1587.2482088518,31,12,1,16183
12265149,1587.12659544651,27,4,5,3221
4384207,1587.11284681446,9,4,3,10462
23674463,1587.07194683881,93,20,14,56
9449165,1587.05384561819,38,1,2,4112
10250838,1587.04072632959,30,3,4,15590
11339405,1586.99698559294,5,4,1,19952
14364703,1586.76462297408,11,4,2,2592
19641527,1586.72233415532,9,0,0,11373
7334711,1586.59940335789,21,1,3,778
10398422,1586.59326073586,22,1,1,7
15339747,1586.34007948163,9,2,0,16637
25619222,1586.15022566071,48,11,12,6459
13701582,1585.91588747294,11,6,2,19704
10818171,1585.90916941086,52,12,6,852
12143654,1585.88033255253,48,0,3,1849
12100938,1585.86942453255,10,0,0,11688
4468765,1585.78540141747,12,1,0,17466
11734557,1585.7550662134,22,0,0,5679
19157442,1585.74293280973,5,4,1,18849
21943128,1585.67419938874,4,2,1,3101
12195391,1585.66816074828,29,3,3,1111
17584785,1585.39957356219,24,2,2,3916
18258880,1585.36034475748,35,9,4,3916
13294300,1585.16257596362,10,1,0,13719
9723127,1585.16046031249,12,4,4,369
9082096,1585.13814068293,10,1,0,17278
10652929,1584.85927422743,17,0,1,1418
8211340,1584.64410089705,4,0,2,580
11484485,1584.56967163063,5,3,1,17800
11012589,1584.51302690037,5,2,1,1613
2763354,1584.33912451994,11,0,1,7681
13944382,1584.30153167721,20,3,5,2935
2128311,1584.29987722144,9,0,0,18716
18197620,1584.02663770134,8,4,2,10074
13045647,1583.94607282768,10,0,0,12478
7513571,1583.89275909735,9,0,1,2637
13791953,1583.86979437182,10,0,0,3684
9074108,1583.78771422295,116,7,17,1203
10634348,1583.75947034812,73,10,1,557
6197484,1583.74037380359,27,1,1,778
9469381,1583.71893471944,12,1,2,633
9827917,1583.68793895119,8,0,2,15758
7021053,1583.5049345889,25,3,3,8300
4903197,1583.41474649413,10,5,2,7723
14462636,1583.3091249303,50,7,5,5573
9697708,1583.17232176145,43,5,2,822
13289728,1583.14828068307,25,2,3,176
22329551,1583.14315829074,13,1,4,531
12609022,1583.02452664038,102,7,19,1041
8629193,1582.99014287121,30,1,0,299
19430137,1582.76650130571,76,1,1,10
26455511,1582.74167837396,7,3,0,8879
26461654,1582.59065493603,6,0,0,14194
12939811,1582.46172066608,10,0,0,10767
15124626,1582.30706021867,13,5,4,19355
14388839,1582.30357442518,16,0,1,18998
12004023,1582.29343514896,12,0,0,3191
19433565,1582.28049078397,11,0,0,7681
14454744,1581.8594282569,91,6,8,647
5283014,1581.80914083167,55,1,1,1112
4861654,1581.80850383859,21,2,0,6612
25785218,1581.79873720699,81,10,25,2767
6275916,1581.77615897911,8,0,0,816
6267340,1581.74891187128,22,0,0,1174
10831582,1581.72041246821,38,0,1,13562
13798356,1581.69931791445,27,4,0,11363
7277919,1581.59780299032,5,0,0,12072
11170841,1581.52326201838,12,0,0,15459
14469386,1581.52150413327,27,4,6,3078
16873960,1581.40516205193,23,4,2,2365
12961996,1581.36082188077,13,2,1,6638
596803,1581.27345642178,8,0,0,820
9124764,1581.23430336026,11,0,0,5443
12443104,1581.19343933349,39,1,10,879
7511380,1581.03591490155,15,1,0,8673
6574823,1580.78558733899,11,1,0,10894
16102904,1580.73047775844,23,0,1,7049
10902307,1580.56233329232,6,0,1,904
3388082,1580.54268240175,13,3,4,6940
8840398,1580.54139743081,51,8,6,5537
16238252,1580.201271265,41,1,2,3113
19940169,1580.09573182114,9,0,1,16637
14370554,1580.04056886106,31,4,3,5724
959763,1580.03344555616,14,1,2,1051
15260267,1579.83928492432,31,0,0,3956
22860412,1579.79321843374,19,5,2,2118
10394866,1579.67361418742,4,3,0,9407
13714351,1579.66910875958,69,4,6,728
6718395,1579.58715682258,19,0,4,3922
2120824,1579.1779624832,18,3,4,1632
13126809,1579.15969466715,22,1,1,3911
30829000,1579.03512931805,4,1,1,1022
3925586,1578.85935157436,4,0,1,16229
14222769,1578.75789850264,6,1,3,12698
18619681,1578.72736661496,5,0,0,11596
12204360,1578.70129520034,44,4,6,3372
26996077,1578.59470612847,4,3,0,4534
8301957,1578.57479449007,50,0,1,1162
20250190,1578.46820227172,40,0,0,9294
7009485,1578.46335822911,22,0,0,15718
16239836,1578.33468739251,17,2,3,1895
16552799,1578.12314688936,22,5,5,7911
11921788,1578.07289674849,9,4,0,10175
14973729,1577.99638470483,4,3,0,14021
16833061,1577.9611289507,4,0,0,816
13858681,1577.87733285002,6,0,0,7
11391797,1577.78609563583,20,0,0,636
17545095,1577.73630208022,7,1,1,8209
12228018,1577.68975053942,9,0,0,816
18746890,1577.59600744156,10,0,0,1226
12579786,1577.43708928232,22,2,0,349
16750823,1577.38482278171,16,3,2,465
11491079,1577.15003826559,14,0,2,12828
6133101,1576.77365314678,11,1,1,3927
9381887,1576.64357060338,17,0,1,497
3213430,1576.64113605087,29,3,1,3506
13238024,1576.48806960211,8,0,0,7
21709356,1576.45070430209,11,0,0,7
8762031,1576.40962863573,7,2,0,373
18248035,1576.21619772839,16,2,3,2885
16158336,1576.21213905159,13,2,0,6163
15463837,1576.12483338188,8,0,0,14545
8940544,1576.10972355212,37,7,5,12192
15516421,1576.10119659013,11,0,0,7681
16997804,1575.92421841562,27,1,5,12
8170022,1575.75530146288,71,11,14,342
10989656,1575.72510260646,114,11,9,2605
9569443,1575.63462661849,376,90,72,262
3493249,1575.41657978757,23,0,0,8988
13214651,1575.38776272261,4,0,0,904
9820792,1575.37209114399,20,0,0,3160
6017901,1575.32046718303,61,3,5,837
19569815,1575.2670582869,42,3,5,6461
9613246,1575.08109067898,21,5,4,10724
8826833,1575.0591307423,9,0,0,11688
12017880,1575.01094965066,4,0,0,7
8401905,1574.97079668634,15,0,0,895
18155390,1574.8675838852,6,2,2,2062
7924600,1574.74511404042,17,1,0,15311
11775740,1574.72808918131,4,3,0,4893
11829390,1574.71016487853,19,4,8,2220
22704581,1574.70724073343,11,1,0,520
3850211,1574.70247455259,26,1,2,3655
3580864,1574.63023252902,5,3,2,20678
14970132,1574.55618585097,13,1,0,1092
9580863,1574.48068946984,28,5,1,299
16022736,1574.22420667572,6,0,2,9553
2094566,1574.0974219107,5,1,3,1020
10925847,1574.08518876594,15,2,1,1830
12471020,1574.08156951464,9,0,0,778
10997421,1573.95595972063,12,4,0,15756
14893119,1573.86133445592,18,5,6,8139
5988903,1573.76393136258,5,3,0,3182
16419450,1573.68432554632,9,0,0,2407
18194521,1573.62579590839,13,5,2,168
7003013,1573.53325621996,8,0,0,816
9008727,1573.53290125353,36,4,6,10191
10775859,1573.48835351609,6,2,1,1029
15816872,1573.3239279232,5,1,0,14160
8650175,1573.29377908872,28,1,0,724
9550257,1573.17538143078,24,7,6,1267
12301296,1572.94283805804,3,2,0,8453
13915613,1572.91182452886,9,0,0,11688
8473665,1572.88530108354,10,1,4,10627
20054960,1572.82153700685,5,3,0,20304
11684952,1572.71732458137,12,0,0,108
20508726,1572.69244246633,6,2,1,8908
10132830,1572.66757353695,27,1,1,267
4650323,1572.65500616907,9,2,1,2684
2302140,1572.52298147627,8,0,0,3916
12981253,1572.50002339673,16,2,4,3824
10431586,1572.49325673094,8,4,3,17023
12710917,1572.42147765177,12,0,0,132
11227346,1572.07343606109,139,21,21,7
5968633,1572.06475362956,25,2,0,2023
12713821,1571.94446754359,46,0,3,3530
16748549,1571.89169992142,92,10,11,266
3885547,1571.86285623356,14,6,6,16356
5414124,1571.7196325859,10,0,1,14139
13133188,1571.60707103595,25,1,1,299
19815879,1571.38951201931,4,2,2,14563
9474976,1571.19467733354,20,0,1,492
9053638,1571.02402392916,19,3,2,270
18897621,1570.94423078139,16,1,1,1790
7024526,1570.92839544777,18,4,0,17726
16195397,1570.90807939823,37,3,2,4410
17145993,1570.86798640837,22,0,0,299
11903239,1570.8489662327,23,0,0,580
5751823,1570.77923916387,9,0,1,6150
7969090,1570.66789976053,6,0,0,11770
24679796,1570.6310735783,10,0,0,2406
20918735,1570.49029499023,13,0,0,1272
8223677,1570.3859041145,9,1,3,12785
20384257,1570.20478312775,8,0,1,4051
18992997,1570.09017473878,3,1,0,3119
10463581,1569.98800418498,8,2,0,18178
20401638,1569.95478608415,7,0,0,4508
7010761,1569.4568646093,5,0,0,3191
13837875,1569.40077501303,14,1,3,6163
6577301,1569.38965685906,24,5,2,3087
19042501,1569.33833008125,11,0,0,11746
5186239,1569.29870904083,12,2,1,18137
14373390,1569.28401088265,8,0,0,3916
5079282,1569.02612719343,4,0,0,19336
17631181,1568.96986248997,7,0,0,1005
14748920,1568.95050565492,59,14,16,10555
2955661,1568.76930780592,59,2,0,1272
8676747,1568.70682913028,19,0,0,6339
14212169,1568.59421184477,6,4,1,8420
15103117,1568.56870953003,12,2,2,18190
21709052,1568.43080358828,26,4,4,15075
9717781,1568.33220377519,10,0,0,299
12125431,1568.28445237485,33,3,2,132
22382422,1568.26737457029,11,0,0,5679
7351448,1568.19466535047,27,0,1,572
15892637,1568.04209461354,6,0,0,9103
13174212,1568.01390807028,25,2,0,8434
14898728,1567.96764198753,15,0,2,961
7885244,1567.86100860395,4,0,0,3916
9505131,1567.85400605827,29,2,1,904
12612018,1567.8339658354,13,2,1,14632
12986664,1567.7429754784,8,1,0,904
16128060,1567.71454023847,54,0,2,536
7636779,1567.67549876395,25,3,2,3001
24984414,1567.67192693774,7,2,0,3703
1954917,1567.64232567966,7,0,2,6753
8170186,1567.57868278712,4,1,2,12012
9805089,1567.39150212465,12,1,1,5638
12957438,1567.37860041462,34,2,2,11890
17211279,1567.280381184,19,4,2,8614
15803185,1567.03305876089,5,0,0,7
22461441,1566.90088689885,133,52,14,2755
17799404,1566.88786580251,21,1,1,1750
15343685,1566.87180588561,23,6,7,7409
23603422,1566.76691626562,14,0,1,1006
18556796,1566.73542707519,32,1,0,6942
7243980,1566.46261774505,30,0,0,8988
8642284,1566.4051941323,42,11,5,680
13736991,1566.26150966719,28,3,1,15136
13156985,1566.218627893,4,1,0,1513
10342535,1566.20911422569,7,3,2,17900
7169208,1566.14023919044,7,1,0,17786
7933825,1566.07947663585,14,0,0,553
4521393,1566.0179978735,49,1,1,171
1294891,1565.9795428476,20,2,2,816
14385002,1565.96160844044,4,2,1,7529
16157188,1565.94027411376,7,2,1,14955
7430714,1565.82723482804,8,0,0,476
21263051,1565.7793934232,6,0,1,4517
9426809,1565.69639930269,12,0,0,3191
7753804,1565.61943620401,4,1,0,606
20497130,1565.3607286693,10,4,4,6426
4733185,1565.30681216174,9,0,0,865
3373422,1565.20177635532,12,0,0,553
11538089,1565.1169251856,9,1,1,16433
15554489,1564.95041260386,20,1,1,11607
16351091,1564.87583417441,14,5,6,10124
16385977,1564.79708738945,16,3,2,14455
12696690,1564.62600892564,3,2,0,8461
18736170,1564.55104253574,44,3,6,1849
18951819,1564.30073711458,20,0,2,1029
10758866,1564.29130256144,10,0,0,580
15960512,1564.28860291235,10,0,2,3993
14518393,1564.06437554503,14,0,1,467
12419257,1564.04114402925,9,0,0,572
10941055,1564.02627312088,9,2,2,1338
3794345,1563.89952040323,18,6,5,4
10406127,1563.8949625513,16,4,4,383
15666887,1563.83598853182,158,29,29,752
7184934,1563.82723256769,16,4,0,3191
9935532,1563.81287741538,5,2,1,278
14068656,1563.7193214271,43,6,1,784
20340480,1563.65632168053,20,0,1,16002
6351243,1563.5379825146,3,2,0,7806
5281485,1563.47430949069,79,3,11,70
11210823,1563.46579672404,4,0,0,778
23532205,1563.3533476734,32,3,1,8049
5392289,1563.26206376641,10,0,0,4234
9229968,1563.05750254082,50,4,1,3884
11934348,1562.79762791709,6,0,1,11388
15955114,1562.65862357292,35,0,0,1200
16702873,1562.58559522067,35,3,1,3807
14089152,1562.53452155105,10,6,1,7040
3761983,1562.49053308526,23,0,1,4410
14134289,1562.47932501627,5,0,0,11888
6159669,1562.42378966308,12,0,0,1061
10436444,1562.39497752458,9,1,2,990
5009715,1562.29862087884,106,12,13,419
4739655,1562.18444934441,23,0,0,1267
9082441,1562.10071863084,62,4,7,71
17678734,1562.09752320984,3,1,1,9902
16139008,1561.96450695066,12,2,4,3027
10610737,1561.94029098826,9,0,1,15847
11320627,1561.87065725245,12,2,2,17930
17958186,1561.8460314442,2,2,0,20206
3447236,1561.81606362518,19,2,0,1856
9993348,1561.79723381713,94,10,19,1068
12965030,1561.68090057657,45,0,1,1029
1801580,1561.65403770138,41,1,7,1418
10804484,1561.61730887221,23,2,1,5577
14065509,1561.59937860208,35,2,2,4481
23395294,1561.59784504545,12,0,0,3745
4942030,1561.39779055026,35,3,2,765
9441958,1561.37702098759,13,2,2,8526
10820190,1561.2270185184,9,0,1,847
16976321,1561.18785529457,20,3,2,17887
4746949,1561.1603234307,9,0,0,782
7388062,1561.12351249568,9,0,0,553
6753996,1561.05464549062,3,1,1,4503
23009984,1560.98924184749,24,4,6,731
10785605,1560.71951632955,5,2,3,8158
8448098,1560.69728788459,18,0,1,3916
12442952,1560.5510718826,17,1,0,18216
4177361,1560.45170381675,13,0,2,4138
15379376,1560.21973114785,17,1,0,16267
4194445,1560.16838734417,4,2,1,7677
9665206,1560.16164541511,7,3,3,20043
10515166,1560.00401177973,18,0,0,3760
19104542,1559.97013597286,38,2,6,9153
4966523,1559.61468291358,18,0,4,3003
8514740,1559.45116382122,19,0,0,11995
9561857,1559.36557531203,10,0,0,580
16230024,1559.31657495709,10,0,0,13719
26703112,1559.1915,2,2,0,9431
9044476,1559.1915,2,2,0,10891
8720577,1559.14369209039,17,5,2,12922
6894700,1559.09458390374,10,0,0,11997
4796794,1559.01753500085,5,0,1,4124
14106178,1558.91900580715,4,0,0,3372
18641855,1558.89603936965,11,0,0,7681
4133758,1558.76865869478,11,1,2,3298
2138989,1558.57749884157,69,15,14,1579
1120894,1558.55151855024,22,1,2,1381
5339515,1558.41363970501,3,0,0,1092
13973515,1558.39961596278,10,0,0,12478
25643883,1558.3492370251,4,1,1,1492
15371872,1558.34847346336,91,15,7,567
18546429,1558.3028088553,4,3,1,20428
2021758,1558.29543213182,3,0,0,10043
13588932,1558.28702052309,26,2,7,11024
18160863,1558.07284835738,8,1,0,3684
10891105,1558.00045689303,33,2,1,1849
13136475,1557.99843343606,8,3,3,15872
21606617,1557.94863160782,18,7,5,17131
2956248,1557.8567630475,7,0,0,17263
19311749,1557.77720588782,6,2,0,10353
16197406,1557.76808076668,11,2,1,11570
8995996,1557.70047616968,6,3,1,9284
12457381,1557.68814923964,77,11,6,4046
1800408,1557.63975214902,11,0,0,778
13030453,1557.61148588084,32,14,13,8387
17195689,1557.557574121,5,0,0,692
17073008,1557.51144455889,33,3,2,12095
8911619,1557.48919577795,16,0,0,822
8210988,1557.48270209316,3,0,1,11011
15086625,1557.47114083869,69,18,8,706
1429071,1557.40448924092,17,4,5,3628
14806612,1557.38942449883,32,9,6,267
25731217,1557.36477311442,5,0,1,8978
15108993,1557.32758557746,5,3,0,2210
10935960,1557.22162937646,8,0,0,7
9371150,1557.15880100446,6,1,1,15055
13693408,1557.1504320798,10,0,0,961
14528133,1557.06727040371,9,1,2,619
11879661,1557.04903123414,14,5,4,8696
18010008,1557.03195539195,3,0,2,16198
22102275,1557.00284814887,120,18,10,861
8779938,1556.94381706002,9,4,2,5773
10254842,1556.86551131494,14,1,2,1898
16617297,1556.79110479938,24,2,3,6925
7451805,1556.72559790215,6,3,2,1569
17412851,1556.38062661024,8,0,0,14545
4388347,1556.35163152544,7,3,1,12153
10473556,1556.32240958104,10,2,1,1540
14263970,1555.92883460223,11,0,0,15874
10809086,1555.8942302106,16,0,1,6221
12446486,1555.85331146024,25,4,3,10812
16910637,1555.72087466998,20,5,0,7078
28278413,1555.71083638365,2,2,0,1538
13954882,1555.36181051924,30,0,3,6767
1009285,1555.36115652817,68,2,8,1146
13915963,1555.15335420629,35,3,3,821
7889588,1555.1353153621,20,0,0,649
19977408,1555.09385264974,38,1,4,1110
12517814,1555.09132548686,22,4,7,18496
19282411,1555.07472819491,28,0,0,631
14091773,1555.01113570831,3,0,0,11025
17133127,1554.89862401321,26,0,0,1029
10559833,1554.82700120944,8,1,2,13639
4103011,1554.45336252836,7,1,1,6440
18775526,1554.45169275092,9,1,0,18610
15399730,1554.42894006523,5,2,1,20525
17812346,1554.40350332224,15,0,0,6125
29921153,1554.23520029083,9,0,1,2407
20320587,1554.20166733145,14,3,1,13129
8929394,1554.16253563402,6,0,0,15647
20138244,1554.06552501727,52,6,4,2612
13865320,1553.95210847525,3,1,2,20709
3260571,1553.89258630701,7,0,1,15268
11674122,1553.83936381165,22,0,1,11337
12125203,1553.81347601628,6,4,1,20919
17104779,1553.70056986843,64,2,3,11374
3836243,1553.61338600787,24,3,3,3660
15762036,1553.58793343867,7,0,0,9083
27000934,1553.26296000627,3,1,0,11398
26626040,1552.93363357258,12,1,1,692
11854343,1552.92617072288,12,0,1,5044
5286218,1552.8912292075,9,0,0,11688
13003552,1552.88757413998,9,2,3,101
10678230,1552.62076985257,4,0,1,17856
9903602,1552.61005466481,18,3,2,816
6752888,1552.58165107809,6,0,0,2351
11185888,1552.55968779391,26,1,0,8184
18718816,1552.54989036598,12,2,1,1005
4430263,1552.52133280694,11,5,1,3716
6892711,1552.3763470932,7,0,0,18923
4929497,1552.20719096404,26,7,0,106
8525223,1552.14801277744,17,1,1,6652
9765324,1551.9661833553,9,0,0,103
19357182,1551.90278476533,5,2,0,11289
24232404,1551.8284737459,25,0,1,10904
16775174,1551.73482005705,35,5,5,13326
7087699,1551.62784388863,14,2,2,733
21536549,1551.59323540078,3,0,0,14202
12080544,1551.48704746902,27,0,0,7
4479041,1551.48359995807,5,0,0,1092
20708070,1551.45233748252,4,0,2,14002
18921697,1551.34208843039,33,1,0,755
14073932,1551.25650716486,30,7,6,16745
4681677,1551.2242391378,2,0,0,1193
13674160,1551.21694235089,10,4,3,1725
17446380,1551.18022363156,18,1,1,975
8537228,1551.10223322509,23,3,1,3700
12928847,1551.09812603777,7,2,1,93
7915564,1551.07775085186,21,2,2,8078
4420014,1551.07646845024,20,1,0,1844
11157331,1551.04049402394,2,2,0,17251
13238121,1550.9675685404,21,0,0,948
13068741,1550.85768688146,13,0,3,2023
6407282,1550.84952850939,23,0,1,1012
21695850,1550.77778201942,12,0,0,14544
15333513,1550.75195864255,31,4,4,778
23273220,1550.75159280912,4,1,2,19355
5014197,1550.7496259482,3,0,0,3931
1976624,1550.50390075902,14,0,0,11227
12010050,1550.46968124021,20,4,0,1017
9321674,1550.39400026061,13,3,2,1203
27590609,1550.27792832622,7,4,2,17992
6217178,1550.27145881736,36,1,2,3700
23592892,1550.24748451443,16,0,0,15467
10618530,1550.24717235598,97,6,8,4027
15939997,1550.06098568957,74,10,6,758
15660022,1550.04100458544,16,1,1,13042
9578651,1549.75216676936,9,2,0,6390
19500829,1549.668862879,3,1,1,7502
6132522,1549.59397479026,13,2,9,14
16628019,1549.51172086044,12,4,5,539
