"Player","Rating","Games","1st","2nd","Lag"
5717619,1632.99770865562,32,2,5,16787
812814,1632.9008694175,297,49,49,8011
13457440,1632.84877148053,54,1,3,14950
10323798,1632.81332299315,138,12,12,967
8995996,1632.78364654989,87,10,7,31112
11415230,1632.78144853261,8,0,0,40453
15811644,1632.78003017373,7,4,1,10972
11680959,1632.68926388431,68,18,14,37
11714674,1632.68056409279,31,4,3,2313
16194198,1632.38218152853,54,7,11,29041
11807760,1632.22647414464,18,3,2,100780
11526714,1632.10437597301,260,9,15,1969
1469892,1632.06214449986,38,0,1,2635
3621552,1632.05271497971,9,0,0,16364
28006323,1632.0079668448,13,3,7,111077
23747618,1631.98863550302,6,5,0,62927
17965404,1631.97837124163,52,0,3,592
10863249,1631.9317694751,48,3,2,9976
21729969,1631.70876133617,56,3,6,1046
20093291,1631.39458988181,25,5,3,86264
8987234,1631.35536948472,34,6,4,28252
12552777,1631.20264141636,266,24,24,1127
4681732,1630.97162984841,13,3,3,76575
15131677,1630.94062079493,29,0,0,1606
5221616,1630.93110774209,24,0,0,25730
14301958,1630.91551134849,47,3,4,25037
14053835,1630.88105400183,101,9,14,573
19699989,1630.87073778794,26,1,2,97306
19607236,1630.77400190447,16,5,0,38727
8566660,1630.73203327015,8,0,0,67321
7276846,1630.67430649596,121,21,18,19252
9098192,1630.65563281825,401,22,18,261
14945389,1630.56851039156,26,5,2,80820
23808233,1630.50255516543,198,46,29,821
10275103,1630.45447649759,409,84,51,24
13697018,1630.44869822821,20,1,6,75994
18058066,1630.31728674201,638,95,125,30274
20328948,1630.26597550773,62,7,1,11610
17593692,1630.21375473042,29,12,5,2939
10564012,1630.02228115505,36,2,1,84308
4007552,1629.97405410239,14,4,3,900
11491079,1629.94108679919,20,1,3,49423
9503884,1629.92752685078,29,1,0,34040
17843904,1629.90843510596,41,6,3,19245
24384292,1629.66446020102,7,0,4,61528
21180972,1629.57514023144,11,0,0,82449
15046591,1629.55659076574,29,2,1,37371
12301388,1629.48729520907,61,2,6,8607
16381157,1629.42522111815,7,4,1,80181
17562397,1629.26199649931,35,8,1,77743
12882341,1629.22926172875,8,1,0,104442
12763959,1629.21560787644,42,2,3,24947
13573607,1629.1037022114,11,7,3,32418
17234145,1629.02639080563,32,8,8,92341
24437334,1628.88441257154,23,2,0,62597
12206784,1628.86628903491,369,43,41,319
12961281,1628.79347853598,48,6,7,8725
25602812,1628.69463491466,36,2,4,946
14486230,1628.46677233031,30,2,2,55191
15300480,1628.39340047033,8,3,1,24774
22099512,1628.3160894453,311,10,17,16602
9074780,1628.3062771388,6,0,0,102327
10956448,1628.28061696116,220,15,23,298
16055740,1628.23067104541,194,14,17,3338
6085615,1628.11272058588,20,2,3,30325
20045666,1627.97558402727,3,3,0,7724
9885809,1627.97547290529,28,2,0,31381
15837148,1627.89750823553,33,2,1,42931
13118127,1627.823690528,7,4,1,68917
2955661,1627.63786949605,78,2,1,2740
16287466,1627.62648685916,103,4,3,374
2165622,1627.54791435161,595,46,54,54
11465676,1627.38949387977,63,1,8,927
11590957,1627.35195995702,11,6,3,76515
12092544,1627.16862232884,33,5,5,81709
28539228,1626.95337304911,160,20,18,18622
32363566,1626.83525487495,17,2,0,44107
5392289,1626.77875143245,22,1,0,78255
12182913,1626.73373983669,590,82,72,106
14889291,1626.62935500715,56,5,1,25412
4185400,1626.55991505462,23,0,1,49803
13869921,1626.50004041531,143,11,7,1821
13579528,1626.47702223126,27,2,4,43981
13484344,1626.35098876836,13,0,0,80744
28073213,1626.32005741289,7,5,0,88451
11538640,1626.17779044946,56,4,2,1838
8135590,1626.14993055203,62,11,14,15949
11238426,1626.14868133733,17,4,0,6153
3984458,1626.13846701141,139,7,10,1606
1683740,1626.08205411578,83,21,15,31683
19137524,1625.89357724508,28,7,3,69
6831210,1625.81324415646,17,0,4,1278
5937545,1625.80988621491,29,3,1,3558
1991253,1625.80700715508,13,1,2,45780
14538909,1625.69583423411,14,8,2,60094
10758866,1625.69088740985,41,0,3,63064
4437927,1625.61903280554,19,1,0,27620
10211886,1625.50208675413,40,2,1,72928
8327905,1625.43020812421,14,2,1,71901
12556610,1625.42266698642,41,6,4,8875
12732913,1625.38652941055,10,1,0,61704
1389663,1625.33965216084,18,0,1,27437
3617646,1625.32770433768,14,3,2,50253
20298097,1625.31728894781,317,76,46,158
14068656,1625.17465580448,210,12,14,1606
10287120,1625.15738419094,45,8,7,1373
10305944,1624.95352838292,198,3,11,18096
3339073,1624.95056553354,82,1,3,61713
13017880,1624.87375004248,24,0,5,7052
15423082,1624.79898794646,44,10,8,6965
12284608,1624.71985012987,33,1,2,7652
10274874,1624.69323963062,21,1,1,15323
12637171,1624.67618036148,87,9,6,92846
9833890,1624.6728123643,18,6,4,37
6263574,1624.46482596358,148,0,7,39
19104542,1624.45722740752,48,5,10,23744
14780160,1624.3851147346,16,1,1,95699
18101161,1624.28275225415,91,7,9,2468
10741620,1624.26753036229,50,6,10,27359
8420023,1624.04232117195,224,8,9,27926
8778784,1623.97526588952,15,2,0,64218
15435703,1623.67853935209,29,3,0,66419
20340480,1623.38137062766,30,0,1,25475
9217626,1623.35746680009,45,0,2,23019
17104779,1623.32862621365,67,4,3,1165
12710460,1623.32847049764,14,6,3,80534
25778339,1623.31653459861,199,23,16,897
27209874,1623.166510323,157,29,24,1766
16396650,1623.14283058336,42,2,2,15787
6258070,1623.12856897651,78,12,13,9976
14366893,1623.11383465648,47,0,1,19783
7189845,1623.10822809031,15,2,1,159
10613989,1623.00682127898,40,0,0,31793
20180871,1622.9983198353,13,2,0,39601
11903030,1622.979378604,10,0,1,5077
7216681,1622.74348883327,16,0,1,12201
4622337,1622.58751660114,44,4,7,588
10590105,1622.5052976337,343,13,22,2060
12986664,1622.45184149105,30,3,4,30712
13865320,1622.43093567326,88,4,8,112
19791176,1622.39528695825,19,2,0,49677
10846104,1622.36771839981,72,1,3,807
6568505,1622.27261187716,11,4,1,36200
10737036,1622.24532568601,389,39,47,890
18557665,1622.2403183735,219,28,14,4858
9399402,1622.14142026979,40,5,4,66758
21508845,1622.07221063805,12,2,5,54822
12968821,1621.99244634881,37,4,1,100428
551369,1621.99090681593,321,54,44,153
13761903,1621.98716558986,43,5,4,13533
3648831,1621.92796435419,26,4,9,29549
11760440,1621.9273278917,654,56,66,7
17705703,1621.86262314277,5,4,1,54594
12031584,1621.80827850568,7,4,1,11735
10386976,1621.67806925386,8,4,0,76318
11107847,1621.67662363378,9,3,2,96866
21814255,1621.49701313775,57,4,9,61764
13798356,1621.45140315296,108,11,3,9287
16385820,1621.38053246649,97,7,7,12773
13626098,1621.36491095529,835,72,85,129
7141372,1621.28639311164,144,14,26,17928
10395167,1621.26803126637,21,0,2,27516
12460150,1621.23078015047,4,4,0,26761
16661068,1621.21319934243,30,0,0,26556
6951543,1621.13482914962,11,5,2,74246
16419450,1621.0400118201,84,5,8,18846
18231184,1620.98523156373,15,6,3,28621
20401638,1620.96367362397,174,6,10,280
11417993,1620.89324227233,33,3,7,2988
12948240,1620.80948428365,87,14,21,33155
8826833,1620.68235556724,21,0,0,16899
3683323,1620.54423431078,6,2,3,65019
17687091,1620.43731733947,233,20,29,8420
7849372,1620.29434061249,24,1,1,84516
20064531,1620.23624757793,29,7,7,50185
13820038,1620.02649548057,108,6,12,1406
16317060,1619.95619467325,9,0,0,30873
596803,1619.85391076854,28,0,1,22056
11478370,1619.83851006164,89,16,16,1062
7739540,1619.77150078218,8,0,0,1816
12739835,1619.73089935918,34,0,1,7129
21085650,1619.68501268705,5,4,0,67119
10664557,1619.65418304014,19,4,2,59331
4582968,1619.63215373195,12,1,0,726
16770581,1619.53983863044,9,0,0,70833
17438809,1619.29268538733,97,4,10,1606
7926716,1619.27646620235,15,2,1,100741
18973222,1619.26413255749,60,3,5,63792
3100799,1619.20889472659,12,1,0,43510
10610737,1619.16825052157,48,0,2,3164
11799961,1619.08259777132,18,2,1,100864
13827338,1618.99129134017,105,33,23,16330
9140937,1618.82896283559,112,10,7,9843
22417587,1618.82660882928,34,9,4,11461
13981291,1618.73228343298,15,4,1,54358
29855954,1618.71474741954,33,0,0,15902
16774872,1618.53281893957,39,6,7,32
19607815,1618.45376417216,101,10,8,36920
1596946,1618.43569587129,121,14,3,3726
10460148,1618.39286351232,99,4,2,15673
20117644,1618.34813418021,209,36,32,1969
8669198,1618.29111622924,417,35,37,1969
10902307,1618.05339412605,47,0,2,19716
6775653,1618.04414514908,86,10,8,2786
12442240,1617.99174172746,52,2,3,47270
19279807,1617.8709115788,10,0,0,16943
13084548,1617.82293571422,28,12,10,16385
20036133,1617.74325892704,6,5,1,41341
10505107,1617.73156806394,56,2,6,49589
20138244,1617.56007229227,478,57,58,6905
7449632,1617.52533988758,16,4,4,24710
24106842,1617.51215599474,58,3,0,19818
8430661,1617.42286400907,18,1,1,48873
6176422,1617.309000195,49,5,5,25040
12377251,1617.2603770703,43,2,2,62235
14364703,1617.09026761673,28,5,2,11054
18903701,1617.0066179665,56,4,2,5712
17396262,1617.00372094305,17,0,1,50760
6402060,1616.84076077886,19,3,1,85904
11093794,1616.7557295699,8,6,1,40594
10817550,1616.73101243056,26,2,0,4279
11718072,1616.72519620274,324,15,17,433
22902155,1616.70217131188,7,5,0,60037
3010281,1616.68231618803,12,6,3,50047
20435329,1616.67944845437,389,68,54,6378
15781470,1616.5579134277,58,4,2,19245
8141103,1616.49506974505,64,10,9,48791
7865570,1616.41641806455,35,7,11,4266
12926684,1616.41620940822,40,0,0,99550
22561071,1616.38583567112,27,0,3,66360
20945150,1616.32426969734,12,1,4,90889
11119798,1616.06416618247,18,0,1,94399
12809303,1615.9369868912,80,0,4,69748
9062416,1615.78811428791,12,2,2,90889
15334533,1615.59460818957,373,32,37,17
18089883,1615.57642224558,46,2,1,3919
13664116,1615.57380657221,6,0,1,70383
13881936,1615.4909213887,123,8,7,36524
7919079,1615.39788404266,20,7,1,93191
17823832,1615.38447304633,46,7,8,28045
14156003,1615.34157435975,202,17,23,31139
12023323,1615.32086318011,60,5,3,19695
15287660,1615.2806123989,23,5,4,65995
10622576,1615.07081246503,99,3,1,2661
24655473,1614.83467515586,25,6,0,81700
11639346,1614.75923116601,34,0,0,99244
13027964,1614.69107113481,13,1,1,92623
9328141,1614.61385165936,17,2,5,24609
21854716,1614.57020425825,20,0,3,22835
5207790,1614.54881545929,5,3,1,90402
13799103,1614.4955707697,30,5,8,33520
111092,1614.47176314819,90,26,14,2620
18389558,1614.38775043402,246,9,17,1606
16902850,1614.38138523476,41,5,4,23687
19697262,1614.28803941657,22,0,1,8767
12178365,1614.16940650903,25,2,7,52857
3538079,1614.05754219406,139,7,10,17114
10571662,1613.62669409865,6,4,0,60043
7047332,1613.54714996174,13,0,0,81686
194294,1613.32052380073,32,2,2,87210
3462985,1613.30632791132,289,17,23,7917
18517514,1613.29188260206,42,8,6,23218
23137658,1613.29064773984,8,0,0,57191
18972988,1613.24805640005,34,2,1,40931
19353903,1613.12853240126,34,4,0,83576
18140322,1612.80079883651,232,25,19,3144
14731375,1612.62304462291,7,1,1,44973
17707354,1612.58905594457,8,1,0,84760
18502299,1612.574939238,10,3,1,102081
18921588,1612.43897036663,5,4,1,22261
13954882,1612.40257736907,117,15,13,61615
10728046,1612.23331264697,33,6,7,5377
7176886,1612.20522573586,21,1,3,25518
14182936,1612.19892048585,25,1,1,1161
8607968,1612.18285077503,27,1,1,11896
25260090,1612.17012487753,17,6,5,23225
12797297,1612.00450493415,9,0,0,101483
10775859,1611.71851383294,9,2,1,84308
10702235,1611.71686117915,6,2,1,62473
6402211,1611.6574625966,12,1,0,34432
4192805,1611.62076003382,13,6,5,72702
20488333,1611.61605409342,24,1,0,87782
4112304,1611.55041252903,5,0,0,93628
13648653,1611.5477563238,85,12,13,367
9087831,1611.52521102216,299,24,18,217
10624963,1611.51250613609,4,4,0,3532
7783797,1611.4238673326,102,11,16,1776
29878163,1611.39645164403,97,22,23,16527
11653915,1611.37830295319,27,7,5,23579
11333002,1611.33533546934,22,3,3,78913
21645053,1611.2887719749,9,5,2,33101
14361133,1611.23698937559,19,0,0,69351
3975137,1611.17094474729,53,4,5,3170
13469091,1610.93738626976,22,0,0,23381
13305487,1610.66499582649,11,4,4,19001
20864743,1610.5954513514,28,2,3,24338
27092211,1610.56327733884,6,5,0,59300
2187073,1610.47128747522,6,3,1,100533
7224935,1610.23914061761,5,0,0,43438
8368974,1609.82400881144,12,1,3,49925
10502781,1609.75829759971,10,6,4,63376
16940378,1609.73673558071,12,5,4,93767
7468818,1609.34996063103,30,12,9,24710
22591250,1609.34803610602,165,5,17,17047
11978471,1609.28603880374,90,30,31,36237
19161909,1609.23586661892,137,15,7,7301
12059873,1609.08324136406,258,50,36,18923
5120979,1609.08257115029,16,2,0,97793
13425662,1609.00304492745,9,1,2,102513
10781075,1608.9899734305,19,6,4,95231
19698268,1608.82779657048,229,10,20,25872
3974153,1608.74877346332,18,9,5,54554
8386533,1608.74009021604,49,10,12,15427
16019972,1608.68747363885,54,8,2,3934
8195972,1608.54898258718,22,2,2,64241
13597647,1608.5420600846,69,17,12,61272
11614518,1608.5082570019,31,0,2,36561
10188022,1608.47040013897,34,0,0,94
18359137,1608.47019876997,26,4,2,98800
13190161,1608.46225773263,46,5,4,984
6030596,1608.45357756446,32,0,0,49176
11068425,1608.43034809114,135,2,8,19894
10210668,1608.36169263294,10,0,0,25721
1314251,1608.35221006544,93,1,1,33074
9833112,1608.34378594457,33,0,2,9925
11839754,1608.34283593243,31,2,3,78438
14396453,1608.34172772927,141,9,7,2381
21037315,1608.26789580247,21,0,2,15127
10820190,1608.25015884209,32,1,2,19967
12905443,1608.21621813885,72,10,12,93741
12624563,1608.08896478478,16,2,3,72399
27318209,1608.06970843906,45,4,9,49351
3121234,1608.06779002512,17,2,3,688
21575578,1607.91881013057,439,54,57,4890
26573756,1607.82044672828,5,4,0,36046
9904093,1607.71418082852,35,5,5,126
8680224,1607.32990768489,13,6,4,27681
27751151,1607.09635100913,193,12,26,40168
11456186,1607.07026636508,5,3,2,19899
18477767,1606.86674755639,219,8,16,17
14779276,1606.75830895161,5,2,3,91692
13841184,1606.74842922406,42,9,6,1119
19196488,1606.70082283706,18,0,1,69950
11410595,1606.69985687956,7,3,1,5214
19140641,1606.64043637858,11,4,0,87576
13260523,1606.59054441349,101,5,20,1800
3886466,1606.58122549806,16,2,1,15798
11110217,1606.51569233934,19,2,1,31249
3761983,1606.45925840851,36,0,2,27940
14212169,1606.32707774008,13,4,6,71814
19863084,1606.32520177413,9,0,0,44292
5189814,1606.26816631395,78,6,5,890
22287370,1606.25438982623,499,49,40,6834
25302921,1606.20632107191,9,0,0,44292
11626378,1605.85289291115,34,4,1,449
18133003,1605.83885660699,8,0,1,17973
17623811,1605.81401406396,32,1,0,50776
13196066,1605.78864205975,99,4,3,33474
13527486,1605.77161716872,4,3,1,106706
11635349,1605.60804338194,63,3,2,4688
11948928,1605.46442237478,12,0,0,90836
11642021,1605.40005325956,36,4,2,967
9562117,1605.34127919121,4,2,1,49767
5371497,1605.31927169592,8,1,0,7143
16544907,1605.18537531975,274,24,27,58958
9975242,1605.09290093184,25,6,5,27880
11563694,1605.06354856105,12,0,0,9182
13977058,1605.05866569446,27,1,2,86870
11345690,1604.84123436449,37,0,1,78583
11523326,1604.70305457543,25,5,7,1195
23088748,1604.62243251591,13,1,3,102511
23282500,1604.56228863111,143,24,24,893
8006029,1604.5151614886,186,6,18,1297
6467693,1604.37355349993,18,2,0,31816
16383481,1604.2661030133,20,0,0,78579
12238327,1604.17687865767,135,8,10,3439
8629193,1604.13693438461,250,9,5,5851
16764402,1604.08775590213,119,11,20,5977
14272451,1603.7865329607,13,5,4,14485
12947159,1603.77942283984,101,4,9,112
8018944,1603.73570977279,87,1,4,24463
8650585,1603.68000614008,11,5,4,42731
17624683,1603.66666675627,24,8,7,42834
14481646,1603.60185733378,30,2,4,31793
4966523,1603.5841769104,168,6,16,6682
16750629,1603.36107877549,4,4,0,8144
13316772,1603.25830243068,20,1,1,56046
23372917,1603.03906363289,20,2,2,56162
3088364,1603.03815054027,13,0,1,72956
10954080,1603.01895140789,10,0,0,449
13269506,1602.86825529101,7,1,0,27646
12986120,1602.76644657987,114,25,23,9386
12801181,1602.74342431966,61,5,2,19013
7243980,1602.70635281125,49,0,1,56060
27107924,1602.67704029387,54,2,2,1460
14129921,1602.62935154513,681,37,54,19
10500541,1602.61369322361,47,4,1,39
4861654,1602.58001621719,76,2,4,797
12407434,1602.5339270082,5,2,1,109868
6357267,1602.51606081569,7,3,2,87081
12958376,1602.50711317843,26,3,3,1652
20570335,1602.41455907507,14,4,5,244
20606906,1602.38513715354,19,8,6,93767
12833276,1602.36699355249,23,3,2,45837
12566505,1602.35556118583,15,0,1,25943
12908388,1602.2660085858,31,0,0,99244
23840616,1602.16125793697,15,2,5,22659
12725056,1602.0865504961,71,8,5,15827
19178837,1602.03860704586,5,4,0,67204
9206498,1602.02778379414,3,3,0,78800
5992551,1601.96550404783,11,3,2,52397
16968841,1601.89261595363,8,4,1,12512
17958319,1601.81910964259,55,5,7,38715
8646059,1601.81260942224,13,1,2,32794
16302470,1601.80744613642,24,1,3,66308
17641167,1601.77182709555,11,3,0,6998
17631181,1601.75846414717,24,4,3,78987
21180215,1601.52776256335,28,2,3,3267
5410051,1601.51598536306,15,0,0,46537
17896478,1601.39043447843,132,14,11,49069
17176440,1601.38227073146,42,8,3,19436
1942184,1601.30392277822,11,1,0,50471
7704651,1601.07920570778,32,8,4,50372
23752656,1601.04303544969,7,1,0,95940
22600547,1600.95432398972,479,55,66,136
21031454,1600.88816978357,161,33,24,19823
8075782,1600.810962921,5,1,1,84649
2779019,1600.77489797957,33,3,3,67079
10562797,1600.72165533886,135,3,6,35974
4686271,1600.51539832066,55,2,1,81767
25863887,1600.45682298376,312,33,48,77
19737527,1600.42711294801,8,4,1,56
6699436,1600.42540325019,35,3,1,502
5642271,1600.35659746258,17,8,3,14530
18556773,1600.33449903864,12,4,6,84676
12547950,1600.30971073172,26,2,1,100960
17819691,1600.30480352119,19,1,1,33071
4014879,1600.20727352022,314,92,83,51177
12955488,1600.18157451626,10,5,1,10255
8334724,1600.16041161399,22,1,3,93455
7883781,1600.12821428273,7,0,0,449
12325702,1600.12555260656,77,4,13,54004
20861921,1600.10736768557,21,1,1,55498
10025733,1600.10527146191,24,3,2,32852
11394892,1599.98565851864,235,14,18,44
26187538,1599.96722230671,9,2,0,36683
9683163,1599.91270316619,32,6,3,77448
6846100,1599.90409471139,20,0,1,261
27699555,1599.8720453315,39,3,1,24007
3547310,1599.66491976569,16,1,1,100842
11522826,1599.55574210388,13,4,1,95894
15610348,1599.49045982109,480,145,125,203
30006104,1599.47405447329,44,2,4,9311
2844779,1599.44628392828,363,37,36,3333
8961683,1599.35852766823,7,0,0,101944
14714486,1599.28951424041,27,1,0,6866
8953852,1599.23451983441,54,7,11,34382
7641620,1599.22019924586,52,4,6,952
13187450,1599.20100066205,61,3,6,3558
13264148,1599.11323532299,249,16,18,1856
12169707,1599.09054140244,26,0,0,9214
11470408,1599.03117865976,16,0,1,139
19296488,1598.90892115804,125,24,18,1504
8824226,1598.90206339288,414,74,54,311
12029639,1598.89298326389,19,3,1,29322
8549010,1598.87674857409,219,7,13,17770
5133150,1598.83844823477,42,2,5,63449
14571048,1598.83155666845,23,0,2,84308
18866511,1598.69820052087,524,96,92,33
18327574,1598.66538675069,140,10,11,126
9870985,1598.65245395699,58,5,0,30099
13538530,1598.61751975166,264,17,21,326
22489069,1598.55500640934,88,15,10,449
22570229,1598.53195094217,4,2,1,80107
10535243,1598.45965898952,6,3,1,15269
19428761,1598.28678767798,74,8,4,94666
19110609,1598.22601401727,5,0,0,30781
12857902,1598.21785323044,9,0,0,25412
19547011,1598.16776999348,11,3,1,6998
498621,1598.00803542168,10,2,1,3517
13583469,1597.94924212814,58,5,1,10856
19577872,1597.94451642992,14,0,0,346
20910721,1597.83933496838,29,1,2,6408
14772180,1597.77616144437,38,7,6,60849
18818598,1597.72621057307,29,1,0,19353
8750887,1597.66108691932,24,4,1,3146
8769858,1597.59942091204,4,3,0,4449
8699021,1597.592458417,4,3,0,111146
4269282,1597.54475465008,41,13,5,45893
20778568,1597.5248426873,17,6,4,17814
15611258,1597.52117024886,36,0,5,83792
2750701,1597.51943256553,35,3,7,32639
22022420,1597.48221459605,42,1,4,1606
16147714,1597.44564274875,7,1,0,73484
33507001,1597.44521032641,5,1,1,42595
11759901,1597.44144688712,35,4,4,6778
9047034,1597.08377562552,242,14,8,1969
10806437,1597.04874688436,19,2,1,4689
14687489,1597.029170541,76,13,10,61690
13435594,1596.96280922247,17,6,1,62309
4175698,1596.94016397289,14,0,0,37097
12630754,1596.8490454978,45,0,2,113
2811909,1596.78364784752,45,6,6,1816
14686723,1596.70441663508,25,0,1,11943
15311445,1596.69478707139,9,0,0,44292
7081478,1596.69191696594,8,1,1,52401
14574327,1596.51440479973,40,0,2,17155
16466999,1596.48620976612,63,2,2,7657
22102275,1596.47949434647,637,70,47,753
7781304,1596.26947263102,13,3,3,45103
15768538,1596.20763698174,23,6,3,6276
15827776,1596.19339375403,270,16,28,6689
5799627,1596.11142809019,43,6,6,27806
4520333,1596.0001017691,539,42,42,141
6602580,1595.99138992829,41,8,6,100994
12912043,1595.80162462623,10,0,0,1766
15625697,1595.76719937297,37,0,0,10581
12784319,1595.53613867047,207,12,24,173
13245208,1595.48171236503,786,49,64,31
3275495,1595.33974153894,8,0,0,33838
24163941,1595.31613015689,14,1,2,40104
16511599,1595.29206569641,37,1,0,10379
4033022,1595.04424447357,11,4,2,55808
8747500,1594.95653402928,74,2,12,39623
17054555,1594.90949198095,135,20,20,15524
10577222,1594.78526108822,57,1,2,25980
6573938,1594.70073494248,9,3,1,90875
10615367,1594.66471984677,20,2,1,66863
9885249,1594.59805809645,30,5,6,10724
959763,1594.57207410872,32,2,3,346
13753641,1594.34798484872,23,1,2,28212
12664798,1594.3294565318,522,32,38,19
14237443,1594.31837486484,116,9,6,35
3624862,1594.28967799809,23,12,6,2077
31484360,1594.0000167123,20,9,6,1457
7472155,1593.89494033695,779,91,105,44
7912447,1593.86385400809,19,0,0,15652
16102492,1593.8407695123,232,25,25,35200
18556796,1593.79261533472,345,33,29,2261
1926383,1593.75886778475,5,1,0,67351
7306698,1593.58063626524,96,5,5,1275
12719649,1593.56759530664,6,4,2,42688
20004746,1593.33123149517,81,21,15,909
9487031,1593.26348877166,19,1,1,28026
10170657,1593.18177260854,12,1,1,101184
6376978,1593.0784873514,38,9,7,192
19889796,1592.98049101409,10,2,2,2707
12189969,1592.92178101269,84,2,0,276
8758065,1592.88843507604,75,5,6,10054
12471020,1592.77726108085,49,0,0,47251
11626318,1592.75806072444,58,0,1,1144
10021648,1592.73219469819,75,12,7,12392
10762622,1592.7305204973,82,3,7,16495
6825847,1592.71780675448,87,6,8,1969
13323630,1592.32103920733,36,1,3,49706
20210086,1592.3105618758,65,13,3,22794
3538363,1592.23882815765,67,2,2,44801
3770789,1592.10419445224,65,2,2,19119
10890088,1592.0658001155,123,12,15,19514
9519127,1591.99863267933,26,0,1,45475
15001283,1591.94352838173,21,1,4,65977
10394866,1591.92319800475,17,4,5,75081
6433183,1591.84757512367,17,2,1,61012
14404978,1591.84539224244,6,0,0,449
14268035,1591.77229765718,10,6,0,42742
18373966,1591.62102311653,20,2,1,451
16417954,1591.5910135526,4,3,1,65306
25811362,1591.5690120385,42,9,12,411
17063435,1591.55986523213,15,3,3,53001
18321104,1591.5037229649,161,2,3,4055
16128060,1591.38127636938,80,3,7,38386
17016151,1591.29984338081,11,6,4,69736
10542408,1591.28917004918,108,8,10,35504
19177413,1591.26811410293,27,0,0,19101
13233840,1591.15212965712,6,0,1,83808
9583308,1591.10978998515,68,23,12,22862
10685932,1591.00523800132,43,4,2,40048
22295165,1590.94271298279,29,1,1,34353
12749304,1590.92341480237,7,0,4,86280
24903888,1590.84741249467,13,0,0,4688
23707713,1590.84710128036,65,2,1,15556
9634912,1590.74141561272,25,3,8,64922
23694956,1590.7221261824,20,0,2,16609
10121815,1590.68319001008,26,3,2,29710
24106040,1590.55869559309,12,2,0,77986
10926707,1590.50122186161,139,5,6,19
5776339,1590.4881910618,10,0,0,9214
11334285,1590.44801402889,15,3,2,83194
2874465,1590.43384524817,9,1,2,42121
17421393,1590.43356294837,19,2,1,102182
13381374,1590.40499006231,106,2,2,19400
9474561,1590.39724959752,7,4,2,105679
11736169,1590.31614191127,9,2,2,40440
13482847,1590.30812800838,21,1,0,75752
21017216,1590.29342179452,16,2,1,41517
5751823,1590.04019990158,13,0,2,79008
26100172,1590.01324541258,18,0,0,57845
14076584,1589.94451462748,206,51,43,1446
9653938,1589.89009016273,13,0,0,81194
9391047,1589.87986821084,320,37,19,295
22753118,1589.84342468159,20,0,0,16943
11364009,1589.80957918786,367,31,39,17
23301694,1589.78319373801,26,2,2,76055
17890673,1589.71434770659,986,154,124,275
14035338,1589.68711998536,38,6,10,17353
19671118,1589.63791543239,17,4,3,72136
11113067,1589.60028603997,203,3,4,475
2365927,1589.50475625802,13,0,2,91021
13981456,1589.49931913917,143,13,14,739
8440212,1589.45942033415,7,4,3,45030
15168795,1589.37722726548,30,0,0,43545
14257184,1589.33044882593,6,0,0,27222
13603871,1589.33037400464,98,11,1,851
19254428,1589.32271746101,9,0,0,110091
13305560,1589.27277068983,13,0,0,47255
10398422,1589.1425835915,53,2,2,3517
12763134,1588.8736156036,18,0,0,449
10322186,1588.73863076983,23,0,0,1275
21903489,1588.56890999537,115,7,9,107
8284530,1588.53743822403,212,39,34,1820
19367494,1588.52874197994,34,3,3,28032
11032889,1588.52005239499,59,4,3,30952
15089051,1588.364624285,38,8,7,56856
22279095,1588.35831111877,151,5,4,578
11026386,1588.17547243372,16,5,0,74881
8489588,1588.1398291397,28,8,8,29415
5499567,1588.0246125839,19,1,2,10756
15213299,1587.99669390444,546,62,71,310
16638509,1587.83263679093,12,0,0,99326
21932248,1587.77455213997,47,4,5,31575
11635646,1587.6846880924,45,0,2,24403
23266760,1587.59763165,3,3,0,96985
6499356,1587.46677777144,45,4,0,63524
11078815,1587.07044762602,54,0,5,329
8457202,1587.057641407,23,1,1,72952
17978570,1587.02663185021,67,11,8,42979
11339405,1586.99698559294,5,4,1,110208
6995685,1586.84345394577,38,10,11,40046
23181506,1586.44038194162,8,1,2,3538
11840611,1586.41945346873,75,18,15,14434
16072104,1586.32548006403,36,6,3,67125
9743152,1586.29480580526,80,5,4,1969
14926302,1586.27740679855,604,44,68,459
4194445,1586.21317833953,12,4,2,88372
16054861,1586.17469524151,86,3,2,990
14189208,1586.15627434195,9,0,0,9214
14510342,1586.13060162769,19,9,2,5428
7427165,1586.1221269977,6,3,1,17450
10930077,1586.03758486194,13,0,1,46313
5485349,1586.02540862733,90,7,8,43965
6033536,1586.01586038967,22,3,6,9903
13701582,1585.91588747294,11,6,2,109960
14013118,1585.89678266758,19,0,0,28033
11061359,1585.84212653764,7,1,3,87856
4468765,1585.78540141747,12,1,0,107722
19157442,1585.74293280973,5,4,1,109105
7831352,1585.67516809085,5,4,0,507
9921400,1585.66208974517,96,12,13,1173
15306764,1585.66121273863,15,0,2,46876
23729662,1585.65908602589,25,3,3,19258
7226904,1585.64078146455,23,1,3,28599
17701156,1585.55589945494,39,8,6,900
8601970,1585.53517382912,22,0,1,1931
20375769,1585.18253056886,34,5,5,5836
10840806,1585.16053311499,4,2,0,45769
22704581,1585.15950266906,35,5,0,66474
13072209,1585.14283535379,66,1,1,21669
13880438,1585.08396581357,224,11,13,6812
8757584,1584.97757132482,41,1,0,39979
11330344,1584.94059635761,43,10,4,27695
2845588,1584.91766868521,10,0,1,19207
