"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","7th","8th","9th","10th","Lag"
14506326,1421.47769163674,68,6,5,0,0,0,0,0,0,0,0,16910
8857034,1421.45832798156,28,0,0,0,0,0,0,0,0,0,0,143865
9330090,1421.45653383738,4,0,2,0,0,0,0,0,0,0,0,132177
15991671,1421.44789873022,6,0,0,0,0,0,0,0,0,0,0,10815
9282402,1421.4268070116,4,0,0,0,0,0,0,0,0,0,0,123849
12178286,1421.42292214252,10,0,0,0,0,0,0,0,0,0,0,40015
14498926,1421.38398607747,4,0,0,0,0,0,0,0,0,0,0,190159
724330,1421.37785294359,3,0,0,0,0,0,0,0,0,0,0,192245
10322732,1421.36871036891,12,0,0,0,0,0,0,0,0,0,0,177778
1666355,1421.35727738534,26,0,2,0,0,0,0,0,0,0,0,27161
10011366,1421.3263470508,3,0,0,0,0,0,0,0,0,0,0,160902
9294431,1421.32270394351,5,0,0,0,0,0,0,0,0,0,0,154811
13592284,1421.30310936346,24,0,0,0,0,0,0,0,0,0,0,54732
20460854,1421.23336553959,10,1,4,0,0,0,0,0,0,0,0,174587
21949914,1421.22993542697,4,0,0,0,0,0,0,0,0,0,0,101584
17936840,1421.18118832629,26,1,0,0,0,0,0,0,0,0,0,134374
10409226,1421.16914252693,10,0,0,0,0,0,0,0,0,0,0,157285
10144817,1421.15522942708,4,0,0,0,0,0,0,0,0,0,0,112991
21508636,1421.1541108437,3,0,0,0,0,0,0,0,0,0,0,158390
1005446,1421.145544415,15,0,0,0,0,0,0,0,0,0,0,3312
5023183,1421.12598356397,3,0,0,0,0,0,0,0,0,0,0,94248
11022739,1421.11944693441,16,0,0,0,0,0,0,0,0,0,0,19012
8850915,1421.11193362166,9,0,0,0,0,0,0,0,0,0,0,129135
16558476,1421.10924360895,66,1,2,0,0,0,0,0,0,0,0,44924
28027195,1421.10552908726,6,0,0,0,0,0,0,0,0,0,0,64871
19935932,1421.10141162744,18,1,1,0,0,0,0,0,0,0,0,70388
22290961,1421.09611352935,16,0,0,0,0,0,0,0,0,0,0,9862
9735548,1421.0791747487,257,17,18,0,0,0,0,0,0,0,0,2496
18748655,1421.07808782371,9,0,0,0,0,0,0,0,0,0,0,191975
10642269,1421.07467718916,7,0,2,0,0,0,0,0,0,0,0,169918
3228967,1421.06438793359,42,0,0,0,0,0,0,0,0,0,0,58486
12566808,1421.03744842518,43,1,2,0,0,0,0,0,0,0,0,33890
7905401,1421.03478252741,5,0,0,0,0,0,0,0,0,0,0,186765
8850151,1421.03308836949,7,0,0,0,0,0,0,0,0,0,0,172918
12597597,1421.03016789856,3,0,0,0,0,0,0,0,0,0,0,123789
25416564,1420.96840675236,35,10,2,0,0,0,0,0,0,0,0,3714
20886539,1420.95496819376,6,0,0,0,0,0,0,0,0,0,0,122916
32919040,1420.92948773847,332,29,15,0,0,0,0,0,0,0,0,221
9829680,1420.90298052034,23,0,0,0,0,0,0,0,0,0,0,20706
23784846,1420.89061586211,9,0,0,0,0,0,0,0,0,0,0,40988
11482346,1420.86485977139,7,0,0,0,0,0,0,0,0,0,0,166202
9489702,1420.84094134213,5,0,0,0,0,0,0,0,0,0,0,191247
4215343,1420.83663147811,4,0,0,0,0,0,0,0,0,0,0,60258
15492424,1420.8081131768,8,0,0,0,0,0,0,0,0,0,0,133187
15201104,1420.78234635526,5,0,0,0,0,0,0,0,0,0,0,61262
578943,1420.78148673292,18,2,2,0,0,0,0,0,0,0,0,83002
12805565,1420.77195130824,7,1,0,0,0,0,0,0,0,0,0,12401
6358902,1420.75502411714,8,0,0,0,0,0,0,0,0,0,0,140096
23278761,1420.75008203258,3,0,1,0,0,0,0,0,0,0,0,70309
27522881,1420.72072346952,5,0,2,0,0,0,0,0,0,0,0,192490
14991843,1420.69106839424,9,0,0,0,0,0,0,0,0,0,0,120071
14066101,1420.65847519126,22,0,0,0,0,0,0,0,0,0,0,85807
11784376,1420.62893387196,6,0,1,0,0,0,0,0,0,0,0,57177
17952645,1420.60805953959,14,0,1,0,0,0,0,0,0,0,0,125031
21569558,1420.60437485096,10,0,0,0,0,0,0,0,0,0,0,135014
13161920,1420.58500088602,11,0,1,0,0,0,0,0,0,0,0,20773
10644821,1420.57563639227,4,0,0,0,0,0,0,0,0,0,0,40183
19574773,1420.51768005627,24,2,1,0,0,0,0,0,0,0,0,6597
24059114,1420.45904718097,113,8,6,0,0,0,0,0,0,0,0,61854
13905790,1420.41576306197,5,0,1,0,0,0,0,0,0,0,0,187403
17831368,1420.39361438115,101,22,14,0,0,0,0,0,0,0,0,3973
9665028,1420.36641632191,11,0,0,0,0,0,0,0,0,0,0,191234
16152060,1420.32568235474,45,0,0,0,0,0,0,0,0,0,0,2585
24563487,1420.26815604472,44,12,8,0,0,0,0,0,0,0,0,3064
11476488,1420.21262813044,13,0,1,0,0,0,0,0,0,0,0,176056
14044913,1420.17423674265,5,0,0,0,0,0,0,0,0,0,0,189872
18465535,1420.17086752312,12,1,0,0,0,0,0,0,0,0,0,116203
13313641,1420.16835970985,14,1,1,0,0,0,0,0,0,0,0,187730
15218492,1420.16752926322,3,0,0,0,0,0,0,0,0,0,0,5403
22682729,1420.16400197689,5,0,0,0,0,0,0,0,0,0,0,176575
26953688,1420.12926922982,111,2,4,0,0,0,0,0,0,0,0,50030
16967010,1420.12557974283,79,2,2,0,0,0,0,0,0,0,0,51150
13704513,1420.12224660618,20,0,0,0,0,0,0,0,0,0,0,112757
13246966,1419.99366833948,5,1,2,0,0,0,0,0,0,0,0,141260
16576039,1419.9667843914,4,0,4,0,0,0,0,0,0,0,0,18199
4533502,1419.96620909828,8,0,0,0,0,0,0,0,0,0,0,90856
15035295,1419.9315765623,4,0,0,0,0,0,0,0,0,0,0,109225
33308226,1419.92339800472,5,0,2,0,0,0,0,0,0,0,0,151299
3811831,1419.91868070765,463,72,76,0,0,0,0,0,0,0,0,899
18285833,1419.90393602075,3,0,0,0,0,0,0,0,0,0,0,189587
15557687,1419.888102314,10,0,1,0,0,0,0,0,0,0,0,35209
19685300,1419.88275321292,9,0,0,0,0,0,0,0,0,0,0,159375
32672136,1419.88090891283,11,0,0,0,0,0,0,0,0,0,0,52003
19553119,1419.83927290206,30,0,1,0,0,0,0,0,0,0,0,145447
14056601,1419.81978221672,3,0,0,0,0,0,0,0,0,0,0,77472
20395498,1419.81878356704,4,0,0,0,0,0,0,0,0,0,0,129203
17690511,1419.81540270088,3,0,0,0,0,0,0,0,0,0,0,107756
7449304,1419.80363099854,19,0,2,0,0,0,0,0,0,0,0,87698
10653461,1419.79918106337,14,0,0,0,0,0,0,0,0,0,0,48601
33954517,1419.79450736584,37,11,7,0,0,0,0,0,0,0,0,12330
12294155,1419.79005472887,10,0,1,0,0,0,0,0,0,0,0,177786
19715191,1419.78522663542,8,0,0,0,0,0,0,0,0,0,0,186685
5338142,1419.76253352234,4,0,0,0,0,0,0,0,0,0,0,44295
18426676,1419.75811920417,9,0,0,0,0,0,0,0,0,0,0,168700
8126553,1419.72386037864,3,0,0,0,0,0,0,0,0,0,0,109431
19488113,1419.71619325371,9,0,0,0,0,0,0,0,0,0,0,154921
9533459,1419.67682439813,28,0,1,0,0,0,0,0,0,0,0,3274
16005674,1419.6766268271,5,0,1,0,0,0,0,0,0,0,0,41311
16162106,1419.65111683076,39,3,4,0,0,0,0,0,0,0,0,8172
20918038,1419.62834497669,12,0,0,0,0,0,0,0,0,0,0,753
15225622,1419.6159609747,4,0,0,0,0,0,0,0,0,0,0,40015
1431354,1419.60776704472,28,2,2,0,0,0,0,0,0,0,0,50535
23629406,1419.55159150525,43,1,0,0,0,0,0,0,0,0,0,8172
10822220,1419.54793154539,5,0,1,0,0,0,0,0,0,0,0,174403
24027044,1419.51858459844,13,3,4,0,0,0,0,0,0,0,0,92138
21218000,1419.48864884234,16,1,3,0,0,0,0,0,0,0,0,81991
18186058,1419.48534180725,20,1,1,0,0,0,0,0,0,0,0,116105
9832308,1419.44704294276,9,0,0,0,0,0,0,0,0,0,0,86580
16196497,1419.44595425741,15,1,4,0,0,0,0,0,0,0,0,86359
27100647,1419.41996072898,5,0,0,0,0,0,0,0,0,0,0,188171
12770918,1419.40540698804,4,0,0,0,0,0,0,0,0,0,0,181335
8567528,1419.36675159116,8,0,2,0,0,0,0,0,0,0,0,153755
12601823,1419.31246974424,87,2,8,0,0,0,0,0,0,0,0,70918
10265510,1419.30164003096,11,0,0,0,0,0,0,0,0,0,0,182901
20549600,1419.29743584968,145,10,19,0,0,0,0,0,0,0,0,53676
13488753,1419.28094408041,7,0,0,0,0,0,0,0,0,0,0,124003
18154501,1419.2601650787,4,0,2,0,0,0,0,0,0,0,0,91058
27417877,1419.23732775617,4,0,0,0,0,0,0,0,0,0,0,160857
26290207,1419.22414656039,6,0,0,0,0,0,0,0,0,0,0,33388
7019361,1419.19964268488,25,0,0,0,0,0,0,0,0,0,0,157546
22772013,1419.11867432557,8,0,0,0,0,0,0,0,0,0,0,104678
8413930,1419.11738632685,9,0,0,0,0,0,0,0,0,0,0,134618
11308955,1419.10233593923,10,0,0,0,0,0,0,0,0,0,0,177544
31181502,1419.10003746516,3,0,1,0,0,0,0,0,0,0,0,25922
22075350,1419.08520741637,9,0,0,0,0,0,0,0,0,0,0,181116
16263219,1419.06757028358,16,1,0,0,0,0,0,0,0,0,0,161012
19303043,1419.06222671579,4,0,0,0,0,0,0,0,0,0,0,176571
6535093,1419.05241078533,17,3,5,0,0,0,0,0,0,0,0,74590
17532897,1418.99260998044,573,88,77,0,0,0,0,0,0,0,0,142
12599403,1418.97992136933,4,0,4,0,0,0,0,0,0,0,0,98926
13437541,1418.94765110053,503,55,79,0,0,0,0,0,0,0,0,1570
21311129,1418.92849150812,13,0,0,0,0,0,0,0,0,0,0,16418
33141911,1418.91761015546,82,4,4,0,0,0,0,0,0,0,0,936
11983837,1418.90141633582,6,0,0,0,0,0,0,0,0,0,0,62825
11940128,1418.87433297104,9,0,0,0,0,0,0,0,0,0,0,107391
10305812,1418.83723563325,5,0,0,0,0,0,0,0,0,0,0,129203
14494839,1418.83579109059,6,0,0,0,0,0,0,0,0,0,0,191625
8725244,1418.7992567181,3,0,0,0,0,0,0,0,0,0,0,157181
2643216,1418.76126412592,6,0,0,0,0,0,0,0,0,0,0,132133
31313849,1418.74511037303,7,0,0,0,0,0,0,0,0,0,0,33388
6249396,1418.7415147984,80,11,12,0,0,0,0,0,0,0,0,3775
14985564,1418.72236166928,8,0,0,0,0,0,0,0,0,0,0,67371
34034362,1418.70879552598,21,0,1,0,0,0,0,0,0,0,0,330
20151572,1418.70682969522,4,0,0,0,0,0,0,0,0,0,0,184210
13006365,1418.7016072937,3,0,1,0,0,0,0,0,0,0,0,188530
16612744,1418.66072172992,3,0,0,0,0,0,0,0,0,0,0,155234
26821475,1418.65525983161,5,0,0,0,0,0,0,0,0,0,0,186326
30540393,1418.65057599756,3,0,1,0,0,0,0,0,0,0,0,73866
19357382,1418.6460274653,40,3,2,0,0,0,0,0,0,0,0,51122
16391422,1418.597131001,4,0,0,0,0,0,0,0,0,0,0,158390
19160215,1418.52133791368,44,16,10,0,0,0,0,0,0,0,0,2585
18585154,1418.51822871992,3,0,0,0,0,0,0,0,0,0,0,50578
6252503,1418.50938552293,3,0,3,0,0,0,0,0,0,0,0,45155
22680832,1418.4787590258,10,0,0,0,0,0,0,0,0,0,0,31452
14237443,1418.46884936982,278,18,17,0,0,0,0,0,0,0,0,677
17733888,1418.45794105231,10,0,0,0,0,0,0,0,0,0,0,90617
22519061,1418.44654321091,3,0,1,0,0,0,0,0,0,0,0,90098
6666883,1418.44243435856,13,1,2,0,0,0,0,0,0,0,0,28787
12723512,1418.43586770761,38,7,7,0,0,0,0,0,0,0,0,77197
25518634,1418.41699170802,69,18,14,0,0,0,0,0,0,0,0,150833
25689151,1418.41673859499,4,0,0,0,0,0,0,0,0,0,0,50854
22841207,1418.31911458381,26,2,1,0,0,0,0,0,0,0,0,2324
8319414,1418.31099946529,23,0,0,0,0,0,0,0,0,0,0,760
12931540,1418.29453242816,21,3,1,0,0,0,0,0,0,0,0,180868
11904722,1418.28379349491,8,0,0,0,0,0,0,0,0,0,0,175824
14919555,1418.2579173941,6,1,1,0,0,0,0,0,0,0,0,95579
15832530,1418.23532764258,43,8,12,0,0,0,0,0,0,0,0,36315
19694515,1418.22091389923,6,0,0,0,0,0,0,0,0,0,0,191119
3321166,1418.17618665614,12,1,2,0,0,0,0,0,0,0,0,128701
8725834,1418.16651487825,8,0,0,0,0,0,0,0,0,0,0,36162
10954997,1418.1589195736,23,0,2,0,0,0,0,0,0,0,0,33144
10173509,1418.10862131742,4,0,4,0,0,0,0,0,0,0,0,173870
10338618,1418.07460106792,10,0,0,0,0,0,0,0,0,0,0,176571
17665830,1418.05423667009,5,0,0,0,0,0,0,0,0,0,0,191078
25453879,1418.01616418571,4,0,3,0,0,0,0,0,0,0,0,75160
13402768,1417.99135061064,6,0,1,0,0,0,0,0,0,0,0,190061
6553093,1417.9770621716,15,0,0,0,0,0,0,0,0,0,0,34556
26993756,1417.96025066514,8,0,0,0,0,0,0,0,0,0,0,117388
26069654,1417.91580196955,6,0,0,0,0,0,0,0,0,0,0,175899
21653165,1417.91226557368,5,0,0,0,0,0,0,0,0,0,0,14163
21998858,1417.87201016591,15,3,9,0,0,0,0,0,0,0,0,41
20126964,1417.86990366611,8,1,0,0,0,0,0,0,0,0,0,67613
32456588,1417.82089896289,5,0,0,0,0,0,0,0,0,0,0,189418
12622114,1417.80005281133,5,0,0,0,0,0,0,0,0,0,0,112247
11673347,1417.78650289848,79,12,10,0,0,0,0,0,0,0,0,202
17744656,1417.78440691495,5,0,0,0,0,0,0,0,0,0,0,130696
16955372,1417.77680290277,4,0,0,0,0,0,0,0,0,0,0,44303
20629197,1417.76260261941,3,0,0,0,0,0,0,0,0,0,0,160650
26696007,1417.7235127183,14,0,0,0,0,0,0,0,0,0,0,19994
17027260,1417.69678015531,16,0,0,0,0,0,0,0,0,0,0,159413
8092229,1417.65588992704,10,0,0,0,0,0,0,0,0,0,0,104511
16195397,1417.64991665437,48,3,2,0,0,0,0,0,0,0,0,604
20046610,1417.61986790508,185,41,31,0,0,0,0,0,0,0,0,442
31538045,1417.60121223663,10,0,0,0,0,0,0,0,0,0,0,40988
3960382,1417.58801965119,3,0,0,0,0,0,0,0,0,0,0,117399
17358143,1417.55907443683,15,0,2,0,0,0,0,0,0,0,0,47764
30621750,1417.52237072707,4,0,3,0,0,0,0,0,0,0,0,140245
10940907,1417.51092577244,21,3,0,0,0,0,0,0,0,0,0,33302
10002215,1417.46170326508,8,0,0,0,0,0,0,0,0,0,0,37913
14393139,1417.44927292907,7,0,0,0,0,0,0,0,0,0,0,85803
12268048,1417.43319594418,10,0,0,0,0,0,0,0,0,0,0,87558
13657667,1417.34440498574,97,2,3,0,0,0,0,0,0,0,0,71919
16154096,1417.32491802869,3,0,0,0,0,0,0,0,0,0,0,68087
20023920,1417.32103397234,3,0,0,0,0,0,0,0,0,0,0,184521
2837525,1417.3160711537,10,0,0,0,0,0,0,0,0,0,0,80117
8114676,1417.26472355035,11,0,1,0,0,0,0,0,0,0,0,154921
12075363,1417.24117308537,46,0,2,0,0,0,0,0,0,0,0,8172
13884111,1417.19193862384,10,0,2,0,0,0,0,0,0,0,0,4574
15450213,1417.1785394465,82,6,11,0,0,0,0,0,0,0,0,22706
20435820,1417.14642489559,4,0,2,0,0,0,0,0,0,0,0,86096
18905890,1417.13893424918,9,0,2,0,0,0,0,0,0,0,0,51803
19269237,1417.12674972035,39,9,9,0,0,0,0,0,0,0,0,66394
11594132,1417.11191393791,8,0,0,0,0,0,0,0,0,0,0,175739
9229968,1417.08589461384,494,35,32,0,0,0,0,0,0,0,0,84
31384570,1417.07775711048,5,0,0,0,0,0,0,0,0,0,0,10227
6177263,1416.99783375227,4,0,0,0,0,0,0,0,0,0,0,149235
20231013,1416.98822518897,116,3,3,0,0,0,0,0,0,0,0,2258
34070616,1416.9553737437,4,0,0,0,0,0,0,0,0,0,0,2585
11833371,1416.91736254117,6,1,2,0,0,0,0,0,0,0,0,82054
13647119,1416.85758800768,9,0,0,0,0,0,0,0,0,0,0,64623
32998874,1416.83987110104,73,19,19,0,0,0,0,0,0,0,0,3596
9537557,1416.81905371981,5,0,0,0,0,0,0,0,0,0,0,152370
29458821,1416.81131265682,4,0,0,0,0,0,0,0,0,0,0,178962
12670452,1416.78635776465,6,0,0,0,0,0,0,0,0,0,0,136454
6296832,1416.73301148666,5,1,2,0,0,0,0,0,0,0,0,179142
30809109,1416.72304622645,3,0,1,0,0,0,0,0,0,0,0,67185
24923715,1416.70843195429,12,0,0,0,0,0,0,0,0,0,0,86572
15447339,1416.67990595881,5,0,0,0,0,0,0,0,0,0,0,83795
23448038,1416.6752020168,4,0,0,0,0,0,0,0,0,0,0,69742
18261224,1416.64817125252,58,10,12,0,0,0,0,0,0,0,0,109515
8438143,1416.61552415902,82,10,17,0,0,0,0,0,0,0,0,26106
9607934,1416.60850068305,4,0,0,0,0,0,0,0,0,0,0,144822
12980651,1416.59226130086,8,1,1,0,0,0,0,0,0,0,0,154487
11356787,1416.58973153339,11,1,0,0,0,0,0,0,0,0,0,160818
24385367,1416.57785398729,3,0,2,0,0,0,0,0,0,0,0,117932
17518519,1416.57659622986,4,0,0,0,0,0,0,0,0,0,0,47899
16129466,1416.57657228373,5,0,0,0,0,0,0,0,0,0,0,189403
21585209,1416.5268545613,11,3,4,0,0,0,0,0,0,0,0,124554
16120880,1416.51026579288,10,3,3,0,0,0,0,0,0,0,0,55680
3856263,1416.49033921324,12,3,6,0,0,0,0,0,0,0,0,177746
9561857,1416.47695900261,56,0,2,0,0,0,0,0,0,0,0,103638
11443492,1416.43578567895,12,0,0,0,0,0,0,0,0,0,0,123781
16853398,1416.43052121429,19,3,8,0,0,0,0,0,0,0,0,1869
19020678,1416.38122739489,5,1,2,0,0,0,0,0,0,0,0,106969
14711291,1416.30266168328,58,1,3,0,0,0,0,0,0,0,0,26318
22733575,1416.29180880784,251,13,19,0,0,0,0,0,0,0,0,17099
14849501,1416.28175851453,16,0,0,0,0,0,0,0,0,0,0,157053
15754716,1416.27002418437,74,3,5,0,0,0,0,0,0,0,0,104666
17162929,1416.25237198403,72,1,4,0,0,0,0,0,0,0,0,133850
3997580,1416.22134586436,10,0,0,0,0,0,0,0,0,0,0,186722
9628870,1416.20929635051,5,1,2,0,0,0,0,0,0,0,0,166580
13216075,1416.20181776071,9,0,0,0,0,0,0,0,0,0,0,19574
13010332,1416.19805699124,9,0,0,0,0,0,0,0,0,0,0,160857
13859320,1416.11793965924,36,3,7,0,0,0,0,0,0,0,0,58233
34036280,1416.08379276401,3,0,0,0,0,0,0,0,0,0,0,8605
10770003,1416.06878474938,52,0,3,0,0,0,0,0,0,0,0,80470
13908439,1416.06591930368,23,0,1,0,0,0,0,0,0,0,0,81465
9450032,1416.04133811869,10,0,0,0,0,0,0,0,0,0,0,59059
11037651,1416.03734802216,6,0,1,0,0,0,0,0,0,0,0,190045
19182412,1416.02376714421,15,1,1,0,0,0,0,0,0,0,0,163577
17246841,1415.99763720906,109,8,5,0,0,0,0,0,0,0,0,79
19795013,1415.9939597612,5,0,1,0,0,0,0,0,0,0,0,73431
11772840,1415.95340891711,3,0,0,0,0,0,0,0,0,0,0,97841
12925539,1415.94734943591,46,1,4,0,0,0,0,0,0,0,0,154243
4674411,1415.93409490299,19,0,0,0,0,0,0,0,0,0,0,113788
12015159,1415.93128329176,13,1,1,0,0,0,0,0,0,0,0,184482
14842245,1415.89959250947,9,2,2,0,0,0,0,0,0,0,0,86538
11603184,1415.89729362155,3,0,0,0,0,0,0,0,0,0,0,75896
19243788,1415.86135049017,3,0,0,0,0,0,0,0,0,0,0,33388
11692460,1415.84452739549,4,0,1,0,0,0,0,0,0,0,0,18596
30078162,1415.83297723519,5,1,3,0,0,0,0,0,0,0,0,126031
19554117,1415.78787654613,11,0,0,0,0,0,0,0,0,0,0,137547
17825723,1415.73439216368,27,0,0,0,0,0,0,0,0,0,0,158075
11441918,1415.71970985302,7,0,0,0,0,0,0,0,0,0,0,105486
19331162,1415.69835025299,20,0,0,0,0,0,0,0,0,0,0,185993
15506219,1415.6983353522,3,0,0,0,0,0,0,0,0,0,0,182206
19345288,1415.68344647746,4,0,0,0,0,0,0,0,0,0,0,97720
16091841,1415.6802033876,10,0,0,0,0,0,0,0,0,0,0,184001
15875043,1415.66475964809,12,0,5,0,0,0,0,0,0,0,0,155140
15336211,1415.65119381189,42,3,5,0,0,0,0,0,0,0,0,36
33634210,1415.64620280171,63,4,12,0,0,0,0,0,0,0,0,574
11766941,1415.62917703144,29,5,6,0,0,0,0,0,0,0,0,883
17923254,1415.62746213886,25,0,1,0,0,0,0,0,0,0,0,177933
18972988,1415.61013899863,49,2,1,0,0,0,0,0,0,0,0,4145
12111819,1415.55982595003,168,26,31,0,0,0,0,0,0,0,0,23271
16802633,1415.54778044086,65,4,4,0,0,0,0,0,0,0,0,35669
14538395,1415.52695812546,3,0,0,0,0,0,0,0,0,0,0,184035
21877230,1415.51824092002,18,1,0,0,0,0,0,0,0,0,0,23446
14518308,1415.49729297438,12,0,0,0,0,0,0,0,0,0,0,86572
19105150,1415.43437823275,3,0,0,0,0,0,0,0,0,0,0,190112
3336090,1415.40980910579,35,1,3,0,0,0,0,0,0,0,0,101616
25207563,1415.40215637353,5,0,0,0,0,0,0,0,0,0,0,189405
16768918,1415.38947285285,3,0,0,0,0,0,0,0,0,0,0,129677
17382056,1415.38637212659,18,0,0,0,0,0,0,0,0,0,0,7783
19743946,1415.3724786269,34,2,2,0,0,0,0,0,0,0,0,54747
15856122,1415.3461246466,5,0,1,0,0,0,0,0,0,0,0,96519
13355727,1415.34047534326,19,0,1,0,0,0,0,0,0,0,0,114768
7398416,1415.32977051263,31,6,13,0,0,0,0,0,0,0,0,52080
7741827,1415.29329204401,11,0,0,0,0,0,0,0,0,0,0,34974
11475881,1415.28918331686,14,1,2,0,0,0,0,0,0,0,0,77362
6779915,1415.26217542684,18,0,0,0,0,0,0,0,0,0,0,175959
14874436,1415.18835486162,7,0,1,0,0,0,0,0,0,0,0,161584
7041796,1415.16832660405,43,2,4,0,0,0,0,0,0,0,0,57990
8834919,1415.16582243602,11,5,2,0,0,0,0,0,0,0,0,132522
31430704,1415.15319358915,10,0,0,0,0,0,0,0,0,0,0,40988
17697737,1415.02397269209,3,0,0,0,0,0,0,0,0,0,0,185195
18137684,1414.99066403598,5,1,4,0,0,0,0,0,0,0,0,178550
11840098,1414.96853209603,8,0,0,0,0,0,0,0,0,0,0,16601
22816872,1414.95134059068,3,0,0,0,0,0,0,0,0,0,0,29031
33859635,1414.90775904564,9,3,2,0,0,0,0,0,0,0,0,129972
34356557,1414.90248694484,3,0,0,0,0,0,0,0,0,0,0,5844
12581533,1414.90120738234,40,2,8,0,0,0,0,0,0,0,0,132195
11395665,1414.8528210901,10,0,0,0,0,0,0,0,0,0,0,190514
594863,1414.83640392302,17,0,0,0,0,0,0,0,0,0,0,155638
18590755,1414.83587027595,9,0,0,0,0,0,0,0,0,0,0,98675
8968566,1414.79876122368,8,0,0,0,0,0,0,0,0,0,0,126510
15034562,1414.78311381959,4,0,0,0,0,0,0,0,0,0,0,191203
25053633,1414.74817881171,6,0,0,0,0,0,0,0,0,0,0,186329
6202483,1414.745797126,14,4,1,0,0,0,0,0,0,0,0,42564
18491242,1414.715802814,6,0,0,0,0,0,0,0,0,0,0,145943
23427073,1414.70356818742,4,0,0,0,0,0,0,0,0,0,0,175923
629717,1414.69110175146,20,0,0,0,0,0,0,0,0,0,0,79974
12871335,1414.68682027912,12,1,2,0,0,0,0,0,0,0,0,229
24171531,1414.67169889403,13,1,6,0,0,0,0,0,0,0,0,139316
13332761,1414.6595686348,14,1,0,0,0,0,0,0,0,0,0,115507
8968557,1414.56394043489,5,0,0,0,0,0,0,0,0,0,0,34080
15379825,1414.52601791808,32,1,1,0,0,0,0,0,0,0,0,73322
14162213,1414.48801670657,7,2,3,0,0,0,0,0,0,0,0,180749
14703052,1414.48258663006,16,0,0,0,0,0,0,0,0,0,0,27195
7493799,1414.46206065176,13,1,0,0,0,0,0,0,0,0,0,116373
10873269,1414.45762364842,6,0,0,0,0,0,0,0,0,0,0,159669
6351243,1414.44894782445,13,2,0,0,0,0,0,0,0,0,0,33958
31216749,1414.42923558978,8,0,0,0,0,0,0,0,0,0,0,26902
17414574,1414.42731965324,4,0,1,0,0,0,0,0,0,0,0,45664
18623190,1414.40452903807,48,1,2,0,0,0,0,0,0,0,0,83502
7126981,1414.40217853234,4,0,0,0,0,0,0,0,0,0,0,73404
9160118,1414.39674245701,18,4,2,0,0,0,0,0,0,0,0,67715
16686492,1414.39530301201,4,0,1,0,0,0,0,0,0,0,0,53492
22013519,1414.37334456377,76,4,1,0,0,0,0,0,0,0,0,26427
13623493,1414.34630298181,6,0,2,0,0,0,0,0,0,0,0,147720
12327038,1414.33051259559,13,0,0,0,0,0,0,0,0,0,0,119309
14936897,1414.30175544541,6,0,1,0,0,0,0,0,0,0,0,33256
17018207,1414.26319379463,11,0,0,0,0,0,0,0,0,0,0,84425
13032839,1414.26000327624,13,0,0,0,0,0,0,0,0,0,0,6543
8718500,1414.2484353223,24,1,1,0,0,0,0,0,0,0,0,58144
16804164,1414.24004694921,39,0,0,0,0,0,0,0,0,0,0,73492
18056583,1414.20269858693,5,0,5,0,0,0,0,0,0,0,0,172903
11269540,1414.18265815547,3,0,0,0,0,0,0,0,0,0,0,134454
20262926,1414.15074267299,10,0,0,0,0,0,0,0,0,0,0,59185
13360065,1414.12039549679,5,0,0,0,0,0,0,0,0,0,0,179062
16142512,1414.11551239937,14,3,4,0,0,0,0,0,0,0,0,57527
20018504,1414.10268689086,6,0,0,0,0,0,0,0,0,0,0,182198
15077398,1414.08307085707,50,6,13,0,0,0,0,0,0,0,0,113170
12011115,1414.07697544983,12,1,1,0,0,0,0,0,0,0,0,136706
12635292,1414.03069692931,3,0,0,0,0,0,0,0,0,0,0,189004
9998202,1414.00157265228,26,0,0,0,0,0,0,0,0,0,0,19412
15372835,1413.99042477979,19,0,0,0,0,0,0,0,0,0,0,44297
6695155,1413.96774641819,4,0,3,0,0,0,0,0,0,0,0,184946
16939619,1413.94022007962,3,0,0,0,0,0,0,0,0,0,0,133850
9915855,1413.88667203725,4,0,0,0,0,0,0,0,0,0,0,27247
20886635,1413.86843702507,24,0,3,0,0,0,0,0,0,0,0,399
7217707,1413.86730388264,4,0,0,0,0,0,0,0,0,0,0,153102
22602955,1413.86217037729,142,7,7,0,0,0,0,0,0,0,0,32360
14868908,1413.83628671751,20,3,0,0,0,0,0,0,0,0,0,78540
9465021,1413.83130802207,10,2,1,0,0,0,0,0,0,0,0,77735
9246948,1413.82807058717,6,0,1,0,0,0,0,0,0,0,0,123998
12010433,1413.81955455393,7,0,0,0,0,0,0,0,0,0,0,189406
22224379,1413.77742493835,9,1,3,0,0,0,0,0,0,0,0,104181
20115738,1413.77068784008,11,0,1,0,0,0,0,0,0,0,0,175796
33414499,1413.74040741811,3,0,0,0,0,0,0,0,0,0,0,110681
16360422,1413.731218429,233,18,17,0,0,0,0,0,0,0,0,3890
18906438,1413.70602471654,117,19,16,0,0,0,0,0,0,0,0,34974
22544551,1413.69067342231,6,0,0,0,0,0,0,0,0,0,0,33388
24105319,1413.69041063334,13,0,0,0,0,0,0,0,0,0,0,168782
3971073,1413.68075268607,15,0,1,0,0,0,0,0,0,0,0,212
14523838,1413.61999231508,9,0,0,0,0,0,0,0,0,0,0,123776
32455566,1413.61067357158,3,0,0,0,0,0,0,0,0,0,0,182287
