"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","7th","8th","9th","10th","11th","12th","13th","14th","15th","16th","17th","18th","19th","20th","Lag"
2779077,1492.43192042151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
8310156,1492.40861782693,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
13182910,1492.39867642545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
10590105,1492.20763036263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
15038779,1492.083347745,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16107091,1491.89863027775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
8501053,1491.77308107219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
12067831,1491.77257976217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
3062998,1491.59184485175,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
8484023,1491.49032888649,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
13942593,1491.31418985198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
10131469,1491.11323910283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
12060584,1491.04894096342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
19744046,1490.94203399409,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
17896478,1490.88442299118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
11611550,1490.4907337524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
8191845,1490.45389844349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
11848456,1490.31721058404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
1097352,1490.03304222788,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
20584083,1490.02470119082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
15799219,1490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
17064456,1490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
21356103,1489.91773863636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227
11033243,1489.79455778415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
17258960,1489.78431222218,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
15977117,1489.70894707524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
10919861,1489.65048753996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
3538079,1489.57362434632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
12445943,1489.41176470588,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
3096297,1489.26843280985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
11262442,1489.24078168861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
15256896,1489.1352171248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
18352115,1489.06847987379,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
17978570,1489.05549299855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
11882491,1488.71167316024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
19034752,1488.51567399409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
18198388,1488.47587646546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
10845761,1488.38171159111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
19579091,1488.04894096342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
8174555,1487.96167316024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
20435329,1487.81653580612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
14090438,1487.76982885069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
10976903,1487.75125552954,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
15339747,1487.58478764395,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
14486437,1487.5437968278,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19572472,1487.21167316024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
26834578,1487.16755833368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
9112162,1487.125575667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
13602761,1486.97537757303,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
14548572,1486.83738580406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
15191413,1486.49785448744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
15371872,1486.08288695177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
17684409,1485.95935692462,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
13195585,1485.89184088895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
23124445,1485.8385138281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
18261224,1485.71167316024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
16346970,1485.36054836473,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
9927583,1485.17917316876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
5045440,1485.04894096342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
12182913,1485.00981575244,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
15413621,1484.95002805296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
12540789,1484.94183665457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
11789369,1484.88794641098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
11155994,1484.51983250942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
20233547,1484.44175051406,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
23241267,1484.31041547654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
17124116,1484.17903534161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
17866322,1483.90028937871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
7472155,1483.46167316024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
23170418,1483.3682109116,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
4525103,1483.33333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
2800253,1483.31081205418,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16149779,1483.22080933745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
7457522,1483.20115119074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
21771960,1483.03934799241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
3193403,1482.92499221493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
19569815,1482.83986138128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
10543853,1482.7339461521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
10463581,1482.70573624436,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
8001023,1482.60966353447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14172691,1482.5418105314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
7814390,1482.49066722788,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
11272208,1482.01383572736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
15701343,1481.96876964342,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
11575088,1481.88246987206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
24454271,1481.50075059694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
18789828,1481.45327261939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
5394681,1481.22312921272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
8246329,1481.21167316024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
20549600,1481.103582146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
7945343,1480.98953936866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
18480113,1480.98632964088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
11036201,1480.8639901631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
9548110,1480.63352941592,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
9586445,1480.6025396763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
21404004,1480.56378855338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
11804019,1480.54894096342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
21586994,1480.46167316024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
20160331,1480.2695,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
13640072,1480.11623631191,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
16644505,1480.11198004706,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
3859899,1479.95002805296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
14487707,1479.9330110054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
14520123,1479.57773491439,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
18670029,1479.45176879763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14817744,1479.40699528147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
22678108,1479.3349342514,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
24417636,1479.28490476333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
17521553,1479.2451072347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
11066200,1479.24505861705,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
3834721,1479.04894096342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
16824668,1478.81159055953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
16466999,1478.59612976225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
20799468,1478.58632964088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
12287191,1478.58576657535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
13439989,1478.55414709557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
12011021,1477.92642591601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
10825812,1477.84094473031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
21949849,1477.73869083011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
9667334,1477.46167316024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
18102646,1477.44183665457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
22690359,1477.38632964088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
28214037,1477.26708525667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
13210616,1477.25228712348,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
14433680,1476.66938879686,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
26627197,1476.66666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
5701369,1476.60920274124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
11847973,1476.60774459733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
6491662,1476.55414267079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
14183344,1476.41815667842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
4578623,1476.41128995271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
12609866,1476.18632964088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
3607627,1476.04894096342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
10743104,1475.96167316024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
21618923,1475.73898690511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
25009977,1475.63202435065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227
16976321,1475.53499391411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
15799171,1475.29411764706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
8102178,1475.28906327865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
16346418,1475.28849790408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
17929610,1475.24562073069,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
15044350,1475.23224907814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
10989656,1475.17773857844,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
17361242,1474.98632964088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
13156947,1474.94889248447,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
10776788,1474.78249685553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
17525935,1474.66952014794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
12532297,1474.31997731141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
17522084,1474.26843280985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
9550257,1474.01383572736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
12045415,1473.97038195997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
16716753,1473.81275344823,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
4785993,1473.72147736181,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
9443743,1473.71167316024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
18075313,1473.57107682592,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
15476086,1473.4513080044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2157578,1473.31104130063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
14607172,1473.30961826268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
14436770,1473.09453276244,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
25541603,1473.04894096342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
18443230,1472.88184404796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
29317870,1472.77488149351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227
18894701,1472.65170064129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
4795670,1472.58632964088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
6561900,1472.125575667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
8549010,1472.01331003911,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
12978497,1471.68799664105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
10300115,1471.38632964088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
26615990,1471.24821068103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
8719956,1470.73910540025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
10996409,1470.72490408679,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
14920057,1470.67367866327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
14503827,1470.14939924558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
8165685,1470.10236720474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
24707498,1470.08044845957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
29426345,1470.07174009279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
22820724,1470.06637501943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
10779439,1470.05413553256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
19105150,1470.02470119082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
24836726,1470.01433800393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
12635292,1470.01383572736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3170543,1470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
17008037,1470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
4095562,1470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
15242224,1470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
15173398,1469.98271852414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
13805319,1469.94183665457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
11558544,1469.88747600412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
8921554,1469.55732830272,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
19039463,1468.13413755915,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
19233014,1466.9355710559,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
9235127,1465.60971147442,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
19521889,1465.58786591858,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
12831353,1465.36522761032,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
14897847,1465.31233147267,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
10649224,1464.75412221147,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
24280511,1464.15428583603,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
13503203,1462.70825054219,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
18441457,1462.27308872561,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
22729247,1462.05311606958,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
17908427,1461.98494027076,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
7153533,1460.80377222184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
12068522,1460.0442311024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
13319294,1459.89540815476,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
7439525,1459.16541336415,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
11612720,1458.9863278813,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
16705116,1458.38096524925,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
14156003,1457.6586536201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
10996667,1457.45321391304,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
16557587,1457.43664687083,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
17311699,1457.29176118849,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
14492815,1456.97178250057,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
12223059,1456.81368662374,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
6386735,1455.66319940878,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
19132590,1455.59941043456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
9504197,1455.46601229086,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
10474988,1454.95803717344,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30678014,1454.85576244604,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
13571846,1452.43135014395,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
13368273,1452.37888178128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
3860334,1451.37589011728,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
11863174,1451.17472851779,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
11760440,1451.00563028106,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
9754897,1450.42150261496,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
12538697,1448.55958268512,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
19788726,1448.19312961391,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
7009485,1447.93358175768,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6286661,1447.87731941753,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
18638618,1447.33161511462,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
18224888,1447.24663728115,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
18131614,1446.19854229977,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
22232975,1445.29842245398,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
13929161,1444.71447681704,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
22420629,1444.36997514395,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
14223852,1443.89334220643,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
15451297,1443.50700295864,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
14188713,1442.99673035527,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
4525240,1442.81754222788,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
12192216,1441.21312095645,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
6489819,1440.97484456967,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
9685975,1440.73582546635,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
13402768,1440.38982762225,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
9569443,1439.90507222363,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
17285852,1439.60088753996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
20651295,1436.4084156462,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
15643336,1435.94408088782,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
13332111,1435.31084470263,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12834207,1435.2170402706,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
9468744,1434.36020207151,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
