"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","7th","8th","Lag"
22194214,1199.99736059566,33,2,2,0,0,0,0,0,0,24312
17206446,1199.65359811328,135,3,9,0,0,0,0,0,0,15173
9967013,1199.65221980087,13,0,0,0,0,0,0,0,0,505
12176990,1199.55905206428,20,0,1,0,0,0,0,0,0,22598
15229801,1199.30856796749,50,1,0,0,0,0,0,0,0,25295
19171492,1199.19535392195,13,0,0,0,0,0,0,0,0,76269
29580092,1198.9603598695,18,1,1,0,0,0,0,0,0,3460
11356851,1198.90000832102,55,4,2,0,0,0,0,0,0,28780
22425213,1198.73675638854,41,2,3,0,0,0,0,0,0,2075
12464656,1198.46296008766,21,0,0,0,0,0,0,0,0,43848
19374461,1198.28844319308,25,0,0,0,0,0,0,0,0,37550
30018494,1198.17491238122,64,2,5,0,0,0,0,0,0,336
27907457,1198.03076711269,66,12,16,0,0,0,0,0,0,435
11204761,1197.93003577706,48,0,1,0,0,0,0,0,0,64672
16116483,1197.88831176202,28,0,0,0,0,0,0,0,0,1014
20509581,1197.86483621063,42,0,0,0,0,0,0,0,0,1431
16509824,1197.78803685371,32,2,2,0,0,0,0,0,0,22151
14462309,1197.71175253909,60,1,4,0,0,0,0,0,0,8789
29426345,1197.69695588676,163,30,41,0,0,0,0,0,0,30
13717053,1197.14427519824,37,0,0,0,0,0,0,0,0,48670
17848269,1197.12814175872,110,6,7,0,0,0,0,0,0,1137
12062319,1197.11213154211,28,0,0,0,0,0,0,0,0,35211
16896580,1197.011042358,39,0,0,0,0,0,0,0,0,54160
15520055,1196.28140505251,17,1,4,0,0,0,0,0,0,105
15302860,1196.27476211266,21,0,0,0,0,0,0,0,0,74764
11864292,1196.26923932979,42,0,0,0,0,0,0,0,0,9265
12192216,1195.85818333888,311,13,16,0,0,0,0,0,0,2564
30895664,1195.84589124137,20,4,8,0,0,0,0,0,0,2757
11404719,1195.76009305604,35,0,0,0,0,0,0,0,0,48349
10642837,1195.35605039649,66,7,8,0,0,0,0,0,0,46626
26834578,1195.31346352926,17,0,0,0,0,0,0,0,0,12125
29552621,1195.16480975734,50,2,7,0,0,0,0,0,0,505
13521549,1195.10710097914,32,1,2,0,0,0,0,0,0,1879
16393244,1194.83603542948,93,6,6,0,0,0,0,0,0,66
5190627,1194.58670423569,54,5,3,0,0,0,0,0,0,3941
27444374,1194.1969848955,22,0,0,0,0,0,0,0,0,3743
13176827,1194.18786993234,23,0,0,0,0,0,0,0,0,12339
7475179,1194.14805323442,136,5,7,0,0,0,0,0,0,18728
17008037,1194.05473519202,32,4,4,0,0,0,0,0,0,81333
14533605,1194.05140645955,58,2,1,0,0,0,0,0,0,68018
10254249,1193.91620473444,17,0,7,0,0,0,0,0,0,2753
12335223,1193.68257878998,27,0,1,0,0,0,0,0,0,22868
25470052,1193.58705787045,47,2,5,0,0,0,0,0,0,8081
9244014,1193.57992466344,56,5,1,0,0,0,0,0,0,56495
23628401,1193.47363157748,34,0,1,0,0,0,0,0,0,43036
26763701,1193.22899407857,13,0,0,0,0,0,0,0,0,74654
23125155,1193.16758828089,18,0,1,0,0,0,0,0,0,6386
18207497,1193.03282248311,17,0,0,0,0,0,0,0,0,10749
15137174,1192.84466934442,40,0,0,0,0,0,0,0,0,2212
13253137,1192.65345574307,17,0,0,0,0,0,0,0,0,505
18808456,1192.48130598951,38,0,2,0,0,0,0,0,0,35740
11771664,1192.47126952555,188,6,14,0,0,0,0,0,0,4062
14760208,1192.43380776294,69,1,2,0,0,0,0,0,0,336
16733037,1192.24567932127,27,1,0,0,0,0,0,0,0,48707
16191079,1192.21247206557,23,0,1,0,0,0,0,0,0,16995
15344941,1192.13085817302,40,1,3,0,0,0,0,0,0,10067
3046856,1192.08148523118,44,10,24,0,0,0,0,0,0,3002
11268782,1192.07216469126,39,3,3,0,0,0,0,0,0,16528
1013605,1191.98150118507,68,6,8,0,0,0,0,0,0,34235
15415385,1191.90114142887,20,0,0,0,0,0,0,0,0,11782
21431270,1191.74485735382,12,0,0,0,0,0,0,0,0,7674
9286668,1191.48022381276,14,0,0,0,0,0,0,0,0,12792
22298817,1191.27239710527,13,0,0,0,0,0,0,0,0,76269
15178372,1191.13011023626,18,0,0,0,0,0,0,0,0,32676
12926732,1190.98395682935,78,18,18,0,0,0,0,0,0,7093
18974256,1190.93443833862,68,2,8,0,0,0,0,0,0,35725
16381483,1190.87363725888,24,3,11,0,0,0,0,0,0,69189
17729686,1190.79965548054,18,0,1,0,0,0,0,0,0,9268
30431812,1190.69438084432,18,0,0,0,0,0,0,0,0,16878
21717023,1190.46510060402,16,0,0,0,0,0,0,0,0,14798
10566232,1190.46189626112,15,0,0,0,0,0,0,0,0,49062
11848456,1190.45795605147,47,5,7,0,0,0,0,0,0,63327
15847206,1190.14491363023,21,0,0,0,0,0,0,0,0,78081
17166008,1189.91296461654,11,0,0,0,0,0,0,0,0,13285
24387999,1189.719446206,29,1,0,0,0,0,0,0,0,3681
31046263,1188.87200996558,31,0,1,0,0,0,0,0,0,3001
16541880,1188.54366738109,16,0,0,0,0,0,0,0,0,8775
17724014,1188.48673845722,110,5,11,0,0,0,0,0,0,2065
8862775,1188.37933375464,57,6,11,0,0,0,0,0,0,336
11270819,1188.14461999138,61,4,7,0,0,0,0,0,0,49066
23388137,1187.9601134288,19,0,0,0,0,0,0,0,0,77390
15470388,1187.54250257959,17,0,0,0,0,0,0,0,0,48682
23329506,1187.50681098586,24,1,1,0,0,0,0,0,0,2078
23887825,1187.26525119258,64,2,5,0,0,0,0,0,0,336
11402281,1186.82140249646,28,1,2,0,0,0,0,0,0,24581
33049804,1186.82031681805,14,0,1,0,0,0,0,0,0,40378
14949827,1186.78934024263,51,2,0,0,0,0,0,0,0,24159
11099359,1186.44061846389,27,2,5,0,0,0,0,0,0,41480
20236998,1186.34511927662,22,0,0,0,0,0,0,0,0,7047
4795670,1186.16319581257,16,0,0,0,0,0,0,0,0,82535
10157536,1186.01964135549,51,0,2,0,0,0,0,0,0,13780
14001830,1185.82668740814,20,1,3,0,0,0,0,0,0,22598
18973948,1185.6885560289,17,0,0,0,0,0,0,0,0,114
12841949,1185.53205793349,36,1,5,0,0,0,0,0,0,17073
20692478,1185.28785424317,46,0,2,0,0,0,0,0,0,13465
15525823,1185.16988385481,16,0,0,0,0,0,0,0,0,3735
11058193,1183.88641335441,21,1,0,0,0,0,0,0,0,16774
17227865,1183.76985338755,152,14,30,0,0,0,0,0,0,251
7657162,1183.69533364017,14,0,0,0,0,0,0,0,0,45182
20063543,1183.4236039056,27,0,0,0,0,0,0,0,0,17230
2151493,1183.42031128181,144,4,9,0,0,0,0,0,0,10512
4794861,1183.051704201,11,0,2,0,0,0,0,0,0,15185
12966199,1182.92768257716,77,0,0,0,0,0,0,0,0,24039
27762439,1182.82389681956,19,1,1,0,0,0,0,0,0,19712
29769834,1182.7886408436,17,0,0,0,0,0,0,0,0,7829
3193403,1182.66223698677,58,6,5,0,0,0,0,0,0,6360
14104256,1182.47383839195,26,0,3,0,0,0,0,0,0,9457
17893968,1181.89231336409,74,1,0,0,0,0,0,0,0,2324
19549355,1181.83803448037,21,0,0,0,0,0,0,0,0,29760
30011196,1181.73082542116,22,3,5,0,0,0,0,0,0,48481
12893593,1181.61521032575,30,1,0,0,0,0,0,0,0,6745
24722170,1181.36242415793,17,0,0,0,0,0,0,0,0,46065
31201655,1181.1709903769,23,0,7,0,0,0,0,0,0,7386
22259826,1181.14132866114,20,0,0,0,0,0,0,0,0,25852
12917161,1180.91162892321,22,0,1,0,0,0,0,0,0,1400
11995363,1180.74693043205,16,0,0,0,0,0,0,0,0,37797
14238097,1180.60990168011,76,7,13,0,0,0,0,0,0,211
30209693,1180.50327580597,14,0,0,0,0,0,0,0,0,11660
32426110,1180.40296021391,12,0,0,0,0,0,0,0,0,66556
15841781,1180.25647221948,46,3,3,0,0,0,0,0,0,24346
14076780,1180.15080384808,59,1,7,0,0,0,0,0,0,17766
13827663,1180.03632742653,56,3,3,0,0,0,0,0,0,31925
30467778,1179.80720014957,15,0,0,0,0,0,0,0,0,43913
15678274,1179.73137946391,28,0,0,0,0,0,0,0,0,11799
18260710,1179.69836880312,19,0,0,0,0,0,0,0,0,77456
13929880,1179.20013007468,46,0,0,0,0,0,0,0,0,8064
19098393,1179.14780208244,33,1,6,0,0,0,0,0,0,59015
18825839,1179.06428753919,65,2,4,0,0,0,0,0,0,7463
21263051,1178.75977483832,43,1,2,0,0,0,0,0,0,29139
15053169,1178.56991214379,19,0,0,0,0,0,0,0,0,51945
22820402,1178.5555121343,36,0,4,0,0,0,0,0,0,23101
29756486,1178.16191705976,85,12,11,0,0,0,0,0,0,5347
18699929,1178.0592828856,88,3,17,0,0,0,0,0,0,35078
30979400,1178.02402688177,12,0,0,0,0,0,0,0,0,28112
9045874,1177.96143478409,35,0,0,0,0,0,0,0,0,1487
20718228,1177.91590568601,16,0,4,0,0,0,0,0,0,3979
12192105,1177.72637729932,48,0,6,0,0,0,0,0,0,10461
20193442,1177.62218507193,12,0,0,0,0,0,0,0,0,50502
13323980,1176.9923163171,31,1,2,0,0,0,0,0,0,602
13841450,1176.91204363425,27,0,0,0,0,0,0,0,0,25696
18903690,1176.80064529316,58,1,2,0,0,0,0,0,0,1464
14479677,1176.67095054478,19,0,0,0,0,0,0,0,0,79091
10180635,1176.56756530021,27,2,9,0,0,0,0,0,0,24584
11890865,1176.53993777888,47,9,14,0,0,0,0,0,0,9275
12684943,1176.28991757337,419,29,32,0,0,0,0,0,0,662
16346418,1176.25018490142,35,1,2,0,0,0,0,0,0,66993
14206274,1176.03112078052,37,0,1,0,0,0,0,0,0,15178
12471178,1175.89644771932,14,0,0,0,0,0,0,0,0,24584
10187706,1175.77726241673,13,0,7,0,0,0,0,0,0,73269
16001870,1175.77048312488,157,13,8,0,0,0,0,0,0,31206
27297991,1175.56341667921,13,0,0,0,0,0,0,0,0,13675
18791611,1175.47756275441,19,0,1,0,0,0,0,0,0,48527
15961685,1175.35417490302,28,0,3,0,0,0,0,0,0,45491
15844350,1175.27950991167,15,0,0,0,0,0,0,0,0,505
18443230,1175.14707257623,19,0,0,0,0,0,0,0,0,35269
17789812,1175.13454744553,19,0,0,0,0,0,0,0,0,51945
17278897,1174.90462748309,99,5,10,0,0,0,0,0,0,13085
16716592,1174.78541901597,21,0,0,0,0,0,0,0,0,40991
18992596,1174.55914110119,29,0,0,0,0,0,0,0,0,6556
11882491,1174.21547342786,57,5,7,0,0,0,0,0,0,2138
15521145,1173.90226330241,37,0,0,0,0,0,0,0,0,19956
19222173,1173.75787748656,23,0,0,0,0,0,0,0,0,15178
19072331,1173.38306198012,17,0,3,0,0,0,0,0,0,34759
12551802,1173.00266676057,21,0,0,0,0,0,0,0,0,57403
20352072,1172.83335065262,259,26,39,0,0,0,0,0,0,123
4722369,1172.8070640116,71,5,0,0,0,0,0,0,0,29005
3910195,1172.65038795478,50,0,0,0,0,0,0,0,0,9417
624414,1172.62849268241,22,0,1,0,0,0,0,0,0,13694
10770768,1172.30313674116,13,0,0,0,0,0,0,0,0,13978
17964314,1172.01495782995,159,14,15,0,0,0,0,0,0,336
15531704,1171.97515763874,27,0,0,0,0,0,0,0,0,74525
13116109,1171.79011117057,12,0,4,0,0,0,0,0,0,15473
24606434,1171.38281336059,44,7,8,0,0,0,0,0,0,24581
16294330,1171.02425036954,98,3,3,0,0,0,0,0,0,8789
15057108,1170.78505650451,60,0,1,0,0,0,0,0,0,19854
11938718,1170.65542200116,143,26,31,0,0,0,0,0,0,5062
21495318,1170.25210671216,34,0,0,0,0,0,0,0,0,7674
15529550,1170.04325126035,68,0,0,0,0,0,0,0,0,5074
8406641,1169.9869425238,29,2,5,0,0,0,0,0,0,43187
15537472,1169.90746162999,32,0,0,0,0,0,0,0,0,25976
4238972,1169.84718155222,31,0,0,0,0,0,0,0,0,48670
10988038,1169.72878238897,24,1,1,0,0,0,0,0,0,48151
18140365,1169.69828139658,37,0,2,0,0,0,0,0,0,18688
25498790,1169.41310451408,27,0,0,0,0,0,0,0,0,6306
2616163,1169.34954738632,60,5,4,0,0,0,0,0,0,1772
25324115,1169.22581462167,13,0,0,0,0,0,0,0,0,43941
12764229,1168.94481960849,27,0,0,0,0,0,0,0,0,31032
19309775,1168.68972665734,14,0,0,0,0,0,0,0,0,33357
9872359,1168.4930718469,91,2,3,0,0,0,0,0,0,17025
1580033,1168.39891577326,82,5,4,0,0,0,0,0,0,1437
19967272,1168.15496635095,37,0,0,0,0,0,0,0,0,53927
13600612,1168.08817648802,47,0,0,0,0,0,0,0,0,5612
19132590,1167.79269640655,46,0,2,0,0,0,0,0,0,60181
20328099,1167.27734272291,124,13,16,0,0,0,0,0,0,364
18825622,1167.10256944886,186,4,6,0,0,0,0,0,0,336
29712532,1167.08023081971,13,0,8,0,0,0,0,0,0,24617
28993045,1166.80578110559,16,0,0,0,0,0,0,0,0,54993
17426776,1166.72238903243,21,0,0,0,0,0,0,0,0,8140
20411985,1166.71437755823,65,1,2,0,0,0,0,0,0,2075
16983379,1166.63960352902,24,1,5,0,0,0,0,0,0,34417
1846894,1166.49473445389,36,2,1,0,0,0,0,0,0,19391
21728944,1166.37626393279,38,5,4,0,0,0,0,0,0,8397
19763986,1166.35871697367,52,0,0,0,0,0,0,0,0,16345
8951175,1166.21753371212,12,0,0,0,0,0,0,0,0,36299
15288904,1166.20305388842,34,0,4,0,0,0,0,0,0,2613
11417076,1166.08780945056,21,0,0,0,0,0,0,0,0,44690
14488445,1165.74400896845,48,0,1,0,0,0,0,0,0,27561
29597520,1165.55916310825,43,5,8,0,0,0,0,0,0,16574
21098711,1165.08698177138,27,1,3,0,0,0,0,0,0,41231
5303067,1165.01857223413,31,0,0,0,0,0,0,0,0,974
20014419,1164.79854658341,35,1,3,0,0,0,0,0,0,2075
22922042,1164.79493178247,28,0,1,0,0,0,0,0,0,7674
10558588,1164.69956162946,127,21,33,0,0,0,0,0,0,224
18271407,1164.63892940388,52,4,9,0,0,0,0,0,0,17462
18442982,1164.61488899909,38,0,0,0,0,0,0,0,0,24039
14722385,1164.44135757697,35,0,0,0,0,0,0,0,0,54917
4010011,1164.34377730196,30,0,0,0,0,0,0,0,0,54967
1626886,1164.30849586893,44,1,0,0,0,0,0,0,0,668
17051171,1164.28050523619,52,0,1,0,0,0,0,0,0,19879
7640472,1164.24808272424,61,0,0,0,0,0,0,0,0,13548
14546396,1164.21386131445,30,1,5,0,0,0,0,0,0,5102
14279837,1164.12872062518,19,0,0,0,0,0,0,0,0,42621
13154030,1163.87277098116,56,5,6,0,0,0,0,0,0,43171
16470989,1163.81132002401,30,0,1,0,0,0,0,0,0,2076
7278229,1163.62242250177,19,0,0,0,0,0,0,0,0,54043
22820724,1163.48811368866,27,1,0,0,0,0,0,0,0,5122
29637022,1163.42559708007,41,1,1,0,0,0,0,0,0,28820
9192555,1163.24129198361,24,0,0,0,0,0,0,0,0,1563
12620812,1163.16721105594,26,0,0,0,0,0,0,0,0,23858
17426219,1163.07816618989,18,0,1,0,0,0,0,0,0,68070
9042348,1163.04102554167,39,0,0,0,0,0,0,0,0,1033
16149779,1162.70627402766,35,0,1,0,0,0,0,0,0,4530
13409648,1162.47922623973,19,0,0,0,0,0,0,0,0,21735
4816382,1162.25360253001,17,0,0,0,0,0,0,0,0,75052
15984970,1162.18935643339,19,0,0,0,0,0,0,0,0,23006
11955929,1161.8185805144,72,4,7,0,0,0,0,0,0,7531
16062861,1161.7190663553,15,0,0,0,0,0,0,0,0,67564
17869168,1161.56218085893,15,0,0,0,0,0,0,0,0,14524
14501360,1161.46382483239,82,0,2,0,0,0,0,0,0,491
26187777,1161.1907460914,13,0,7,0,0,0,0,0,0,21320
13701453,1161.11827569926,41,2,2,0,0,0,0,0,0,51171
15651288,1160.93172243997,32,0,0,0,0,0,0,0,0,4129
4612512,1160.87292687302,34,0,0,0,0,0,0,0,0,336
20355162,1160.51815937722,36,0,0,0,0,0,0,0,0,3569
11068604,1160.33178916738,103,2,3,0,0,0,0,0,0,871
7304637,1160.03476461115,24,0,1,0,0,0,0,0,0,28700
22141862,1159.80339557111,20,0,12,0,0,0,0,0,0,61902
17521260,1159.79351884866,21,0,0,0,0,0,0,0,0,42219
19395299,1159.55003513715,70,1,2,0,0,0,0,0,0,26411
26219372,1159.44929533857,66,6,7,0,0,0,0,0,0,17899
9064292,1159.32874186234,94,13,16,0,0,0,0,0,0,6111
18551175,1159.29835449341,36,0,0,0,0,0,0,0,0,10742
13839469,1159.24061939159,14,0,0,0,0,0,0,0,0,7047
11714731,1159.03051239777,70,4,4,0,0,0,0,0,0,828
13605288,1158.84645731653,268,35,37,0,0,0,0,0,0,1489
12598287,1158.84426422505,24,1,1,0,0,0,0,0,0,26596
12088808,1158.77727257725,171,18,23,0,0,0,0,0,0,110
6622650,1158.60048519429,147,9,16,0,0,0,0,0,0,569
25011352,1158.4421418811,75,6,8,0,0,0,0,0,0,14435
13359086,1158.43949020046,16,0,0,0,0,0,0,0,0,12096
14039436,1158.30208680125,19,0,0,0,0,0,0,0,0,13232
24644202,1158.25412501645,94,4,9,0,0,0,0,0,0,297
21946715,1158.11498784704,179,16,17,0,0,0,0,0,0,149
12051934,1158.09571266721,43,5,7,0,0,0,0,0,0,9489
19307063,1157.58210617926,26,1,6,0,0,0,0,0,0,28703
8950956,1157.22468761745,73,3,9,0,0,0,0,0,0,7717
15343624,1157.21724210859,48,6,12,0,0,0,0,0,0,7547
28440361,1157.1062543274,15,0,0,0,0,0,0,0,0,9260
23241267,1157.02550351865,151,18,18,0,0,0,0,0,0,30160
13439989,1157.02241772764,22,0,0,0,0,0,0,0,0,80329
20919104,1157.01374570111,168,4,8,0,0,0,0,0,0,3554
17979148,1156.84649584679,20,0,0,0,0,0,0,0,0,77390
19962507,1156.7458171996,33,3,5,0,0,0,0,0,0,12286
18392637,1156.54101673606,28,2,8,0,0,0,0,0,0,3650
16366097,1156.49125774659,114,3,8,0,0,0,0,0,0,505
17301169,1156.47457184492,53,2,1,0,0,0,0,0,0,14155
16051707,1156.44511407647,55,1,1,0,0,0,0,0,0,40570
20285532,1156.396503731,43,4,2,0,0,0,0,0,0,6348
22938255,1156.12150747983,29,0,0,0,0,0,0,0,0,402
16263677,1155.71188206342,17,0,0,0,0,0,0,0,0,9604
30758600,1155.63984389532,28,0,0,0,0,0,0,0,0,7939
13127164,1155.56406191633,30,2,3,0,0,0,0,0,0,15658
10473556,1155.4882297566,305,60,64,0,0,0,0,0,0,87
28321208,1155.39723015425,28,1,2,0,0,0,0,0,0,28740
17124116,1155.3117384435,33,0,4,0,0,0,0,0,0,11629
13602761,1155.21505025486,314,21,40,0,0,0,0,0,0,336
14123236,1154.99141282697,92,6,26,0,0,0,0,0,0,836
7615505,1154.52459431276,60,0,2,0,0,0,0,0,0,13609
17958161,1154.41510949975,14,0,0,0,0,0,0,0,0,79136
13942593,1154.35027116819,34,0,0,0,0,0,0,0,0,16639
29953005,1154.2712283074,26,2,2,0,0,0,0,0,0,5683
12744113,1153.51064945459,547,30,53,0,0,0,0,0,0,9
10038631,1153.33769888735,42,0,1,0,0,0,0,0,0,662
14644327,1153.15425462648,242,1,9,0,0,0,0,0,0,112
14363130,1153.11693078548,331,36,33,0,0,0,0,0,0,2258
11545721,1152.70546654145,22,1,5,0,0,0,0,0,0,77133
19966224,1152.56182534142,102,2,12,0,0,0,0,0,0,4864
14869220,1152.46195402099,46,1,0,0,0,0,0,0,0,19090
17595874,1152.37363318739,64,2,1,0,0,0,0,0,0,10455
9873693,1151.8383074032,42,0,0,0,0,0,0,0,0,8785
10626850,1151.749164863,54,4,9,0,0,0,0,0,0,39863
24268100,1151.64616586809,27,0,0,0,0,0,0,0,0,34121
19595432,1151.61877157356,340,35,47,0,0,0,0,0,0,8785
24097758,1151.29868323085,26,0,1,0,0,0,0,0,0,19452
8469647,1151.29495999884,65,0,1,0,0,0,0,0,0,4062
7768626,1150.93426525587,14,0,0,0,0,0,0,0,0,505
9396365,1150.8716003565,23,1,4,0,0,0,0,0,0,35583
20084577,1150.32991164454,156,9,13,0,0,0,0,0,0,7809
15728924,1150.32668902696,21,0,0,0,0,0,0,0,0,2584
32412859,1150.26325460893,32,1,9,0,0,0,0,0,0,14498
11671064,1150.11283022944,26,1,9,0,0,0,0,0,0,14532
6870049,1150.05119674144,35,2,7,0,0,0,0,0,0,5637
10069181,1149.69937150746,36,1,8,0,0,0,0,0,0,70789
19119872,1149.46375642881,92,7,12,0,0,0,0,0,0,10185
10572010,1149.38998583009,54,4,1,0,0,0,0,0,0,48792
19340534,1148.99665826148,20,0,1,0,0,0,0,0,0,2945
14194009,1148.99589846845,20,0,0,0,0,0,0,0,0,18612
11066200,1148.8835669795,277,38,50,0,0,0,0,0,0,219
13353778,1148.51231426823,22,0,1,0,0,0,0,0,0,42877
12026549,1148.48358922594,23,0,0,0,0,0,0,0,0,12339
456199,1148.36804227866,77,14,15,0,0,0,0,0,0,21609
30717258,1148.14853361713,16,0,4,0,0,0,0,0,0,19315
19563871,1147.83606077099,42,0,0,0,0,0,0,0,0,336
9870879,1147.73555990729,46,1,6,0,0,0,0,0,0,10367
10525684,1147.66178178965,47,2,0,0,0,0,0,0,0,33
29464385,1147.38712916858,43,0,4,0,0,0,0,0,0,16699
15098503,1147.27732135164,15,0,0,0,0,0,0,0,0,67070
17579912,1146.89233620839,35,0,0,0,0,0,0,0,0,15173
15993085,1145.97828041353,51,2,2,0,0,0,0,0,0,15173
32610281,1145.76748099786,38,1,1,0,0,0,0,0,0,7463
14324153,1145.20439132392,35,1,1,0,0,0,0,0,0,10204
13011056,1144.97478610075,23,0,0,0,0,0,0,0,0,15478
4928835,1144.13063929744,58,2,1,0,0,0,0,0,0,1149
15187562,1144.01215273252,20,0,1,0,0,0,0,0,0,49930
18863133,1143.89072956164,20,1,9,0,0,0,0,0,0,9433
8137756,1143.87059464957,18,0,0,0,0,0,0,0,0,22868
8810520,1143.6303118507,76,5,9,0,0,0,0,0,0,536
7286118,1143.12055753514,20,0,8,0,0,0,0,0,0,19524
11885746,1142.63935717425,15,0,0,0,0,0,0,0,0,13408
6030068,1142.55820787681,31,4,4,0,0,0,0,0,0,33873
11963787,1142.49786550882,34,5,4,0,0,0,0,0,0,6193
15812525,1142.49264610591,17,0,0,0,0,0,0,0,0,78271
14791081,1142.34007696318,261,12,18,0,0,0,0,0,0,3487
10844404,1142.3101820708,24,0,0,0,0,0,0,0,0,69504
20349109,1141.99867906737,23,0,3,0,0,0,0,0,0,60306
13510336,1141.39341629192,27,0,0,0,0,0,0,0,0,72721
18718521,1141.11091185213,36,0,0,0,0,0,0,0,0,33
14815678,1140.96134881172,51,1,0,0,0,0,0,0,0,336
12836189,1140.70610356473,37,0,0,0,0,0,0,0,0,34478
32400046,1140.54293905702,17,0,2,0,0,0,0,0,0,20336
14782393,1140.5315123362,36,0,1,0,0,0,0,0,0,14111
17522084,1140.36863579475,71,8,8,0,0,0,0,0,0,6911
10760137,1140.36690078457,50,0,0,0,0,0,0,0,0,10212
12979604,1140.35014375221,28,0,5,0,0,0,0,0,0,1424
7112839,1140.12650099284,16,0,7,0,0,0,0,0,0,72457
10442993,1140.01452229763,105,0,2,0,0,0,0,0,0,28254
30450143,1139.98379359397,21,0,4,0,0,0,0,0,0,15310
31391752,1139.97811335743,14,0,1,0,0,0,0,0,0,55866
21795416,1139.65188107844,22,0,5,0,0,0,0,0,0,842
18859362,1139.51382372648,41,4,6,0,0,0,0,0,0,15826
13709843,1138.65806217721,14,0,0,0,0,0,0,0,0,77635
12775518,1138.28284661607,81,1,7,0,0,0,0,0,0,8420
19949652,1137.98521841992,167,3,3,0,0,0,0,0,0,505
18918243,1137.74296351587,100,1,2,0,0,0,0,0,0,34341
8977662,1137.71289089649,26,1,4,0,0,0,0,0,0,17466
16861475,1137.48889517666,34,0,4,0,0,0,0,0,0,7770
27707427,1137.40649219848,41,5,2,0,0,0,0,0,0,5102
13658461,1136.83351568506,31,0,0,0,0,0,0,0,0,16556
10434594,1136.82548604265,22,1,7,0,0,0,0,0,0,35797
11186530,1136.54294787557,34,0,2,0,0,0,0,0,0,1642
10239833,1136.39962985691,67,0,1,0,0,0,0,0,0,49857
16376640,1135.97854553993,16,0,0,0,0,0,0,0,0,13606
19766415,1135.80653979415,15,0,0,0,0,0,0,0,0,40587
2157578,1135.80260228945,130,2,3,0,0,0,0,0,0,4
27003469,1135.73104984111,28,0,0,0,0,0,0,0,0,12677
21573458,1135.66915764915,35,0,0,0,0,0,0,0,0,4856
20569442,1135.61032519147,103,16,22,0,0,0,0,0,0,600
18199892,1135.56044096729,26,0,2,0,0,0,0,0,0,37338
26287082,1135.52432554735,16,0,5,0,0,0,0,0,0,396
11992434,1135.11034603249,33,0,0,0,0,0,0,0,0,15797
20631816,1135.03739954558,18,0,0,0,0,0,0,0,0,69216
12102514,1134.94788419382,29,0,0,0,0,0,0,0,0,74068
13684651,1134.77271218826,33,0,0,0,0,0,0,0,0,71342
7425861,1134.61924550039,94,2,1,0,0,0,0,0,0,2136
10054893,1134.46920438258,20,0,4,0,0,0,0,0,0,12831
11225861,1134.20959558088,103,0,0,0,0,0,0,0,0,20784
13658429,1133.81583205573,335,62,100,0,0,0,0,0,0,2356
22610959,1133.67261060216,146,17,20,0,0,0,0,0,0,26946
17402641,1133.58760121296,17,0,0,0,0,0,0,0,0,69216
18746007,1133.56546294435,66,0,0,0,0,0,0,0,0,71342
29526402,1133.32969232664,15,0,0,0,0,0,0,0,0,46260
17486143,1132.76537307018,25,0,0,0,0,0,0,0,0,48980
21241984,1131.81865151562,23,0,0,0,0,0,0,0,0,12125
3009960,1131.37965497123,87,0,2,0,0,0,0,0,0,2519
16371346,1131.10865629572,70,1,3,0,0,0,0,0,0,23342
12840908,1130.19062382577,49,0,0,0,0,0,0,0,0,57313
11775492,1130.16603192079,16,0,0,0,0,0,0,0,0,51351
18480942,1130.07575581259,34,0,1,0,0,0,0,0,0,836
13926341,1129.63761457816,855,19,37,0,0,0,0,0,0,278
19816542,1129.43107909157,88,5,10,0,0,0,0,0,0,15245
10034104,1129.28461589776,29,0,0,0,0,0,0,0,0,4464
12086495,1129.01504514928,36,0,0,0,0,0,0,0,0,336
16287974,1129.00366118243,26,0,0,0,0,0,0,0,0,58316
10470806,1128.98466545732,94,4,12,0,0,0,0,0,0,28202
2166373,1128.86211784237,16,0,6,0,0,0,0,0,0,64614
12918870,1128.83156132597,43,0,0,0,0,0,0,0,0,24787
12445943,1128.77023134598,215,11,19,0,0,0,0,0,0,902
24040219,1128.57013781553,24,0,0,0,0,0,0,0,0,16433
28349353,1128.41640749851,46,9,14,0,0,0,0,0,0,30434
16190706,1128.19293358825,20,0,0,0,0,0,0,0,0,11672
18318624,1128.08175513317,123,10,15,0,0,0,0,0,0,7674
9782756,1127.84466791919,141,2,8,0,0,0,0,0,0,1346
13700033,1126.74236749773,25,0,0,0,0,0,0,0,0,27080
15832395,1126.66752598696,70,9,25,0,0,0,0,0,0,2707
19355538,1126.20686439692,22,0,8,0,0,0,0,0,0,25982
19814821,1126.18424307432,32,0,1,0,0,0,0,0,0,10201
21925012,1126.16889865463,211,28,35,0,0,0,0,0,0,3861
23783206,1125.84382713469,109,6,8,0,0,0,0,0,0,22704
9843874,1125.28513200516,29,0,0,0,0,0,0,0,0,1276
21258529,1125.03264842187,18,0,0,0,0,0,0,0,0,62352
15120705,1124.95183557348,144,18,23,0,0,0,0,0,0,1113
18513994,1124.79267150858,16,0,0,0,0,0,0,0,0,28606
11956413,1124.72434462017,19,0,0,0,0,0,0,0,0,20602
27478838,1124.72381042513,17,0,0,0,0,0,0,0,0,12783
