"Player","Rating","Games","1st","2nd","3rd","4th","Lag"
23512240,1594.36532346946,46,2,6,0,0,15780
10735807,1594.34385457483,29,2,3,0,0,101
10201995,1594.33193952159,61,5,5,0,0,3702
11445862,1594.33178531861,6,1,3,0,0,23969
9821194,1594.22383581135,6,0,0,0,0,540
15324900,1594.21258742222,27,6,4,0,0,873
17880075,1593.95051973499,223,29,22,0,0,68
3291562,1593.82051545513,8,1,1,0,0,5787
9509358,1593.77365417434,12,2,1,0,0,30056
1926383,1593.75886778475,5,1,0,0,0,1025
8276439,1593.75495621545,8,3,4,0,0,32193
11847973,1593.71339535692,171,1,0,0,0,60
11362512,1593.7065908159,16,1,1,0,0,1858
14110760,1593.64904799429,93,8,6,0,0,1680
14522031,1593.55223490543,21,1,1,0,0,37472
25486177,1593.54895665852,7,4,0,0,0,22295
14480201,1593.31404203796,26,1,3,0,0,18452
10170657,1593.18177260854,12,1,1,0,0,34858
12219330,1593.07341858934,7,0,1,0,0,540
18327624,1592.97855676523,8,3,2,0,0,13806
10749048,1592.97437841049,16,8,3,0,0,41935
17841979,1592.61117422329,4,1,0,0,0,963
15293336,1592.53779699427,52,16,13,0,0,2241
6105480,1592.36225798045,8,3,1,0,0,89
14826391,1592.31137204157,6,1,2,0,0,206
7839397,1592.26798895055,37,1,0,0,0,1073
15603359,1592.18650499717,29,9,3,0,0,20477
11391797,1592.05005871673,25,0,0,0,0,18242
6482909,1591.97582351698,308,31,37,0,0,14
11012589,1591.92849881748,8,2,2,0,0,464
10394866,1591.92319800475,17,4,5,0,0,8755
8171404,1591.89064630442,42,0,2,0,0,1295
18182274,1591.79132367524,41,1,2,0,0,24698
16351091,1591.39243686618,34,5,7,0,0,14653
19072538,1591.385511816,56,1,4,0,0,45
7680559,1591.38130040363,20,0,0,0,0,25686
17016151,1591.29984338081,11,6,4,0,0,3410
6801297,1591.2873532403,82,2,1,0,0,448
29306402,1591.26472435908,16,6,1,0,0,5111
13233840,1591.15212965712,6,0,1,0,0,17482
10954912,1591.11090700541,46,2,4,0,0,11688
14942223,1591.02260351677,10,1,0,0,0,37790
12749304,1590.92341480237,7,0,4,0,0,19954
8576252,1590.91622954983,11,0,0,0,0,17992
19037363,1590.85251349797,8,3,1,0,0,718
5485349,1590.7675707165,72,6,7,0,0,247
13923642,1590.64137971532,18,0,1,0,0,35157
8941856,1590.61015241896,4,1,0,0,0,42888
24106040,1590.55869559309,12,2,0,0,0,11660
11334285,1590.44801402889,15,3,2,0,0,16868
17421393,1590.43356294837,19,2,1,0,0,35856
9474561,1590.39724959752,7,4,2,0,0,39353
4652236,1590.32543340286,15,0,0,0,0,35157
13482847,1590.30812800838,21,1,0,0,0,9426
5751823,1590.04019990158,13,0,2,0,0,12682
9890753,1589.98864571866,38,6,1,0,0,195
16055740,1589.90323722057,49,4,3,0,0,2114
9653938,1589.89009016273,13,0,0,0,0,14868
4207965,1589.82399110309,20,0,0,0,0,916
23301694,1589.78319373801,26,2,2,0,0,9729
3538079,1589.74417728774,110,6,9,0,0,1046
19671118,1589.63791543239,17,4,3,0,0,5810
9101605,1589.63521535833,80,0,0,0,0,247
20871939,1589.50903063457,102,21,12,0,0,6827
2365927,1589.50475625802,13,0,2,0,0,24695
6433183,1589.43534776792,12,2,1,0,0,9544
5069873,1589.43204877383,7,3,1,0,0,18594
1376983,1589.42702027648,31,3,3,0,0,6101
24765310,1589.36237590335,7,2,4,0,0,1139
27751151,1589.36218641904,171,11,16,0,0,13045
19254428,1589.32271746101,9,0,0,0,0,43765
9827917,1589.13003502537,55,3,7,0,0,256
12482253,1589.02824988717,54,9,5,0,0,23564
9031943,1588.74052926875,12,2,2,0,0,18590
14538909,1588.71551983324,3,3,0,0,0,1742
13538530,1588.66856781591,139,8,16,0,0,9361
10852557,1588.63005363466,5,4,1,0,0,8963
6491728,1588.61017754913,4,2,2,0,0,7974
11642021,1588.52784716841,28,4,2,0,0,17224
7202604,1588.34346202368,18,0,1,0,0,195
11622287,1588.28359941951,5,4,0,0,0,19218
11339614,1588.27123281214,61,6,6,0,0,1322
15867013,1588.17826126095,56,4,3,0,0,7057
11026386,1588.17547243372,16,5,0,0,0,8555
24437334,1588.15448494207,17,1,0,0,0,751
13310147,1588.14933203713,113,13,22,0,0,25133
12445254,1588.1364181213,7,4,2,0,0,43140
7852852,1588.13106011652,197,19,18,0,0,154
14486230,1588.0943768958,11,2,2,0,0,4165
9184180,1587.86457399251,9,0,2,0,0,29560
16638509,1587.83263679093,12,0,0,0,0,33000
8953955,1587.82682108322,81,1,18,0,0,451
10819779,1587.76891280296,13,0,0,0,0,448
23219229,1587.75509947115,10,0,2,0,0,2245
23266760,1587.59763165,3,3,0,0,0,30659
17460259,1587.59520267313,72,5,5,0,0,129
12839095,1587.48294978585,15,0,4,0,0,6221
18946908,1587.47256396348,51,8,8,0,0,3099
12899970,1587.2482088518,31,12,1,0,0,40113
4384207,1587.11284681446,9,4,3,0,0,34392
7198979,1587.11077605552,10,0,2,0,0,14868
8457202,1587.057641407,23,1,1,0,0,6626
9449165,1587.05384561819,38,1,2,0,0,28042
11339405,1586.99698559294,5,4,1,0,0,43882
13267213,1586.96067447705,67,1,3,0,0,6174
11409111,1586.92747848728,21,0,1,0,0,9899
15955114,1586.83379887227,74,1,1,0,0,992
7334711,1586.59940335789,21,1,3,0,0,24708
11185888,1586.53626120039,32,1,0,0,0,1817
1545563,1586.53538550968,31,1,1,0,0,502
8715808,1586.51854344814,5,4,1,0,0,21747
12463402,1586.43695643963,138,24,25,0,0,120
19803457,1586.37354480614,6,0,0,0,0,1372
1654186,1586.3631973371,14,0,2,0,0,1888
16072104,1586.32548006403,36,6,3,0,0,799
4194445,1586.21317833953,12,4,2,0,0,22046
13701582,1585.91588747294,11,6,2,0,0,43634
11061359,1585.84212653764,7,1,3,0,0,21530
4468765,1585.78540141747,12,1,0,0,0,41396
19157442,1585.74293280973,5,4,1,0,0,42779
11854446,1585.71170495717,3,0,0,0,0,17999
11653915,1585.70661166676,14,1,1,0,0,12587
18023464,1585.65895396435,43,5,3,0,0,910
8778784,1585.64387658996,9,1,0,0,0,1025
17133127,1585.57802008792,59,0,1,0,0,538
12029639,1585.52403557788,5,2,1,0,0,952
17584785,1585.39957356219,24,2,2,0,0,27846
18258880,1585.36034475748,35,9,4,0,0,27846
8117238,1585.29040871336,4,3,1,0,0,12831
22704581,1585.15950266906,35,5,0,0,0,148
13072209,1585.02400535773,48,1,0,0,0,23608
17636394,1584.89216479888,50,15,11,0,0,239
25050268,1584.88411081965,13,0,0,0,0,762
10652929,1584.85927422743,17,0,1,0,0,25348
18347205,1584.78261709584,70,7,2,0,0,2816
12457381,1584.71642400114,88,12,7,0,0,1563
11235610,1584.68169279991,11,0,0,0,0,485
8798774,1584.60539190813,22,1,3,0,0,20478
3322364,1584.58658327686,13,2,3,0,0,1886
10691605,1584.58095602664,13,1,2,0,0,14317
11484485,1584.56967163063,5,3,1,0,0,41730
2763354,1584.33912451994,11,0,1,0,0,31611
13944382,1584.30153167721,20,3,5,0,0,26865
2128311,1584.29987722144,9,0,0,0,0,42646
7963232,1584.18860409158,57,17,15,0,0,3772
5407837,1584.05578983327,12,0,0,0,0,1817
18197620,1584.02663770134,8,4,2,0,0,34004
8735079,1583.87209359597,23,0,0,0,0,195
16287466,1583.74683945972,62,1,0,0,0,6507
6197484,1583.74037380359,27,1,1,0,0,24708
9469381,1583.71893471944,12,1,2,0,0,24563
8362084,1583.67543012821,53,4,4,0,0,9899
6305618,1583.63366114832,15,0,1,0,0,228
13817523,1583.6163424989,40,0,3,0,0,19977
11098853,1583.50592034035,56,6,5,0,0,9341
7021053,1583.5049345889,25,3,3,0,0,32230
7361815,1583.45385666096,12,1,0,0,0,17207
7461619,1583.42084192468,32,0,0,0,0,8579
4903197,1583.41474649413,10,5,2,0,0,31653
9512538,1582.92752900321,36,13,7,0,0,8602
4839876,1582.91054521432,10,2,4,0,0,20028
15124931,1582.8914343193,22,1,1,0,0,13806
13238121,1582.85685347979,48,0,4,0,0,11783
10610737,1582.74388579084,13,0,1,0,0,11603
26461654,1582.59065493603,6,0,0,0,0,38124
12100938,1582.53580566072,11,0,0,0,0,563
14031664,1582.49193949902,33,0,0,0,0,1817
14898728,1582.47053779774,21,0,2,0,0,20288
16633271,1582.46441775285,27,2,2,0,0,963
15124626,1582.30706021867,13,5,4,0,0,43285
14388839,1582.30357442518,16,0,1,0,0,42928
12004023,1582.29343514896,12,0,0,0,0,27121
19433565,1582.28049078397,11,0,0,0,0,31611
1603923,1582.24370216581,12,0,0,0,0,3818
10542408,1582.16407444989,61,5,7,0,0,161
14336423,1582.12729946088,21,3,0,0,0,1449
21943128,1582.03283237747,8,2,1,0,0,3624
11917029,1581.98174473376,43,6,8,0,0,228
16601838,1581.94005175924,12,0,0,0,0,540
17396262,1581.78943097152,9,0,1,0,0,15061
10831582,1581.72041246821,38,0,1,0,0,37492
11750028,1581.70307914433,9,0,0,0,0,9899
14706035,1581.68613671123,27,2,3,0,0,7243
7781923,1581.65795294413,10,2,2,0,0,7175
17500867,1581.48094177054,55,16,9,0,0,2541
8821737,1581.41143700226,18,4,3,0,0,349
12961996,1581.36082188077,13,2,1,0,0,30568
12668724,1581.29853413657,7,4,2,0,0,6516
9124764,1581.23430336026,11,0,0,0,0,29373
5414124,1581.17511865954,12,0,1,0,0,23060
26631293,1581.08771177016,25,3,2,0,0,19
7511380,1581.03591490155,15,1,0,0,0,32603
14487707,1580.91718237736,165,14,13,0,0,142
3163106,1580.73690973956,44,1,3,0,0,19977
12732913,1580.71135256517,6,0,0,0,0,1095
17900906,1580.57433437943,16,9,2,0,0,3653
3388082,1580.54268240175,13,3,4,0,0,30870
8840398,1580.54139743081,51,8,6,0,0,29467
12713821,1580.48831400626,196,1,8,0,0,915
27921376,1580.30021561827,4,2,1,0,0,22979
24442298,1580.26742880185,50,5,1,0,0,7379
16238252,1580.201271265,41,1,2,0,0,27043
18718816,1580.12738806309,24,5,3,0,0,2063
19940169,1580.09573182114,9,0,1,0,0,40567
13575161,1580.05647433113,7,0,2,0,0,3537
14370554,1580.04056886106,31,4,3,0,0,29654
10731451,1579.94216137704,7,5,1,0,0,2984
13802569,1579.84781342976,52,4,2,0,0,11734
689997,1579.84536116056,21,0,0,0,0,239
21138904,1579.84343275301,51,1,3,0,0,1628
14364703,1579.84219658319,20,4,2,0,0,916
2984074,1579.8245731689,163,15,20,0,0,221
8831121,1579.74442778348,103,2,9,0,0,20139
16552799,1579.7380473616,29,8,8,0,0,13287
29824237,1579.62440636306,14,2,0,0,0,17317
8165181,1579.5768131836,9,0,0,0,0,9348
11861997,1579.56078142294,32,4,5,0,0,780
14277157,1579.42676261817,5,0,0,0,0,22756
14628380,1579.07852419235,37,1,0,0,0,759
9903602,1579.06757568155,27,3,2,0,0,18119
10722794,1579.01753374027,88,1,1,0,0,1651
3925586,1578.85935157436,4,0,1,0,0,40159
14469386,1578.75654417531,41,10,12,0,0,16728
18619681,1578.72736661496,5,0,0,0,0,35526
11068425,1578.70484258918,61,2,6,0,0,15337
26996077,1578.59470612847,4,3,0,0,0,28464
7587734,1578.20005748559,4,1,1,0,0,9088
12251702,1578.11401948545,20,3,5,0,0,19791
16121913,1578.10901422907,10,1,1,0,0,6748
7642605,1578.0384541481,5,1,1,0,0,664
14973729,1577.99638470483,4,3,0,0,0,37951
3808390,1577.84049061307,27,3,3,0,0,18124
6888206,1577.80596207755,58,3,9,0,0,14642
12016150,1577.59424101536,9,0,1,0,0,9271
5185609,1577.56988598842,9,1,4,0,0,2998
13679658,1577.48617792798,226,26,44,0,0,997
3328606,1577.32081828106,60,3,7,0,0,77
7516484,1577.20536644643,10,1,1,0,0,780
7627844,1577.16351892519,49,2,0,0,0,1624
17500720,1577.15836425779,17,0,0,0,0,1668
11613306,1577.03344983978,47,5,2,0,0,12918
16194429,1576.86501923015,25,5,3,0,0,8733
12015003,1576.84836669167,13,3,5,0,0,2555
10972211,1576.80609295761,12,6,3,0,0,8071
2922853,1576.72580557482,12,0,1,0,0,60
7243980,1576.71307996944,42,0,0,0,0,2914
5071434,1576.71084612473,7,3,1,0,0,9986
10349559,1576.42440530106,35,3,1,0,0,1515
16158336,1576.21213905159,13,2,0,0,0,30093
12298895,1576.18130507233,31,1,0,0,0,9916
10975425,1576.13435495133,19,0,0,0,0,12562
15463837,1576.12483338188,8,0,0,0,0,38475
8940544,1576.10972355212,37,7,5,0,0,36122
21028016,1576.02500209132,18,1,0,0,0,13808
2242883,1575.97256925732,19,1,1,0,0,873
18746890,1575.93028582853,15,1,0,0,0,22560
22474333,1575.90298153549,24,3,3,0,0,4076
10669817,1575.88669332843,138,26,14,0,0,1179
8106988,1575.8405629602,23,3,3,0,0,9067
24106842,1575.82035556423,19,1,0,0,0,1180
15567583,1575.76232389201,75,19,19,0,0,3020
9047034,1575.63123391516,129,12,7,0,0,3932
16812555,1575.53008294391,24,5,3,0,0,19938
10577222,1575.51295017132,43,1,2,0,0,13530
10323184,1575.48527275671,29,5,0,0,0,13357
13370107,1575.46402415088,8,2,2,0,0,13172
3493249,1575.41657978757,23,0,0,0,0,32918
9613246,1575.08109067898,21,5,4,0,0,34654
8826833,1575.0591307423,9,0,0,0,0,35618
9164037,1574.91788338248,27,0,0,0,0,15409
18780462,1574.90217324861,39,0,2,0,0,9426
8901306,1574.8444137097,10,0,0,0,0,11459
18195842,1574.8225887338,47,2,1,0,0,12502
10559833,1574.73748483842,14,4,3,0,0,10916
11775740,1574.72808918131,4,3,0,0,0,28823
3850211,1574.70247455259,26,1,2,0,0,27585
2042565,1574.58518122005,11,4,3,0,0,20031
11153810,1574.55533958758,12,0,0,0,0,448
11921788,1574.52104159589,11,4,0,0,0,2135
8401053,1574.3436273832,94,8,9,0,0,711
4550695,1574.20894199004,9,0,0,0,0,14970
16318993,1574.12173419636,111,17,14,0,0,172
7799629,1574.10997569659,9,0,0,0,0,7949
2094566,1574.0974219107,5,1,3,0,0,24950
10925847,1574.08518876594,15,2,1,0,0,25760
18702228,1574.06488319768,4,1,3,0,0,14517
7731995,1573.95542098326,111,5,11,0,0,509
9082096,1573.89631151031,13,1,0,0,0,8897
14893119,1573.86133445592,18,5,6,0,0,32069
9391047,1573.81092838418,218,23,14,0,0,86
10344658,1573.79740755264,69,6,14,0,0,448
9008727,1573.53290125353,36,4,6,0,0,34121
7889571,1573.46461298264,13,0,4,0,0,14876
2752589,1573.21767831313,153,41,28,0,0,11972
9550257,1573.17538143078,24,7,6,0,0,25197
13923126,1573.0893295878,18,0,1,0,0,1653
12350960,1572.96905017111,14,1,2,0,0,4906
13289728,1572.96081055562,32,2,3,0,0,17611
4394718,1572.95365676647,44,0,0,0,0,22150
12301296,1572.94283805804,3,2,0,0,0,32383
13915613,1572.91182452886,9,0,0,0,0,35618
8473665,1572.88530108354,10,1,4,0,0,34557
20054960,1572.82153700685,5,3,0,0,0,44234
9730570,1572.78889252515,32,2,7,0,0,2860
14833732,1572.76404475901,29,2,2,0,0,10272
12665928,1572.71558007512,11,4,4,0,0,5355
20508726,1572.69244246633,6,2,1,0,0,32838
10431586,1572.49325673094,8,4,3,0,0,40953
2507187,1572.40731874859,107,12,7,0,0,1025
7225339,1572.38410541231,3,0,0,0,0,7958
10912560,1572.38145672144,28,8,6,0,0,4425
7274010,1572.33331954539,9,2,2,0,0,4421
6658273,1572.30440585729,31,3,3,0,0,97
13717099,1572.28797351663,178,7,10,0,0,2114
12844572,1572.18972834016,99,2,7,0,0,1367
19466750,1572.14158093986,13,2,7,0,0,447
16199365,1572.09388834467,31,2,0,0,0,5051
8650585,1572.00107510531,4,1,1,0,0,7449
5833329,1571.94272434694,40,0,1,0,0,14553
3885547,1571.86285623356,14,6,6,0,0,40286
15769399,1571.83253683659,82,15,14,0,0,1799
13133188,1571.60707103595,25,1,1,0,0,24229
16104885,1571.4891533408,22,2,1,0,0,1145
14141788,1571.42758445091,12,0,1,0,0,563
19815879,1571.38951201931,4,2,2,0,0,38493
13099371,1571.3413619638,10,0,0,0,0,12921
17673557,1571.33258403643,132,7,11,0,0,645
5911299,1571.29603996795,24,0,1,0,0,17953
13273886,1571.06488701162,129,3,6,0,0,247
14666725,1571.05603829807,72,3,4,0,0,2608
15324096,1571.00827735319,36,6,2,0,0,5047
12133744,1570.95048705281,8,0,0,0,0,12069
7024526,1570.92839544777,18,4,0,0,0,41656
16195397,1570.90807939823,37,3,2,0,0,28340
9753306,1570.86260348619,12,0,2,0,0,4621
8725353,1570.76872693368,13,3,0,0,0,20790
7969090,1570.66789976053,6,0,0,0,0,35700
6223734,1570.46402843325,12,2,3,0,0,4245
8223677,1570.3859041145,9,1,3,0,0,36715
8629193,1570.30295158722,81,3,1,0,0,1965
12939811,1570.18196863052,12,0,0,0,0,18386
6857843,1570.1734750436,15,5,5,0,0,630
10807597,1570.16308549616,5,2,1,0,0,7577
18992997,1570.09017473878,3,1,0,0,0,27049
5902629,1570.06759468919,15,3,5,0,0,375
12522447,1570.05346064739,95,5,5,0,0,1329
13794911,1570.00646254847,5,2,1,0,0,21132
10463581,1569.98800418498,8,2,0,0,0,42108
5026496,1569.73726647136,6,0,0,0,0,2121
3833332,1569.70961545089,7,3,1,0,0,22785
22518613,1569.69778757809,11,0,0,0,0,17982
7595619,1569.5546356994,32,2,5,0,0,4764
8642284,1569.50556707779,49,11,5,0,0,7434
8828420,1569.48578424003,15,0,0,0,0,6401
13837875,1569.40077501303,14,1,3,0,0,30093
6577301,1569.38965685906,24,5,2,0,0,27017
19058189,1569.36353914098,39,2,1,0,0,80
12225738,1569.35993203649,57,14,9,0,0,8819
19042501,1569.33833008125,11,0,0,0,0,35676
12202466,1569.13569477167,25,1,0,0,0,3278
5079282,1569.02612719343,4,0,0,0,0,43266
14935208,1568.94339953884,9,3,1,0,0,1091
10250838,1568.93515361973,31,3,4,0,0,18413
12505744,1568.78049161645,11,0,0,0,0,2914
10406127,1568.77012268484,45,4,7,0,0,12589
2955661,1568.76930780592,59,2,0,0,0,25202
15103117,1568.56870953003,12,2,2,0,0,42120
18101161,1568.46697775344,54,0,3,0,0,13335
9583290,1568.46530339561,23,4,0,0,0,8832
9626482,1568.35787495851,146,7,10,0,0,366
11394892,1568.24402275829,28,1,4,0,0,250
27608923,1568.14821340323,17,0,2,0,0,228
15892637,1568.04209461354,6,0,0,0,0,33033
16575519,1567.9530424275,33,4,3,0,0,4344
8191845,1567.8958710196,30,0,1,0,0,15603
17726617,1567.84730580593,11,0,0,0,0,8271
12612018,1567.8339658354,13,2,1,0,0,38562
10996409,1567.77929372237,63,1,1,0,0,239
24984414,1567.67192693774,7,2,0,0,0,27633
13791953,1567.67078255649,21,0,2,0,0,15021
1954917,1567.64232567966,7,0,2,0,0,30683
4388347,1567.60003496633,15,6,4,0,0,644
3457063,1567.50917114524,10,0,2,0,0,506
12957438,1567.37860041462,34,2,2,0,0,35820
17211279,1567.280381184,19,4,2,0,0,32544
14706518,1567.2786476851,12,0,0,0,0,12608
5105759,1567.05780790516,31,13,7,0,0,1025
17799404,1566.88786580251,21,1,1,0,0,25680
7847997,1566.88433956653,4,1,1,0,0,8984
4241054,1566.85129718728,4,0,1,0,0,571
29921153,1566.81746658164,34,4,2,0,0,18060
17697722,1566.7120454182,67,7,4,0,0,980
12300150,1566.70031381939,15,1,1,0,0,362
9951289,1566.66011461538,6,3,3,0,0,106
14863700,1566.59061231516,11,0,2,0,0,5480
17195689,1566.54808615363,11,0,0,0,0,20852
11548737,1566.4889355209,19,0,0,0,0,1878
16949746,1566.48352589553,130,3,3,0,0,3529
22542518,1566.37467367687,12,6,1,0,0,12108
9732417,1566.36650340183,30,1,0,0,0,16
17616725,1566.36184687906,4,0,0,0,0,21235
13736991,1566.26150966719,28,3,1,0,0,39066
13156985,1566.218627893,4,1,0,0,0,25443
18477767,1566.15241538044,10,0,0,0,0,2187
7169208,1566.14023919044,7,1,0,0,0,41716
12928847,1566.09101364029,20,5,7,0,0,21739
21101695,1566.07047420145,79,16,15,0,0,1432
16157188,1565.94027411376,7,2,1,0,0,38885
6591496,1565.90642642139,33,0,0,0,0,18355
19952365,1565.87620603705,10,0,1,0,0,1911
4497582,1565.86925467047,4,0,1,0,0,23562
17192419,1565.7760637252,168,8,11,0,0,1187
14844019,1565.63187972278,53,10,10,0,0,376
14227950,1565.62153826279,13,2,6,0,0,23502
10304774,1565.58209319411,15,1,1,0,0,1141
9307945,1565.5395400233,7,0,2,0,0,127
12143654,1565.52787321569,50,0,3,0,0,20418
18126732,1565.45107362026,10,0,0,0,0,10025
20497130,1565.3607286693,10,4,4,0,0,30356
14813129,1565.34973934766,28,0,1,0,0,3972
6595616,1565.23285130524,18,2,0,0,0,7894
14223852,1565.1987207217,236,19,9,0,0,125
20569442,1565.12022637828,32,0,0,0,0,1188
11538089,1565.1169251856,9,1,1,0,0,40363
10520757,1565.08604601275,5,0,0,0,0,1025
4479041,1565.03644970506,6,0,0,0,0,22719
17436178,1564.88616897629,20,2,5,0,0,362
14242651,1564.81895663193,18,0,0,0,0,630
17963790,1564.71804448149,11,0,0,0,0,18311
5346261,1564.7075283735,9,3,4,0,0,13124
18231184,1564.6564661554,9,3,1,0,0,22217
12696690,1564.62600892564,3,2,0,0,0,32391
4681677,1564.3143566959,12,0,0,0,0,14059
18951819,1564.30073711458,20,0,2,0,0,24959
15960512,1564.28860291235,10,0,2,0,0,27923
9087831,1564.27985168581,143,15,15,0,0,129
16001213,1564.27505784547,11,3,1,0,0,4273
16197406,1564.15587478546,17,2,1,0,0,10070
15499869,1564.13853341825,24,0,4,0,0,1516
10862128,1564.01951567744,309,40,27,0,0,124
5570153,1563.69506790388,22,2,1,0,0,444
20340480,1563.65632168053,20,0,1,0,0,39932
6351243,1563.5379825146,3,2,0,0,0,31736
6696542,1563.50374965569,13,6,6,0,0,7152
21367371,1563.46935150852,13,1,1,0,0,630
20401638,1563.37940828834,68,2,1,0,0,1125
10601504,1563.3665304089,24,1,2,0,0,14968
10535243,1563.35338157243,4,2,0,0,0,1479
23532205,1563.3533476734,32,3,1,0,0,31979
7315668,1563.27348718916,15,0,0,0,0,1498
13720351,1563.13833930062,21,0,0,0,0,668
12528614,1563.10223233991,37,3,2,0,0,711
1694887,1563.02974604873,48,7,9,0,0,9425
18525607,1562.99467823214,21,7,6,0,0,11224
10854590,1562.88859826082,16,1,0,0,0,20252
6904371,1562.88418878149,24,1,0,0,0,9899
10382679,1562.64642373924,65,2,3,0,0,15319
25017513,1562.58586554628,18,1,2,0,0,347
18005865,1562.53681847693,10,1,0,0,0,2894
3761983,1562.49053308526,23,0,1,0,0,28340
14134289,1562.47932501627,5,0,0,0,0,35818
4464845,1562.37495079993,81,0,1,0,0,3826
12228018,1562.26637998135,27,0,1,0,0,15387
24270105,1562.1950555864,214,20,21,0,0,1865
24190187,1562.13018318322,327,51,50,0,0,139
17678734,1562.09752320984,3,1,1,0,0,33832
8543021,1561.91019130876,124,3,3,0,0,4241
11320627,1561.87065725245,12,2,2,0,0,41860
17958186,1561.8460314442,2,2,0,0,0,44136
3447236,1561.81606362518,19,2,0,0,0,25786
1801580,1561.65403770138,41,1,7,0,0,25348
14065509,1561.59937860208,35,2,2,0,0,28411
17896478,1561.54501131802,130,12,11,0,0,15572
18236973,1561.49861286264,21,5,0,0,0,1353
4746949,1561.43955575372,12,0,0,0,0,22462
9441958,1561.37702098759,13,2,2,0,0,32456
17939011,1561.29795547989,15,1,1,0,0,6849
19323753,1561.23339700763,5,1,1,0,0,16703
8650175,1561.1522951275,34,1,0,0,0,15410
6753996,1561.05464549062,3,1,1,0,0,28433
12238327,1560.97136669488,17,0,0,0,0,4241
8728357,1560.83011859125,20,2,0,0,0,3535
10590105,1560.82082416426,150,8,11,0,0,10729
12876504,1560.80132101812,10,0,0,0,0,16049
11526714,1560.74572230702,94,1,2,0,0,645
8448098,1560.69728788459,18,0,1,0,0,27846
16536519,1560.61692260577,51,4,6,0,0,4564
12442952,1560.5510718826,17,1,0,0,0,42146
17936840,1560.47558115343,13,1,0,0,0,23637
16018790,1560.47091799692,7,0,0,0,0,3613
8086685,1560.32454443939,3,0,0,0,0,3430
17802532,1560.28963077974,11,0,0,0,0,7775
10401195,1560.22695134395,84,2,3,0,0,873
9665206,1560.16164541511,7,3,3,0,0,43973
6802061,1560.14375417783,5,0,0,0,0,5084
13295340,1560.13170317947,20,6,0,0,0,4253
10159709,1560.00501479065,18,2,2,0,0,5567
19104542,1559.97013597286,38,2,6,0,0,33083
11633961,1559.97004748833,7,0,0,0,0,18435
10247076,1559.84001785442,23,1,2,0,0,17007
14294171,1559.81222384098,26,1,0,0,0,3580
17354269,1559.79781526963,11,0,0,0,0,762
16824700,1559.67751341571,13,0,1,0,0,228
8133880,1559.45683479081,27,9,6,0,0,9063
4917604,1559.40503066654,16,1,0,0,0,728
14462636,1559.35879932523,51,7,5,0,0,586
16230024,1559.31657495709,10,0,0,0,0,37649
12027165,1559.19332892053,391,61,59,0,0,63
7789926,1559.1915,2,2,0,0,0,19222
26703112,1559.1915,2,2,0,0,0,33361
9044476,1559.1915,2,2,0,0,0,34821
8720577,1559.14369209039,17,5,2,0,0,36852
6894700,1559.09458390374,10,0,0,0,0,35927
18641855,1558.89603936965,11,0,0,0,0,31611
13050074,1558.85710907044,10,2,0,0,0,7476
25356945,1558.80030681593,42,1,0,0,0,6079
4133758,1558.76865869478,11,1,2,0,0,27228
22450299,1558.74992223389,6,4,2,0,0,23639
2355080,1558.58002362487,83,7,9,0,0,8634
10527116,1558.54898470853,8,0,0,0,0,1411
4650323,1558.47769536116,16,2,1,0,0,1879
33369858,1558.3028088553,4,3,1,0,0,782
18914421,1558.25527617465,2,2,0,0,0,9999
8842392,1558.14511299743,13,3,4,0,0,13356
13831265,1558.06004013399,46,2,2,0,0,22748
12181599,1558.0095566411,21,0,4,0,0,3535
21606617,1557.94863160782,18,7,5,0,0,41061
9300085,1557.89050299305,6,0,0,0,0,17466
12788217,1557.858745963,6,1,0,0,0,9916
2956248,1557.8567630475,7,0,0,0,0,41193
19311749,1557.77720588782,6,2,0,0,0,34283
8606533,1557.73031508082,8,1,0,0,0,17992
5442931,1557.48452463832,141,5,8,0,0,341
25731217,1557.36477311442,5,0,1,0,0,32908
13297978,1557.34601609118,8,0,0,0,0,3996
12832395,1557.22812605048,49,7,7,0,0,3638
14528133,1557.06727040371,9,1,2,0,0,24549
11879661,1557.04903123414,14,5,4,0,0,32626
9371150,1556.99599908429,8,1,1,0,0,22934
11953854,1556.93548667423,117,23,24,0,0,120
10254842,1556.86551131494,14,1,2,0,0,25828
7451805,1556.72559790215,6,3,2,0,0,25499
2811909,1556.72504554827,14,0,1,0,0,2850
9830628,1556.68151846578,11,0,0,0,0,9289
7206818,1556.43210875013,58,22,20,0,0,13725
13347734,1556.39944917469,164,14,23,0,0,127
17412851,1556.38062661024,8,0,0,0,0,38475
18857412,1556.16828997699,17,1,3,0,0,18329
6749950,1556.13086088686,4,0,0,0,0,1873
4020973,1556.11119248768,26,0,1,0,0,1876
27000934,1555.92983167035,10,1,0,0,0,4159
10809086,1555.8942302106,16,0,1,0,0,30151
7779545,1555.85878253001,3,2,0,0,0,9746
11548479,1555.71381752863,42,0,3,0,0,9899
13619939,1555.62810927689,37,1,3,0,0,8745
17201303,1555.55731545872,32,1,0,0,0,6079
10568168,1555.50338861389,21,1,1,0,0,9899
8982391,1555.16238515564,7,2,3,0,0,18973
19678233,1555.05909590364,12,7,3,0,0,21370
9053619,1554.94176013749,8,0,0,0,0,22719
16833061,1554.70805642703,37,5,4,0,0,221
9754897,1554.67996532348,86,11,7,0,0,250
4103011,1554.45336252836,7,1,1,0,0,30370
