"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","7th","8th","9th","10th","Lag"
10304577,1487.45655267561,1,0,0,0,0,0,0,0,0,0,0,28
12720214,1487.3800463119,1,0,0,0,0,0,0,0,0,0,0,96083
11668476,1487.35802557601,4,0,3,0,0,0,0,0,0,0,0,25084
13785183,1487.3364771128,12,0,0,0,0,0,0,0,0,0,0,11454
20208530,1487.33466504262,6,0,0,0,0,0,0,0,0,0,0,36554
13770689,1487.31353199157,9,0,0,0,0,0,0,0,0,0,0,44796
2212950,1487.29373026711,1,0,0,0,0,0,0,0,0,0,0,70919
13159510,1487.26673791329,1,0,0,0,0,0,0,0,0,0,0,70629
12130363,1487.26438726412,18,0,1,0,0,0,0,0,0,0,0,1102
22837433,1487.26356369656,7,0,0,0,0,0,0,0,0,0,0,24482
8684858,1487.25854013638,1,0,0,0,0,0,0,0,0,0,0,31967
18873334,1487.19339760166,3,0,0,0,0,0,0,0,0,0,0,58983
26526367,1487.18942160678,1,0,0,0,0,0,0,0,0,0,0,6547
12607463,1487.17708972949,9,2,3,0,0,0,0,0,0,0,0,96448
13611729,1487.15671604794,27,6,3,0,0,0,0,0,0,0,0,83047
29723801,1487.11109417893,1,0,0,0,0,0,0,0,0,0,0,3118
25181278,1487.07131375546,3,0,0,0,0,0,0,0,0,0,0,26885
25011397,1487.05761406365,22,4,5,0,0,0,0,0,0,0,0,31165
13811971,1486.99922617559,8,0,0,0,0,0,0,0,0,0,0,13626
28498328,1486.99796906447,2,0,0,0,0,0,0,0,0,0,0,33511
9416807,1486.98980278293,12,0,0,0,0,0,0,0,0,0,0,50339
12459068,1486.98428178168,13,0,0,0,0,0,0,0,0,0,0,33205
15720097,1486.97624106074,2,0,0,0,0,0,0,0,0,0,0,96696
8149705,1486.91631732172,4,1,3,0,0,0,0,0,0,0,0,16498
23333175,1486.85337177386,1,0,0,0,0,0,0,0,0,0,0,61026
17328887,1486.83345304154,3,0,0,0,0,0,0,0,0,0,0,20262
22027151,1486.82445829037,208,23,19,0,0,0,0,0,0,0,0,2916
18142703,1486.80097683975,4,0,0,0,0,0,0,0,0,0,0,84060
12878555,1486.76747698699,11,1,0,0,0,0,0,0,0,0,0,6191
19498161,1486.7422909681,1,0,0,0,0,0,0,0,0,0,0,88511
13407873,1486.73768352332,2,0,0,0,0,0,0,0,0,0,0,70336
19635658,1486.68347784728,33,0,0,0,0,0,0,0,0,0,0,44313
5039211,1486.68121017443,4,1,1,0,0,0,0,0,0,0,0,64333
10056534,1486.66615546932,7,0,0,0,0,0,0,0,0,0,0,68329
11251594,1486.65324126621,12,0,0,0,0,0,0,0,0,0,0,79786
2685244,1486.65107157887,7,0,0,0,0,0,0,0,0,0,0,8663
5499567,1486.62870327737,10,1,0,0,0,0,0,0,0,0,0,13605
18882017,1486.61374304428,27,0,0,0,0,0,0,0,0,0,0,31863
14020811,1486.60818305706,9,0,0,0,0,0,0,0,0,0,0,67562
8402350,1486.5547225567,1,0,0,0,0,0,0,0,0,0,0,48524
13168997,1486.55049355865,22,0,4,0,0,0,0,0,0,0,0,2865
15232819,1486.47059745151,91,14,10,0,0,0,0,0,0,0,0,21898
9124278,1486.37391574453,28,5,3,0,0,0,0,0,0,0,0,4574
14700665,1486.3694086794,2,0,0,0,0,0,0,0,0,0,0,37183
23602290,1486.32724946704,2,0,0,0,0,0,0,0,0,0,0,17689
17277815,1486.28670495898,1,0,0,0,0,0,0,0,0,0,0,70587
27010189,1486.28607090232,1,0,0,0,0,0,0,0,0,0,0,426
17428157,1486.28369466261,1,0,0,0,0,0,0,0,0,0,0,33205
15097300,1486.20578679643,1,0,0,0,0,0,0,0,0,0,0,33471
7201269,1486.15689536135,2,0,0,0,0,0,0,0,0,0,0,57279
10253968,1486.13482290204,55,0,1,0,0,0,0,0,0,0,0,10545
1787011,1486.10637171534,1,0,0,0,0,0,0,0,0,0,0,73657
18577039,1486.06746853787,35,3,5,0,0,0,0,0,0,0,0,26385
11096020,1486.0597716616,15,0,1,0,0,0,0,0,0,0,0,79584
11244176,1486.01651394868,6,1,3,0,0,0,0,0,0,0,0,76676
25761653,1485.99295834261,6,2,1,0,0,0,0,0,0,0,0,51233
17823779,1485.9837116485,2,0,0,0,0,0,0,0,0,0,0,90311
21180215,1485.9803140484,11,0,0,0,0,0,0,0,0,0,0,4018
11026666,1485.95439124278,20,0,0,0,0,0,0,0,0,0,0,76774
14812640,1485.92752300113,5,0,0,0,0,0,0,0,0,0,0,80041
18042234,1485.91402739256,5,0,0,0,0,0,0,0,0,0,0,46377
32597938,1485.85994610411,2,0,1,0,0,0,0,0,0,0,0,34761
15406353,1485.83856361463,86,13,10,0,0,0,0,0,0,0,0,46878
13819148,1485.76395621328,2,0,0,0,0,0,0,0,0,0,0,16285
20244203,1485.74258631151,1,0,0,0,0,0,0,0,0,0,0,44378
14723002,1485.73922865555,838,92,82,0,0,0,0,0,0,0,0,56
15427388,1485.70272665495,1,0,0,0,0,0,0,0,0,0,0,1311
9402581,1485.69070853788,1,0,0,0,0,0,0,0,0,0,0,27766
15901689,1485.66090244331,7,0,0,0,0,0,0,0,0,0,0,39394
17926362,1485.64404710165,10,5,5,0,0,0,0,0,0,0,0,36464
5754859,1485.63087133722,6,0,0,0,0,0,0,0,0,0,0,9142
27236744,1485.56875068384,11,2,1,0,0,0,0,0,0,0,0,16113
15186865,1485.55870369758,199,9,10,0,0,0,0,0,0,0,0,13769
13606620,1485.55788210149,23,0,3,0,0,0,0,0,0,0,0,15558
6046092,1485.55182545304,12,0,1,0,0,0,0,0,0,0,0,13164
8448257,1485.48829720035,1,0,0,0,0,0,0,0,0,0,0,80435
16430553,1485.45781336939,35,0,3,0,0,0,0,0,0,0,0,26291
10614643,1485.28774725415,15,0,0,0,0,0,0,0,0,0,0,34797
18107404,1485.25483391475,14,0,0,0,0,0,0,0,0,0,0,45319
1435470,1485.24122266955,50,4,5,0,0,0,0,0,0,0,0,71383
8873753,1485.23957409624,5,0,0,0,0,0,0,0,0,0,0,3541
11610643,1485.23394011352,66,3,4,0,0,0,0,0,0,0,0,370
12463216,1485.22515840039,2,0,0,0,0,0,0,0,0,0,0,17013
1721120,1485.19110837349,4,0,0,0,0,0,0,0,0,0,0,52840
11112163,1485.18472548262,3,0,0,0,0,0,0,0,0,0,0,94004
32903359,1485.18468933495,1,0,0,0,0,0,0,0,0,0,0,45203
15578115,1485.15837302414,5,0,0,0,0,0,0,0,0,0,0,66404
20999837,1485.11612515724,9,0,2,0,0,0,0,0,0,0,0,80386
10565596,1485.08762524663,308,28,29,0,0,0,0,0,0,0,0,29
21956871,1485.06698424499,6,3,1,0,0,0,0,0,0,0,0,28690
20865225,1485.03897547075,7,0,0,0,0,0,0,0,0,0,0,80633
2715118,1485.02538254884,6,0,0,0,0,0,0,0,0,0,0,56252
8532081,1485.01142615627,9,0,0,0,0,0,0,0,0,0,0,53241
21082402,1484.95329583333,1,0,0,0,0,0,0,0,0,0,0,62508
8987236,1484.92816463255,13,1,1,0,0,0,0,0,0,0,0,56363
13780273,1484.91502080714,11,0,0,0,0,0,0,0,0,0,0,70177
8911619,1484.89533892036,25,0,1,0,0,0,0,0,0,0,0,72645
16420104,1484.89260003096,393,38,33,0,0,0,0,0,0,0,0,510
10333896,1484.87838539485,2,0,0,0,0,0,0,0,0,0,0,47269
28391644,1484.86831147362,2,0,0,0,0,0,0,0,0,0,0,21071
4509107,1484.8588049934,30,0,0,0,0,0,0,0,0,0,0,3628
8718500,1484.83203136536,18,0,1,0,0,0,0,0,0,0,0,52285
23988536,1484.82023004853,67,5,3,0,0,0,0,0,0,0,0,69973
23308150,1484.78049186284,5,2,0,0,0,0,0,0,0,0,0,626
19169912,1484.77403002107,337,54,49,0,0,0,0,0,0,0,0,1901
19787016,1484.70241020049,4,0,0,0,0,0,0,0,0,0,0,92354
8175874,1484.65483516155,2,0,0,0,0,0,0,0,0,0,0,60
23974086,1484.65180574405,1,0,0,0,0,0,0,0,0,0,0,80429
14205958,1484.6516633623,43,0,2,0,0,0,0,0,0,0,0,3610
2883132,1484.62291927011,3,0,0,0,0,0,0,0,0,0,0,69760
19389015,1484.61134234609,5,0,3,0,0,0,0,0,0,0,0,52988
15095811,1484.604737146,32,4,3,0,0,0,0,0,0,0,0,5264
9247871,1484.59240968588,23,3,2,0,0,0,0,0,0,0,0,86892
12517814,1484.56791604933,26,4,7,0,0,0,0,0,0,0,0,53646
16345115,1484.55297814861,7,1,1,0,0,0,0,0,0,0,0,66050
19090427,1484.52491577739,5,1,1,0,0,0,0,0,0,0,0,34905
14189208,1484.5103956533,1,0,0,0,0,0,0,0,0,0,0,510
3546931,1484.49234117322,23,0,0,0,0,0,0,0,0,0,0,61673
29139180,1484.47038201588,1,0,0,0,0,0,0,0,0,0,0,3236
15255724,1484.45495635385,2,0,0,0,0,0,0,0,0,0,0,33221
14520419,1484.43571763763,19,0,0,0,0,0,0,0,0,0,0,38082
14703052,1484.4343778665,5,0,0,0,0,0,0,0,0,0,0,72172
8282027,1484.39739712492,2,0,0,0,0,0,0,0,0,0,0,89905
16802633,1484.33411175131,46,4,3,0,0,0,0,0,0,0,0,4593
7110363,1484.28291817592,1,0,0,0,0,0,0,0,0,0,0,2619
22410113,1484.26587782324,5,2,3,0,0,0,0,0,0,0,0,76803
17735949,1484.25577744013,34,0,4,0,0,0,0,0,0,0,0,4676
15612724,1484.24497160688,1,0,0,0,0,0,0,0,0,0,0,56121
15787738,1484.21476605186,3,0,0,0,0,0,0,0,0,0,0,14515
32258341,1484.20996683629,11,2,4,0,0,0,0,0,0,0,0,16138
625949,1484.18854481713,10,1,0,0,0,0,0,0,0,0,0,91219
18269864,1484.15894745148,4,0,0,0,0,0,0,0,0,0,0,14668
19617573,1484.14434813334,6,0,0,0,0,0,0,0,0,0,0,65024
6069540,1484.125301838,16,0,0,0,0,0,0,0,0,0,0,79346
9255251,1484.11275362307,13,1,0,0,0,0,0,0,0,0,0,61536
19125325,1484.1077751827,45,0,1,0,0,0,0,0,0,0,0,29287
22011983,1484.08893274526,2,0,0,0,0,0,0,0,0,0,0,3049
6085929,1484.0845731996,45,3,8,0,0,0,0,0,0,0,0,17647
10018872,1484.07709350956,15,0,0,0,0,0,0,0,0,0,0,89440
9653348,1484.05862551403,1,0,0,0,0,0,0,0,0,0,0,87948
21937646,1484.04950823062,1,0,0,0,0,0,0,0,0,0,0,52707
16665542,1484.00937310675,19,1,3,0,0,0,0,0,0,0,0,59811
10987034,1483.99545435629,81,10,18,0,0,0,0,0,0,0,0,29480
16078863,1483.99210945537,23,0,0,0,0,0,0,0,0,0,0,3622
13061055,1483.98059425169,2,0,0,0,0,0,0,0,0,0,0,56473
4381959,1483.91313765168,4,0,0,0,0,0,0,0,0,0,0,71284
26667745,1483.88812850254,4,0,0,0,0,0,0,0,0,0,0,90319
5023183,1483.8540375483,1,0,0,0,0,0,0,0,0,0,0,1766
11626091,1483.85039912017,8,1,1,0,0,0,0,0,0,0,0,72638
21138158,1483.79440406018,5,2,0,0,0,0,0,0,0,0,0,46579
14846359,1483.79424233111,5,1,0,0,0,0,0,0,0,0,0,76448
11577732,1483.75283307713,4,0,0,0,0,0,0,0,0,0,0,65851
17748806,1483.72562070109,21,1,4,0,0,0,0,0,0,0,0,61473
29821171,1483.67990833394,132,15,17,0,0,0,0,0,0,0,0,4655
9892196,1483.66613366395,69,0,2,0,0,0,0,0,0,0,0,5383
21250473,1483.66241846378,5,0,2,0,0,0,0,0,0,0,0,79224
14299935,1483.59057963699,1,0,0,0,0,0,0,0,0,0,0,966
31752061,1483.5683867446,1,0,0,0,0,0,0,0,0,0,0,21655
33096535,1483.5522963295,10,3,3,0,0,0,0,0,0,0,0,66545
8344751,1483.55206416905,3,0,0,0,0,0,0,0,0,0,0,70139
17934274,1483.54745265068,7,3,1,0,0,0,0,0,0,0,0,54748
10406127,1483.52329581264,56,4,7,0,0,0,0,0,0,0,0,7110
14162368,1483.45953267606,33,0,0,0,0,0,0,0,0,0,0,80354
12131713,1483.43889851661,8,0,0,0,0,0,0,0,0,0,0,33139
13109448,1483.42937322862,152,24,31,0,0,0,0,0,0,0,0,40227
17140863,1483.42623536444,2,0,0,0,0,0,0,0,0,0,0,73223
16039046,1483.39410416566,2,0,0,0,0,0,0,0,0,0,0,81716
6625422,1483.38217276285,3,0,1,0,0,0,0,0,0,0,0,12941
11191540,1483.38078805304,1,0,0,0,0,0,0,0,0,0,0,80577
21729429,1483.34696858985,5,0,1,0,0,0,0,0,0,0,0,64568
17325741,1483.3385915202,5,0,0,0,0,0,0,0,0,0,0,94713
9887673,1483.32764955729,189,18,25,0,0,0,0,0,0,0,0,68
8177530,1483.31927778397,1,0,0,0,0,0,0,0,0,0,0,85675
9936528,1483.27103450632,9,0,0,0,0,0,0,0,0,0,0,33188
1756476,1483.2520184369,6,0,0,0,0,0,0,0,0,0,0,28974
12891052,1483.24783862784,1,0,0,0,0,0,0,0,0,0,0,62044
34014111,1483.18338559544,4,0,0,0,0,0,0,0,0,0,0,24053
13688795,1483.12820889982,21,3,1,0,0,0,0,0,0,0,0,52161
17893380,1483.06588588521,21,0,1,0,0,0,0,0,0,0,0,26206
21269959,1483.0558451518,2,0,0,0,0,0,0,0,0,0,0,17447
23941676,1483.04475967706,2,0,0,0,0,0,0,0,0,0,0,60218
32478127,1483.0410406905,4,0,0,0,0,0,0,0,0,0,0,94144
13845312,1482.99725420779,32,3,2,0,0,0,0,0,0,0,0,44502
10586426,1482.99107488709,2,0,0,0,0,0,0,0,0,0,0,90747
9550257,1482.98948496648,33,8,9,0,0,0,0,0,0,0,0,39974
15985798,1482.98091139457,13,2,1,0,0,0,0,0,0,0,0,33188
18151493,1482.97258649132,12,0,2,0,0,0,0,0,0,0,0,67653
17867471,1482.96281497162,7,3,0,0,0,0,0,0,0,0,0,68642
20998025,1482.90507176809,1,0,0,0,0,0,0,0,0,0,0,29756
18974182,1482.877565889,61,2,8,0,0,0,0,0,0,0,0,20272
9390417,1482.87709759017,18,1,1,0,0,0,0,0,0,0,0,15575
12129132,1482.86750911055,1,0,0,0,0,0,0,0,0,0,0,746
21469664,1482.86101099336,9,0,0,0,0,0,0,0,0,0,0,27990
6465811,1482.84825964117,1,0,0,0,0,0,0,0,0,0,0,70574
17462305,1482.81166395375,7,1,0,0,0,0,0,0,0,0,0,26001
12626424,1482.81165860376,6,0,0,0,0,0,0,0,0,0,0,90316
15450213,1482.79229378396,55,4,8,0,0,0,0,0,0,0,0,2210
16474942,1482.79130218047,1,0,0,0,0,0,0,0,0,0,0,21071
21820489,1482.77211663908,3,0,0,0,0,0,0,0,0,0,0,87150
10007738,1482.76926474896,15,0,0,0,0,0,0,0,0,0,0,66003
26471223,1482.73785735931,1,0,0,0,0,0,0,0,0,0,0,4074
15222223,1482.68384264467,3,0,0,0,0,0,0,0,0,0,0,80560
10662278,1482.65301126225,46,1,2,0,0,0,0,0,0,0,0,7754
11814604,1482.65282315126,1,0,0,0,0,0,0,0,0,0,0,49015
28136113,1482.63091487673,5,1,2,0,0,0,0,0,0,0,0,5590
14848176,1482.60162447262,7,0,0,0,0,0,0,0,0,0,0,43672
17117482,1482.56971012042,17,0,1,0,0,0,0,0,0,0,0,41530
1290867,1482.52947978676,3,0,0,0,0,0,0,0,0,0,0,45655
19299326,1482.50873749121,1,0,0,0,0,0,0,0,0,0,0,73223
30158805,1482.49254308878,3,0,0,0,0,0,0,0,0,0,0,79244
19890907,1482.43984640727,1,0,0,0,0,0,0,0,0,0,0,35648
17781224,1482.37230135107,2,0,0,0,0,0,0,0,0,0,0,23124
8039426,1482.30645331644,21,1,0,0,0,0,0,0,0,0,0,85138
22986430,1482.28654844847,8,1,1,0,0,0,0,0,0,0,0,38492
6437591,1482.25006413138,9,0,0,0,0,0,0,0,0,0,0,57246
11919660,1482.17511322544,10,0,0,0,0,0,0,0,0,0,0,22701
19143525,1482.12932002514,10,0,0,0,0,0,0,0,0,0,0,20304
12797668,1482.12216040493,10,0,0,0,0,0,0,0,0,0,0,1826
11716851,1482.09183311556,3,0,1,0,0,0,0,0,0,0,0,24793
30189313,1482.09112862045,2,0,0,0,0,0,0,0,0,0,0,88032
18670029,1482.09051062729,10,2,2,0,0,0,0,0,0,0,0,93458
6674955,1481.99511445988,2,0,0,0,0,0,0,0,0,0,0,54311
10800278,1481.93905089,2,0,0,0,0,0,0,0,0,0,0,93395
27971938,1481.90476115006,2,0,0,0,0,0,0,0,0,0,0,5687
13608111,1481.89520517642,28,7,12,0,0,0,0,0,0,0,0,8952
18010008,1481.83993051932,50,0,2,0,0,0,0,0,0,0,0,138
30426362,1481.80810063537,1,0,0,0,0,0,0,0,0,0,0,62117
16855996,1481.80607030222,6,0,6,0,0,0,0,0,0,0,0,44567
10642104,1481.77760217973,10,0,1,0,0,0,0,0,0,0,0,24667
11342324,1481.7748835477,20,1,0,0,0,0,0,0,0,0,0,52643
9199948,1481.76722289971,1,0,0,0,0,0,0,0,0,0,0,2527
16180759,1481.76267471021,1,0,0,0,0,0,0,0,0,0,0,33228
13336132,1481.74287048037,1,0,0,0,0,0,0,0,0,0,0,2405
1558603,1481.74164114598,1,0,0,0,0,0,0,0,0,0,0,62667
24138630,1481.73344072597,3,0,0,0,0,0,0,0,0,0,0,54832
14067227,1481.72656433561,3,0,0,0,0,0,0,0,0,0,0,75789
12597982,1481.6980170767,4,0,1,0,0,0,0,0,0,0,0,5613
14828454,1481.69464265091,5,0,0,0,0,0,0,0,0,0,0,63759
3741057,1481.6567548976,3,0,0,0,0,0,0,0,0,0,0,88013
22624380,1481.65659132726,2,0,0,0,0,0,0,0,0,0,0,90156
17653751,1481.65654872438,1,0,0,0,0,0,0,0,0,0,0,3118
18371545,1481.62203089045,1,0,0,0,0,0,0,0,0,0,0,27765
7521711,1481.60921871569,4,0,0,0,0,0,0,0,0,0,0,79891
13752814,1481.52526346121,3,0,0,0,0,0,0,0,0,0,0,234
16464944,1481.5025026619,10,0,0,0,0,0,0,0,0,0,0,87253
8624493,1481.48129178021,1,0,0,0,0,0,0,0,0,0,0,87150
12403742,1481.46146937577,101,5,4,0,0,0,0,0,0,0,0,9347
10920975,1481.45808573672,11,3,6,0,0,0,0,0,0,0,0,24418
20512411,1481.43649493529,1,0,0,0,0,0,0,0,0,0,0,70574
26210230,1481.39882631931,1,0,0,0,0,0,0,0,0,0,0,61026
14103871,1481.34078970109,4,0,0,0,0,0,0,0,0,0,0,20049
14888249,1481.31707188107,2,0,0,0,0,0,0,0,0,0,0,14131
18210753,1481.31263461993,5,2,1,0,0,0,0,0,0,0,0,62477
18579499,1481.31182328459,17,1,1,0,0,0,0,0,0,0,0,20131
8588861,1481.27752266757,12,1,3,0,0,0,0,0,0,0,0,13080
19943836,1481.25558840204,7,2,4,0,0,0,0,0,0,0,0,15110
9885249,1481.21315824734,22,2,5,0,0,0,0,0,0,0,0,598
10818834,1481.16665592371,32,0,0,0,0,0,0,0,0,0,0,70904
8522809,1481.14157637728,43,15,7,0,0,0,0,0,0,0,0,28951
6462495,1481.1222863678,8,2,1,0,0,0,0,0,0,0,0,12036
18441337,1481.09987786305,4,0,0,0,0,0,0,0,0,0,0,9317
9746556,1481.08015763992,15,1,0,0,0,0,0,0,0,0,0,88648
14272234,1481.05868219526,58,2,3,0,0,0,0,0,0,0,0,529
19294414,1480.81293469653,3,0,0,0,0,0,0,0,0,0,0,26976
22006011,1480.78184613386,19,0,0,0,0,0,0,0,0,0,0,28763
12677317,1480.77075038784,7,0,0,0,0,0,0,0,0,0,0,78219
18998988,1480.76233078493,1,0,0,0,0,0,0,0,0,0,0,5754
3922251,1480.72513155222,1,0,0,0,0,0,0,0,0,0,0,1241
27141411,1480.70622584538,2,0,0,0,0,0,0,0,0,0,0,22815
13255567,1480.70374836882,8,0,0,0,0,0,0,0,0,0,0,80556
8299277,1480.69424440278,1,0,0,0,0,0,0,0,0,0,0,48441
20999951,1480.68922730312,13,0,0,0,0,0,0,0,0,0,0,3625
17493320,1480.67605886316,1,0,0,0,0,0,0,0,0,0,0,71969
760389,1480.6562786639,7,0,1,0,0,0,0,0,0,0,0,94546
21536549,1480.62868584972,5,0,0,0,0,0,0,0,0,0,0,17025
18292523,1480.62784857213,13,1,0,0,0,0,0,0,0,0,0,23240
22965253,1480.62765871474,173,31,24,0,0,0,0,0,0,0,0,18394
30086643,1480.58464565608,1,0,0,0,0,0,0,0,0,0,0,66528
20178035,1480.55185519554,135,3,10,0,0,0,0,0,0,0,0,2916
17257572,1480.5138670862,8,0,0,0,0,0,0,0,0,0,0,87253
14884864,1480.48527543342,14,1,0,0,0,0,0,0,0,0,0,20051
30304094,1480.47521813746,62,1,4,0,0,0,0,0,0,0,0,3622
16349058,1480.44731402055,8,0,0,0,0,0,0,0,0,0,0,8663
14415546,1480.43103659028,22,2,2,0,0,0,0,0,0,0,0,6504
22475315,1480.41386430272,19,0,0,0,0,0,0,0,0,0,0,14665
14749149,1480.41020491157,40,1,0,0,0,0,0,0,0,0,0,52766
10425453,1480.3950403752,2,0,0,0,0,0,0,0,0,0,0,8579
12604372,1480.36785013659,4,0,0,0,0,0,0,0,0,0,0,41982
10508401,1480.31720412333,9,0,0,0,0,0,0,0,0,0,0,82697
22412899,1480.31250347147,119,8,7,0,0,0,0,0,0,0,0,56
16206498,1480.29986933751,1,0,0,0,0,0,0,0,0,0,0,510
19613586,1480.29800517087,1,0,0,0,0,0,0,0,0,0,0,90309
18077991,1480.27979417045,23,5,5,0,0,0,0,0,0,0,0,1949
28664871,1480.2758570896,7,0,2,0,0,0,0,0,0,0,0,5282
11231410,1480.252694175,5,1,0,0,0,0,0,0,0,0,0,37136
3715823,1480.24132751772,2,0,0,0,0,0,0,0,0,0,0,33489
16528410,1480.2373080679,6,0,0,0,0,0,0,0,0,0,0,16285
14487707,1480.23023212478,214,19,18,0,0,0,0,0,0,0,0,12729
13163199,1480.22771985159,58,3,5,0,0,0,0,0,0,0,0,28322
7314046,1480.21399099336,8,0,2,0,0,0,0,0,0,0,0,4250
7685230,1480.19576129092,6,0,0,0,0,0,0,0,0,0,0,53236
12531484,1480.18824512877,5,0,0,0,0,0,0,0,0,0,0,60144
8170966,1480.09102044787,19,0,1,0,0,0,0,0,0,0,0,464
10096441,1480.08957109946,156,36,36,0,0,0,0,0,0,0,0,788
10730313,1480.07763819627,15,0,0,0,0,0,0,0,0,0,0,5834
20344592,1480.07050931586,46,0,6,0,0,0,0,0,0,0,0,13700
15108461,1480.06570853788,1,0,0,0,0,0,0,0,0,0,0,27766
15475154,1480.06214138063,11,1,0,0,0,0,0,0,0,0,0,84056
8310156,1480.04080322089,58,8,4,0,0,0,0,0,0,0,0,70388
7864787,1480.03390292489,21,2,0,0,0,0,0,0,0,0,0,14149
6895187,1480.02862709242,5,0,0,0,0,0,0,0,0,0,0,15831
12968362,1480.02668337292,2,0,0,0,0,0,0,0,0,0,0,67506
13319554,1479.89678626147,1,0,0,0,0,0,0,0,0,0,0,85101
6121117,1479.89109682101,4,0,1,0,0,0,0,0,0,0,0,76920
21445742,1479.88780702084,1,0,0,0,0,0,0,0,0,0,0,617
11558414,1479.87370529311,13,0,0,0,0,0,0,0,0,0,0,26263
15187644,1479.86193613109,2,0,0,0,0,0,0,0,0,0,0,29756
12220376,1479.84818406577,2,0,0,0,0,0,0,0,0,0,0,11015
16270685,1479.84571073285,2,0,0,0,0,0,0,0,0,0,0,90157
11047052,1479.82763594892,5,0,0,0,0,0,0,0,0,0,0,85131
28284491,1479.82754199468,1,0,0,0,0,0,0,0,0,0,0,78841
15863970,1479.79019829352,4,0,0,0,0,0,0,0,0,0,0,54802
895581,1479.78242640783,3,1,1,0,0,0,0,0,0,0,0,69877
11069538,1479.76890634201,2,0,0,0,0,0,0,0,0,0,0,21389
33874389,1479.76224015715,1,0,0,0,0,0,0,0,0,0,0,6685
16816551,1479.74746479914,7,0,0,0,0,0,0,0,0,0,0,20262
13396819,1479.72869360419,13,0,0,0,0,0,0,0,0,0,0,77389
16157298,1479.71608222217,1,0,0,0,0,0,0,0,0,0,0,88756
11357207,1479.69271073285,2,0,0,0,0,0,0,0,0,0,0,90157
20705501,1479.69005570703,4,0,0,0,0,0,0,0,0,0,0,95083
7483879,1479.68022094505,9,0,0,0,0,0,0,0,0,0,0,33192
15855323,1479.67926888664,26,6,11,0,0,0,0,0,0,0,0,25332
14237088,1479.5974263455,12,0,0,0,0,0,0,0,0,0,0,70385
9820878,1479.5970712754,11,0,0,0,0,0,0,0,0,0,0,10200
14211662,1479.57085380846,2,0,0,0,0,0,0,0,0,0,0,80356
17871761,1479.56594672089,1,0,0,0,0,0,0,0,0,0,0,28666
14127164,1479.52437425553,7,0,0,0,0,0,0,0,0,0,0,87895
12284608,1479.50619409309,20,0,1,0,0,0,0,0,0,0,0,93
12025596,1479.48960041557,10,0,0,0,0,0,0,0,0,0,0,5689
5138336,1479.45500732373,1,0,0,0,0,0,0,0,0,0,0,29088
15448155,1479.44023582835,1,0,0,0,0,0,0,0,0,0,0,59411
13485008,1479.39784969871,30,0,0,0,0,0,0,0,0,0,0,70187
12466923,1479.34857278506,7,0,0,0,0,0,0,0,0,0,0,59735
17513907,1479.28315359043,10,0,2,0,0,0,0,0,0,0,0,87630
19247276,1479.28012817369,3,0,0,0,0,0,0,0,0,0,0,87150
17851909,1479.23371073285,2,0,0,0,0,0,0,0,0,0,0,90157
13262854,1479.20400831486,14,0,1,0,0,0,0,0,0,0,0,90223
13211728,1479.20281292154,5,1,1,0,0,0,0,0,0,0,0,36737
15564792,1479.13340779176,25,0,0,0,0,0,0,0,0,0,0,27777
17965404,1479.1332143376,30,0,3,0,0,0,0,0,0,0,0,5706
16158858,1479.11039716631,14,1,2,0,0,0,0,0,0,0,0,5066
12683342,1479.09852305288,32,4,8,0,0,0,0,0,0,0,0,55201
10310181,1479.08607090232,1,0,0,0,0,0,0,0,0,0,0,426
7563700,1479.08318640335,40,2,6,0,0,0,0,0,0,0,0,56351
12461612,1479.06177800313,2,0,0,0,0,0,0,0,0,0,0,94756
18124082,1479.03308941095,2,0,0,0,0,0,0,0,0,0,0,64018
9834623,1479.00701776405,3,0,0,0,0,0,0,0,0,0,0,50332
17554793,1478.9205899041,65,2,0,0,0,0,0,0,0,0,0,4304
23578287,1478.8588163343,5,0,0,0,0,0,0,0,0,0,0,87136
7735611,1478.85731645047,15,2,4,0,0,0,0,0,0,0,0,76903
14721530,1478.83362880829,10,0,1,0,0,0,0,0,0,0,0,17520
15768538,1478.82855061055,7,1,2,0,0,0,0,0,0,0,0,18501
15556951,1478.81421504231,26,0,0,0,0,0,0,0,0,0,0,468
20292277,1478.78649938013,8,0,0,0,0,0,0,0,0,0,0,49978
12894060,1478.74287048037,1,0,0,0,0,0,0,0,0,0,0,2405
11294169,1478.72902487936,103,10,12,0,0,0,0,0,0,0,0,15269
12991570,1478.70732089782,1,0,0,0,0,0,0,0,0,0,0,76667
12182879,1478.68547467731,7,0,0,0,0,0,0,0,0,0,0,21373
11503939,1478.66338018014,2,0,0,0,0,0,0,0,0,0,0,84434
11025299,1478.66216672176,2,0,0,0,0,0,0,0,0,0,0,92439
20403654,1478.64431521086,8,0,0,0,0,0,0,0,0,0,0,24634
20862740,1478.54419172527,19,2,0,0,0,0,0,0,0,0,0,61037
4207811,1478.52371811351,11,0,0,0,0,0,0,0,0,0,0,7330
20364286,1478.52291460865,3,1,0,0,0,0,0,0,0,0,0,78059
14571919,1478.52157733546,24,0,0,0,0,0,0,0,0,0,0,84802
10461118,1478.50706854961,38,12,7,0,0,0,0,0,0,0,0,56959
23996487,1478.50558789476,1,0,0,0,0,0,0,0,0,0,0,21071
